197496,197496,31.2411350710,121.4857656553,18.2838407155,0.1871520993,-0.0569488387,-0.1866316577,-0.0015692015,0.0013939720,0.0019654404,-0.0041332493,0.0025903939,0.0014528199,5
197497,197497,31.2411341721,121.4857641695,18.0673932510,0.1793060917,-0.0499789788,-0.1768044557,-0.0057024508,0.0039843659,0.0034182603,-0.0015663298,0.0022112519,0.0012456284,11
197498,197498,31.2411334405,121.4857626029,17.8743500984,0.1507938376,-0.0300571494,-0.1597131542,-0.0072687806,0.0061956178,0.0046638887,-0.0074416806,0.0061731124,0.0029174061,11
197499,197499,31.2411324086,121.4857610846,17.7134285042,0.1144499345,0.0009209394,-0.1363937107,-0.0147104612,0.0123687302,0.0075812948,0.0087543346,-0.0078126876,-0.0070840200,10
197500,197500,31.2411315322,121.4857598561,17.6016376677,0.0414860397,0.0622698473,-0.0987904847,-0.0060261604,0.0046185433,0.0005539463,0.0016680461,-0.0005811903,-0.0035994245,10
197501,197501,31.2411303965,121.4857587023,17.5987655748,0.0113552376,0.0853625641,-0.0960207533,-0.0043581143,0.0040373531,-0.0030454782,0.0044031035,-0.0067205093,-0.0059575579,10
197502,197502,31.2411300209,121.4857592501,17.8460149414,-0.0104353337,0.1055493295,-0.1112481444,0.0000449893,-0.0026831562,-0.0090030362,-0.0016321674,0.0028770222,0.0024235909,11
197504,197504,31.2411280638,121.4857582256,17.9065565068,-0.0101102863,0.0861635271,-0.1762950762,-0.0023134925,0.0014741405,-0.0055009475,0.0024884140,0.0000877451,-0.0004678604,8
197505,197505,31.2411268713,121.4857573598,17.8183039631,-0.0216777487,0.0935342295,-0.2037998138,0.0001749216,0.0015618855,-0.0059688079,-0.0038936010,0.0044462296,0.0006164518,8
197506,197506,31.2411245825,121.4857573991,17.8361042094,-0.0208031409,0.1013436572,-0.2336438534,-0.0037186794,0.0060081152,-0.0053523561,0.0023780244,-0.0003256324,-0.0001547735,7
197507,197507,31.2411223743,121.4857565448,17.7940397695,-0.0393965378,0.1313842330,-0.2604056340,-0.0013406550,0.0056824828,-0.0055071296,0.0005689542,0.0003756370,-0.0002196292,8
197508,197508,31.2411194151,121.4857561879,17.7956997375,-0.0460998127,0.1597966470,-0.2879412819,-0.0007717008,0.0060581198,-0.0057267588,-0.0001170877,-0.0000932607,0.0000157587,7
197509,197509,31.2411161472,121.4857552694,17.7840678348,-0.0499583165,0.1900872459,-0.3165750758,-0.0008887885,0.0059648591,-0.0057110001,0.0008314008,-0.0007860904,0.0006813298,6
197510,197510,31.2411124821,121.4857541752,17.7780564603,-0.0544022588,0.2199115413,-0.3451300762,-0.0000573876,0.0051787687,-0.0050296703,0.0008880943,-0.0027392163,0.0008460422,8
197511,197511,31.2411084736,121.4857529271,17.7802073660,-0.0546891969,0.2458053847,-0.3702784278,0.0008307067,0.0024395524,-0.0041836281,0.0009510601,-0.0025803869,0.0004391284,9
197512,197512,31.2411040468,121.4857515151,17.7818600955,-0.0505356634,0.2580031466,-0.3911965685,0.0017817668,-0.0001408345,-0.0037444997,0.0013735918,-0.0040641941,0.0001869751,9
197513,197513,31.2410994449,121.4857498101,17.7783728670,-0.0416268296,0.2572989741,-0.4099190672,0.0031553586,-0.0042050286,-0.0035575246,-0.0019466295,0.0010103333,0.0017966914,6
197514,197514,31.2410946997,121.4857479057,17.7549717175,-0.0258500366,0.2362738311,-0.4277066902,0.0012087291,-0.0031946953,-0.0017608332,-0.0008309365,-0.0015455093,0.0007467581,9
197515,197515,31.2410899183,121.4857458776,17.7070331640,-0.0198063914,0.2203003545,-0.4365108560,0.0003777925,-0.0047402046,-0.0010140750,-0.0006412819,0.0000218690,0.0002827890,7
197516,197516,31.2410846985,121.4857440697,17.7171724923,-0.0179174288,0.1965993316,-0.4415812312,-0.0002634893,-0.0047183356,-0.0007312861,0.0019639374,-0.0033890338,0.0012845285,7
197517,197517,31.2410799355,121.4857420348,17.6272240423,-0.0192348755,0.1730076539,-0.4452376616,0.0017004481,-0.0081073693,0.0005532424,-0.0002474983,-0.0008855444,0.0006527596,9
197518,197518,31.2410743512,121.4857406283,17.6355573088,-0.0107326350,0.1324708071,-0.4424714496,0.0014529498,-0.0089929138,0.0012060020,-0.0015789406,0.0009380609,0.0004182258,13
197519,197519,31.2410697449,121.4857393981,17.4549745986,-0.0034678858,0.0875062382,-0.4364414399,-0.0001259908,-0.0080548529,0.0016242278,-0.0009951190,0.0044309371,-0.0009949027,9
197520,197520,31.2410658107,121.4857384824,17.2051405713,-0.0040978396,0.0472319739,-0.4283203009,-0.0011211098,-0.0036239158,0.0006293251,-0.0001400377,0.0010894676,-0.0012526314,12
197521,197521,31.2410638368,121.4857387456,16.9529979056,-0.0097033886,0.0291123951,-0.4251736753,-0.0012611475,-0.0025344482,-0.0006233062,-0.0014304502,0.0012604376,0.0013955281,8
197522,197522,31.2410615434,121.4857389446,16.6643333343,-0.0160091260,0.0164401542,-0.4282902065,-0.0026915977,-0.0012740106,0.0007722218,0.0000142909,-0.0005452714,0.0001945583,9
197523,197523,31.2410573854,121.4857386792,16.4959852304,-0.0294671144,0.0100701011,-0.4244290974,-0.0026773067,-0.0018192820,0.0009667802,-0.0000488793,-0.0034762679,-0.0006766955,11
197524,197524,31.2410527104,121.4857390477,16.2942792137,-0.0428536482,0.0009736910,-0.4195951966,-0.0027261861,-0.0052955499,0.0002900847,-0.0010412535,0.0005580926,-0.0000234216,9
197525,197525,31.2410494120,121.4857393518,16.0811662047,-0.0564845785,-0.0255040586,-0.4181447733,-0.0037674395,-0.0047374574,0.0002666631,-0.0007769740,0.0001830266,0.0000302958,8
197526,197526,31.2410456659,121.4857398740,15.8742142954,-0.0753217762,-0.0491913454,-0.4168114578,-0.0045444135,-0.0045544308,0.0002969589,-0.0012374187,0.0010510506,-0.0007558109,10
197527,197527,31.2410423211,121.4857402261,15.5750292291,-0.0980438437,-0.0719634994,-0.4153266633,-0.0057818322,-0.0035033802,-0.0004588520,-0.0018063655,0.0019048442,-0.0019462709,12
197528,197528,31.2410391401,121.4857407389,15.2810493746,-0.1269530047,-0.0894804003,-0.4176209231,-0.0075881977,-0.0015985360,-0.0024051229,-0.0010524085,0.0009498758,-0.0000407081,11
197529,197529,31.2410375940,121.4857419812,15.0208994235,-0.1648939933,-0.0974730804,-0.4296465375,-0.0086406062,-0.0006486602,-0.0024458310,-0.0011178492,0.0022228006,0.0001241730,8
197530,197530,31.2410340127,121.4857438762,14.8034900909,-0.2080970243,-0.1007163813,-0.4418756923,-0.0097584554,0.0015741404,-0.0023216580,0.0014338436,0.0006235291,0.0008617417,8
197531,197531,31.2410301493,121.4857468887,14.6132853260,-0.2568893011,-0.0928456792,-0.4534839821,-0.0083246118,0.0021976695,-0.0014599163,0.0005518835,-0.0003944312,0.0020269503,9
197532,197532,31.2410261835,121.4857495924,14.4572946315,-0.2985123600,-0.0818573317,-0.4607835634,-0.0077727283,0.0018032383,0.0005670340,0.0028560702,-0.0013473647,0.0016872632,11
