545274,545274,22.3042112834,114.1785376691,-0.8911586597
545275,545275,22.3042071952,114.1785764925,-4.9014937550
545276,545276,22.3042137170,114.1784897601,-9.6792605798
545277,545277,22.3042948846,114.1785587157,-31.0933620240
545278,545278,22.3041186102,114.1782523799,21.8499122332
545279,545279,22.3041915157,114.1784222721,2.4774695663
545280,545280,22.3041599586,114.1783502014,14.3943597942
545281,545281,22.3041286473,114.1782481832,25.8531617973
545282,545282,22.3041408149,114.1781709903,23.8999670611
545283,545283,22.3041963758,114.1783918301,-4.8649240733
545284,545284,22.3041988794,114.1784194283,-9.6032116587
545285,545285,22.3041972871,114.1784187280,-10.0212268843
545286,545286,22.3041638544,114.1784662709,2.1285979759
545287,545287,22.3040629575,114.1782974093,39.0996605837
545288,545288,22.3041283979,114.1783670536,17.8670902824
545289,545289,22.3040994231,114.1783373733,30.3630919472
545290,545290,22.3041830328,114.1786369737,-22.3545272031
545291,545291,22.3041757178,114.1785344514,-0.0854140544
545292,545292,22.3042115048,114.1786227006,-31.8575983151
545293,545293,22.3042233383,114.1784782840,-16.2569875877
545294,545294,22.3042053420,114.1784958832,-9.7692982226
545295,545295,22.3041725120,114.1785008964,3.8018470707
545296,545296,22.3042018455,114.1784394770,-7.8450252221
545297,545297,22.3041886839,114.1784297274,3.5168156853
545298,545298,22.3041871267,114.1784171504,4.2599603486
545299,545299,22.3042107613,114.1783908969,-5.0625623925
545300,545300,22.3041861139,114.1783919293,3.5268356091
545301,545301,22.3041970735,114.1784218747,-8.0844372540
545302,545302,22.3042440091,114.1776764568,34.4486489944
545303,545303,-nan,-nan,-6292741.6544055268
545304,545304,22.3041777139,114.1784349673,-1.9072827438
545305,545305,22.3041833888,114.1784083866,-6.2967320706
545306,545306,22.3041729818,114.1783830404,0.1156802828
545307,545307,3.1251466376,91.9650567637,28930381.9609582946
545308,545308,22.3040911584,114.1783512054,27.5088821243
545309,545309,22.3040817000,114.1783578345,40.2524325955
545310,545310,22.3040555212,114.1782022887,49.9394645009
545311,545311,22.3040278318,114.1782804849,55.4865434623
545312,545312,22.3040213121,114.1782951025,56.6024786281
545313,545313,22.3040174894,114.1782534062,59.1487033655
545314,545314,22.3040252225,114.1783349177,60.1258125159
545315,545315,22.3040477292,114.1783751824,51.7557177836
545316,545316,22.3040553096,114.1783893956,49.6364005800
545317,545317,22.3040513613,114.1783699412,48.6801843547
545318,545318,22.3040736108,114.1784135567,42.7201945664
545319,545319,22.3040582813,114.1783164720,39.9434384407
545320,545320,22.3040588259,114.1782590101,39.8571908888
545321,545321,22.3040507879,114.1782564419,40.3772366135
545322,545322,22.3040736803,114.1783196852,41.3901578345
545323,545323,22.3040880289,114.1783250614,29.9890750454
545324,545324,22.3041133686,114.1783503661,20.2272240732
545325,545325,22.3041130003,114.1783552247,19.1339836747
545326,545326,22.3041012751,114.1783739094,11.9594392363
545327,545327,22.3041031934,114.1783680231,22.8633987019
545328,545328,22.3041266890,114.1783834596,21.0238538782
545329,545329,22.3041150431,114.1783712242,24.6515873374
545330,545330,22.3041154761,114.1783726154,26.9045885968
545331,545331,22.3040985732,114.1783971492,31.0256588137
545332,545332,22.3041910545,114.1784976724,8.2051308352
545333,545333,22.3040790488,114.1782760443,39.2832884272
545334,545334,3.2403171484,91.9198240491,28653494.8343929239
545335,545335,-nan,-nan,-6292741.6544055268
545336,545336,22.3041120253,114.1781559655,27.8704704102
545337,545337,22.3041062696,114.1781133981,29.4923305076
545338,545338,22.3041091854,114.1781795352,22.7510466234
545339,545339,22.3042216141,114.1773921160,66.4617724637
545340,545340,22.3041707686,114.1781497006,11.7294296264
545341,545341,22.3040983194,114.1781865513,44.0459551384
545342,545342,22.3041424610,114.1782030123,36.7947625944
545343,545343,22.3041582065,114.1781891215,36.4567217930
545344,545344,22.3041429917,114.1782013906,32.9743946229
545345,545345,22.3041571260,114.1781966514,23.4111532509
545346,545346,-nan,-nan,-6292741.6544055268
545347,545347,3.2959378412,91.8990504685,28513984.7692969516
545348,545348,22.3040656093,114.1779683110,55.4505617373
545349,545349,22.3040836231,114.1782170712,28.5981229229
545350,545350,-nan,-nan,-6292741.6544055268
545351,545351,-nan,-nan,-6292741.6544055268
545352,545352,-nan,-nan,-6292741.6544055268
545353,545353,3.3216193571,91.8896960310,28447960.4120871797
545354,545354,22.3041002351,114.1783643828,23.3640239397
545355,545355,3.3301839309,91.8866099916,28425634.1298292130
545356,545356,3.3344710670,91.8850778665,28414534.7189222910
545357,545357,3.3387615791,91.8835456720,28403416.9243076965
545358,545358,22.3041678282,114.1784933932,-3.0912496689
545359,545359,22.3041788603,114.1784900236,-6.4376583313
545360,545360,22.3040868114,114.1784512002,13.3280767666
545361,545361,22.3040907619,114.1783867924,34.8048896465
545362,545362,22.3040569739,114.1783616714,25.1055732986
545363,545363,22.3041373606,114.1782940429,4.5569415788
545364,545364,22.3040555611,114.1783731728,18.2220250137
545365,545365,22.3041345934,114.1784030537,-9.7878410190
545366,545366,22.3041176275,114.1783888045,-9.4002001892
545367,545367,22.3042008396,114.1783583828,-30.9184014215
545368,545368,22.3041022238,114.1783136625,6.4270694174
545369,545369,22.3040896494,114.1783292124,10.1069818270
545370,545370,22.3040923502,114.1783581833,9.7081428843
545371,545371,22.3040956189,114.1783414670,7.8838165755
545372,545372,22.3041215936,114.1783700806,4.2388272413
545373,545373,22.3040787025,114.1783471061,16.7755414172
545374,545374,22.3040876305,114.1783571304,17.1524944092
545375,545375,22.3040780184,114.1783345129,23.3127289861
545376,545376,22.3040969380,114.1783769520,24.3006150742
545377,545377,22.3041146389,114.1784120428,23.9305857513
545378,545378,22.3041229151,114.1784279855,21.8431468595
545379,545379,22.3041134105,114.1785093119,40.4702902553
545380,545380,22.3040825100,114.1784675992,54.2146204332
545381,545381,22.3044508383,114.1788049983,-84.8915789954
545382,545382,22.3040611984,114.1782525160,49.7205965122
545383,545383,-nan,-nan,-6292741.6544055268
545384,545384,22.3041202381,114.1782487408,17.8154074308
545385,545385,22.3041416384,114.1782151034,17.9851738736
545386,545386,22.3041564578,114.1781874700,13.4803413305
545387,545387,22.3041260144,114.1780243632,22.7332005745
545388,545388,22.3042043852,114.1781294413,5.8380069111
545389,545389,22.3039483789,114.1782569606,98.5157498013
545390,545390,22.3041838791,114.1781357868,20.4816697698
545391,545391,22.3041729882,114.1781143766,16.0282541310
545392,545392,-nan,-nan,-6292741.6544055268
545393,545393,22.3041517589,114.1781857445,28.5175065415
545394,545394,22.3041353867,114.1782010431,31.1938252924
545395,545395,22.3041470029,114.1782391540,23.7171818714
545396,545396,-nan,-nan,-6292741.6544055268
545397,545397,-nan,-nan,-6292741.6544055268
545398,545398,22.3041825831,114.1783016630,14.7466940698
545399,545399,22.3041421193,114.1782977206,8.0065172662
545400,545400,22.3041631392,114.1783054356,5.2841666238
545401,545401,22.3041769262,114.1783240948,6.8171818947
545402,545402,22.3041756352,114.1783625921,0.0986927372
545403,545403,-nan,-nan,-6292741.6544055268
545404,545404,22.3041074524,114.1789277508,-36.9409299788
545405,545405,22.3041607740,114.1783664247,-4.6758088049
545406,545406,22.3041439305,114.1784088323,-32.1687139872
545407,545407,22.3041727115,114.1783785202,0.6304365178
545408,545408,-nan,-nan,-6292741.6544055268
545409,545409,22.3041907672,114.1784192960,-8.1923968299
545410,545410,22.3041794807,114.1783371606,-0.2313516707
545411,545411,22.3042020162,114.1783255123,3.8539314675
545412,545412,22.3041302099,114.1783765324,15.0339992213
545413,545413,22.3041285514,114.1782403855,21.6126640230
545414,545414,22.3041710378,114.1783243014,5.2802204411
545415,545415,22.3041644044,114.1783132240,9.1012482458
545416,545416,22.3041914077,114.1781669733,73.5276418519
545417,545417,22.3041134119,114.1781823136,31.0018642918
545418,545418,22.3040996250,114.1781868318,37.4151311455
545419,545419,22.3040957998,114.1781653260,49.2116379434
545420,545420,22.3040844768,114.1781889795,52.6822706588
545421,545421,-nan,-nan,-6292741.6544055268
545422,545422,-nan,-nan,-6292741.6544055268
545423,545423,22.3040829544,114.1782109432,49.6842617294
545424,545424,22.3040881990,114.1782402299,48.4654254949
545425,545425,22.3040663030,114.1781965684,54.7432585051
545426,545426,22.3041199261,114.1782516505,48.5141664040
545427,545427,22.3041283582,114.1781202205,20.7541151970
545428,545428,22.3041310006,114.1782614496,21.6180726880
545429,545429,-nan,-nan,-6292741.6544055268
545430,545430,-nan,-nan,-6292741.6544055268
545431,545431,22.3041327259,114.1783885831,16.2686836090
545432,545432,22.3041468656,114.1783898071,10.0987895678
545433,545433,22.3041546477,114.1783764248,6.1556297352
545434,545434,22.3041255745,114.1783458223,10.3977996837
545435,545435,22.3041142344,114.1783197741,25.1249081609
545436,545436,22.3041084875,114.1783371063,20.4689080396
545437,545437,22.3041248113,114.1783525744,24.2496134142
545438,545438,22.3041429134,114.1784093614,15.4189249714
545439,545439,22.3041125843,114.1784706242,15.6382960965
545440,545440,22.3040934401,114.1784514445,17.3009129045
545441,545441,22.3042117841,114.1784573088,21.4273045759
545442,545442,22.3041277343,114.1784622099,9.3692364844
545443,545443,22.3041135789,114.1785069519,15.5196131707
545444,545444,22.3041772903,114.1781946927,46.3071394581
545445,545445,22.3041674229,114.1781767199,35.7647662597
545446,545446,-nan,-nan,-6292741.6544055268
545447,545447,22.3041799178,114.1785049432,0.8339904528
545448,545448,22.3041736067,114.1784570096,10.6323763404
545449,545449,22.3041820953,114.1784675760,19.2242892511
545450,545450,22.3041512709,114.1784640704,7.9101449040
545451,545451,22.3041615585,114.1784558120,7.0533551654
545452,545452,22.3041855285,114.1784665736,0.6344911385
545453,545453,22.3042267643,114.1784456516,0.7896349480
545454,545454,22.3043089153,114.1784298769,34.3643121798
545455,545455,22.3043140160,114.1784679267,8.2155000919
545456,545456,22.3043638387,114.1784703585,32.3402192176
545457,545457,22.3043411537,114.1785136547,17.2938769949
545458,545458,22.3043665144,114.1785374047,9.6620100491
545459,545459,22.3043841094,114.1784990364,12.3156960938
545460,545460,22.3044120849,114.1784605570,19.9875126011
545461,545461,22.3043956215,114.1784486548,28.7592056315
545462,545462,-nan,-nan,-6292741.6544055268
545463,545463,-nan,-nan,-6292741.6544055268
545464,545464,-nan,-nan,-6292741.6544055268
545465,545465,-nan,-nan,-6292741.6544055268
545466,545466,-nan,-nan,-6292741.6544055268
545467,545467,-nan,-nan,-6292741.6544055268
545468,545468,-nan,-nan,-6292741.6544055268
545469,545469,-nan,-nan,-6292741.6544055268
545470,545470,-nan,-nan,-6292741.6544055268
545471,545471,-nan,-nan,-6292741.6544055268
545472,545472,-nan,-nan,-6292741.6544055268
545473,545473,-nan,-nan,-6292741.6544055268
545474,545474,-nan,-nan,-6292741.6544055268
545475,545475,-nan,-nan,-6292741.6544055268
545476,545476,-nan,-nan,-6292741.6544055268
545477,545477,-nan,-nan,-6292741.6544055268
545478,545478,-nan,-nan,-6292741.6544055268
545479,545479,-nan,-nan,-6292741.6544055268
545480,545480,-nan,-nan,-6292741.6544055268
545481,545481,-nan,-nan,-6292741.6544055268
545482,545482,-nan,-nan,-6292741.6544055268
545483,545483,-nan,-nan,-6292741.6544055268
545484,545484,-nan,-nan,-6292741.6544055268
545485,545485,-nan,-nan,-6292741.6544055268
545486,545486,-nan,-nan,-6292741.6544055268
545487,545487,-nan,-nan,-6292741.6544055268
545488,545488,-nan,-nan,-6292741.6544055268
545489,545489,-nan,-nan,-6292741.6544055268
545490,545490,-nan,-nan,-6292741.6544055268
545491,545491,-nan,-nan,-6292741.6544055268
545492,545492,-nan,-nan,-6292741.6544055268
545493,545493,-nan,-nan,-6292741.6544055268
545494,545494,-nan,-nan,-6292741.6544055268
545495,545495,-nan,-nan,-6292741.6544055268
545496,545496,-nan,-nan,-6292741.6544055268
545497,545497,-nan,-nan,-6292741.6544055268
545498,545498,-nan,-nan,-6292741.6544055268
545499,545499,-nan,-nan,-6292741.6544055268
545500,545500,-nan,-nan,-6292741.6544055268
545501,545501,-nan,-nan,-6292741.6544055268
545502,545502,-nan,-nan,-6292741.6544055268
545503,545503,-nan,-nan,-6292741.6544055268
545504,545504,-nan,-nan,-6292741.6544055268
545505,545505,-nan,-nan,-6292741.6544055268
545506,545506,-nan,-nan,-6292741.6544055268
545507,545507,22.3041918342,114.1784739795,6.4297604216
545508,545508,22.3042373890,114.1784709131,1.3784935576
545509,545509,22.3042519500,114.1784969446,6.4854097610
545510,545510,22.3042765367,114.1785122065,8.9910702779
545511,545511,22.3043335220,114.1785575881,-0.0071023349
545512,545512,-nan,-nan,-6292741.6544055268
545513,545513,-nan,-nan,-6292741.6544055268
545514,545514,22.3043867163,114.1785488798,12.2798553433
545515,545515,22.3044274955,114.1785530850,16.2310750860
545516,545516,22.3044671481,114.1785486720,11.9164075282
545517,545517,-nan,-nan,-6292741.6544055268
545518,545518,22.3045342365,114.1785672195,-3.1639840049
545519,545519,22.3045305767,114.1785334368,12.3832276087
545520,545520,22.3045396705,114.1786125456,8.9602156413
545521,545521,-nan,-nan,-6292741.6544055268
545522,545522,-nan,-nan,-6292741.6544055268
545523,545523,22.3046403305,114.1785831939,21.4391025582
545524,545524,-nan,-nan,-6292741.6544055268
545525,545525,-nan,-nan,-6292741.6544055268
545526,545526,-nan,-nan,-6292741.6544055268
545527,545527,-nan,-nan,-6292741.6544055268
545528,545528,-nan,-nan,-6292741.6544055268
545529,545529,-nan,-nan,-6292741.6544055268
545530,545530,-nan,-nan,-6292741.6544055268
545531,545531,-nan,-nan,-6292741.6544055268
545532,545532,-nan,-nan,-6292741.6544055268
545533,545533,-nan,-nan,-6292741.6544055268
545534,545534,-nan,-nan,-6292741.6544055268
545535,545535,-nan,-nan,-6292741.6544055268
545536,545536,-nan,-nan,-6292741.6544055268
545537,545537,-nan,-nan,-6292741.6544055268
545538,545538,-nan,-nan,-6292741.6544055268
545539,545539,-nan,-nan,-6292741.6544055268
545540,545540,-nan,-nan,-6292741.6544055268
545541,545541,-nan,-nan,-6292741.6544055268
545542,545542,-nan,-nan,-6292741.6544055268
545543,545543,-nan,-nan,-6292741.6544055268
545544,545544,-nan,-nan,-6292741.6544055268
545545,545545,-nan,-nan,-6292741.6544055268
545546,545546,-nan,-nan,-6292741.6544055268
545547,545547,-nan,-nan,-6292741.6544055268
545548,545548,-nan,-nan,-6292741.6544055268
545549,545549,-nan,-nan,-6292741.6544055268
545550,545550,-nan,-nan,-6292741.6544055268
545551,545551,-nan,-nan,-6292741.6544055268
545552,545552,-nan,-nan,-6292741.6544055268
545553,545553,-nan,-nan,-6292741.6544055268
545554,545554,-nan,-nan,-6292741.6544055268
545555,545555,-nan,-nan,-6292741.6544055268
545556,545556,-nan,-nan,-6292741.6544055268
545557,545557,-nan,-nan,-6292741.6544055268
545558,545558,-nan,-nan,-6292741.6544055268
545559,545559,-nan,-nan,-6292741.6544055268
545560,545560,-nan,-nan,-6292741.6544055268
545561,545561,-nan,-nan,-6292741.6544055268
545562,545562,-nan,-nan,-6292741.6544055268
545563,545563,-nan,-nan,-6292741.6544055268
545564,545564,-nan,-nan,-6292741.6544055268
545565,545565,-nan,-nan,-6292741.6544055268
545566,545566,-nan,-nan,-6292741.6544055268
545567,545567,-nan,-nan,-6292741.6544055268
545568,545568,-nan,-nan,-6292741.6544055268
545569,545569,-nan,-nan,-6292741.6544055268
545570,545570,-nan,-nan,-6292741.6544055268
545571,545571,-nan,-nan,-6292741.6544055268
545572,545572,-nan,-nan,-6292741.6544055268
545573,545573,-nan,-nan,-6292741.6544055268
545574,545574,-nan,-nan,-6292741.6544055268
545575,545575,-nan,-nan,-6292741.6544055268
545576,545576,-nan,-nan,-6292741.6544055268
545577,545577,-nan,-nan,-6292741.6544055268
545578,545578,-nan,-nan,-6292741.6544055268
545579,545579,-nan,-nan,-6292741.6544055268
545580,545580,-nan,-nan,-6292741.6544055268
545581,545581,-nan,-nan,-6292741.6544055268
545582,545582,-nan,-nan,-6292741.6544055268
545583,545583,-nan,-nan,-6292741.6544055268
545584,545584,-nan,-nan,-6292741.6544055268
545585,545585,-nan,-nan,-6292741.6544055268
545586,545586,-nan,-nan,-6292741.6544055268
545587,545587,-nan,-nan,-6292741.6544055268
545588,545588,-nan,-nan,-6292741.6544055268
545589,545589,-nan,-nan,-6292741.6544055268
545590,545590,-nan,-nan,-6292741.6544055268
545591,545591,-nan,-nan,-6292741.6544055268
545592,545592,-nan,-nan,-6292741.6544055268
545593,545593,-nan,-nan,-6292741.6544055268
545594,545594,-nan,-nan,-6292741.6544055268
545595,545595,-nan,-nan,-6292741.6544055268
545596,545596,22.3048827681,114.1785892163,24.1660289211
545597,545597,22.3048781217,114.1785520845,16.9568988324
545598,545598,-nan,-nan,-6292741.6544055268
545599,545599,-nan,-nan,-6292741.6544055268
545600,545600,22.3047822652,114.1785877647,18.7083365315
545601,545601,22.3047603227,114.1785456927,21.8274578747
545602,545602,-nan,-nan,-6292741.6544055268
545603,545603,-nan,-nan,-6292741.6544055268
