46947,69.5639159462,459.1978912534,
46948,67.2829914758,430.2775001173,
46949,67.3237180593,422.8974539207,
46950,67.4460202665,421.6911533273,
46951,67.7768264315,425.2085118506,
46952,68.2382999495,427.5385610657,
46953,68.7012239846,430.1257103709,
46954,68.7906708174,432.8810415939,
46955,68.9587071025,433.8681885517,
46956,69.7113943957,438.0307394760,
46957,71.1265714043,439.4958126919,
46958,72.4130639096,443.7134880887,
46959,73.0561485454,448.7999949895,
46960,74.0294812661,453.7006511001,
46961,75.1329647163,456.9661770621,
46962,58.7813928179,349.4616762609,
46963,59.0515705283,350.5982375464,
46964,59.5388152233,353.3956888896,
46965,59.6195296848,354.0804945007,
46966,57.0661148364,352.9252721289,
46967,55.3583097750,352.6712090680,
46968,55.3741811660,354.5722590267,
46969,41.7464888869,180.9485616102,
46970,44.2753260032,103.0771494332,
46971,45.9761205458,94.8505537336,
46972,45.8922022596,95.4066387370,
46973,45.2070738061,97.3107589836,
46974,44.6013750592,100.3956069229,
46975,45.0544094982,98.8152795776,
46976,47.1755414523,100.2061206180,
46977,47.7431503638,99.6306008609,
46978,48.4529894662,98.2524436106,
46979,49.0833798168,97.3597376407,
46980,49.6153085287,96.4986756794,
46981,50.1345910284,95.6904548870,
46982,50.7635016380,94.9788696510,
46983,48.3271524537,91.6951107115,
46984,48.8950619740,91.4087002879,
46985,49.5100832920,90.6491564952,
46986,50.1566853293,90.1410832841,
46987,44.2865165768,91.2724592818,
46988,42.1344923332,91.6104404768,
46989,37.5638601250,84.0031154083,
46990,35.2936542994,82.1656544478,
46991,33.9465307641,78.4906435107,
46992,34.2232434758,77.8486896909,
46993,34.1685767056,76.7498560526,
46994,34.2132301936,75.7540398633,
46995,34.3172133741,74.8456282489,
46996,34.4725929569,73.9807908747,
46997,34.5494258953,72.7604913706,
46998,34.7680051351,71.9336627513,
46999,34.9613553438,71.1544978113,
47000,35.6658399922,71.4863199637,
47001,37.3065948256,73.8365116129,
47002,38.0509177921,73.5070935542,
47003,38.9406325346,73.3941718012,
47004,37.9185730743,70.1816674761,
47005,38.3012088796,69.7828164547,
47006,38.9219330674,70.2477208651,
47007,42.1498054008,73.3258774229,
47008,43.8786223831,74.5054175664,
47009,44.4547283086,74.0917776604,
47010,44.9493980525,73.8230768612,
47011,45.5869878931,73.7618282770,
47012,46.3549387115,73.5872649683,
47013,45.0960140440,91.6915790988,
47014,45.2121684059,91.5516983096,
47015,45.3295574919,91.5372629441,
47016,45.6566528308,91.6205776794,
47017,45.8781740509,91.6783615258,
47018,46.1940746538,91.6923926516,
47019,46.5338520140,91.7799779055,
47020,46.8520245231,91.9218233243,
47023,47.7107740586,91.7464674844,
47024,48.1558446909,92.0671140746,
47026,48.9450697749,92.3299257018,
47029,49.8923161634,92.4966290983,
47031,50.4012351551,92.6312456706,
47032,50.6908815826,92.7675724502,
47033,50.5917638227,93.0413343125,
47034,51.0213277157,93.5623372451,
47035,50.9245308087,94.2392713103,
47036,51.3402772027,94.8197637282,
47037,51.8580815340,95.5760130962,
47039,52.6078634050,96.2904336103,
47040,53.0572499123,97.0677407142,
47042,54.0118125963,98.2287716995,
47043,54.5395099351,99.1078441606,
47044,55.0382731324,99.9671825527,
47045,55.4185793046,100.5213327372,
47046,55.8615886265,101.2082822246,
47047,56.0831385903,103.1755726513,
47048,56.6182353779,104.3480646961,
47049,57.8234946735,104.4077765685,
47050,59.0818576460,104.6208385415,
47051,60.2208345389,104.9475329125,
47052,61.4246723224,104.9781708848,
47053,62.3048922505,105.7560540659,
47054,63.1521241159,106.6629165069,
47055,63.7655163416,107.6159052230,
47056,64.1490216878,108.5287645080,
47057,64.7729196031,109.5502440727,
47058,65.5138374261,110.5054616660,
47059,66.4513666332,111.2680861700,
47060,67.1938663187,112.3367367446,
47061,71.8350934274,116.0293270686,
47062,72.8237748610,118.1735602626,
47063,81.2651168399,125.0440086588,
47064,85.0035862829,129.2500656174,
47065,93.6008974990,135.5171264282,
47066,104.4949923627,143.3993698556,
47067,111.4967151375,148.7497117519,
47068,118.6663234044,153.9928884537,
47069,120.2191249597,155.7890568631,
47070,121.7502318187,158.0571411778,
47071,129.5643243636,165.1456390452,
47072,132.9255937713,169.3532125465,
47073,134.8134203560,173.0594779136,
47074,136.0353230591,176.4004720778,
47075,137.4282711095,179.4544686728,
47076,138.6231275488,181.5638278328,
47077,140.0381629553,184.9693789273,
47078,143.5698525653,188.4453106416,
47079,146.6796179793,192.0558435620,
47080,151.6349420893,197.5345394823,
47081,147.3564438294,196.7505699757,
47082,146.1146632333,197.9977604063,
47083,142.3938958316,197.4503037918,
47084,144.2173541264,201.3574543554,
47085,145.8436334947,202.8476150348,
47086,139.9407232453,200.3049200833,
47087,141.3218067702,202.8283103516,
47088,142.6376320446,206.1112120566,
47089,144.0128757568,210.1700347179,
47090,142.1366758388,211.5722246317,
47092,145.0151238050,219.2264261864,
