1623297151.00000000,2161,359551.18750000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.31250000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.40625000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.50000000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.59375000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.68750000,22.33051516,114.18075434,19.03500000,-0.00000000,0.00000000,0.00000000
1623297151.00000000,2161,359551.81250000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297151.00000000,2161,359551.90625000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.00000000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.09375000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.18750000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.31250000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.40625000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.50000000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.59375000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.68750000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.81250000,22.33051516,114.18075434,19.03600000,-0.00000000,0.00000000,0.00100000
1623297152.00000000,2161,359552.90625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.00000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.09375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.18750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.31250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.40625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.50000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.59375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.68750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.81250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297153.00000000,2161,359553.90625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.00000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.09375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.18750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.31250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.40625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.50000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.59375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.68750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.81250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297154.00000000,2161,359554.90625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.00000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.09375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.18750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.31250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.40625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.50000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.59375000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00030760,0.00100000
1623297155.00000000,2161,359555.68750000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00061519,0.00100000
1623297155.00000000,2161,359555.81250000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00061519,0.00100000
1623297155.00000000,2161,359555.90625000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00061519,0.00100000
1623297156.00000000,2161,359556.00000000,22.33051516,114.18075434,19.03600000,-0.00000000,-0.00061519,0.00100000
