GPS Time(s),Lat(deg),Lon(deg),height(m),SD_E(m),SD_N(m),SD_U(m)
365978.00000000,31.25851031,121.61671740,16.49900000,0.18700000,0.27300000,0.62200000
365979.00000000,31.25851620,121.61670706,16.50800000,0.18700000,0.27400000,0.61900000
365980.00000000,31.25852266,121.61669661,16.50100000,0.18700000,0.27500000,0.61600000
365981.00000000,31.25853003,121.61668663,16.50000000,0.18700000,0.27400000,0.61200000
365982.00000000,31.25853692,121.61667654,16.50200000,0.18600000,0.27300000,0.60800000
365983.00000000,31.25854376,121.61666658,16.50000000,0.18600000,0.27200000,0.60300000
365984.00000000,31.25855088,121.61665731,16.49300000,0.18500000,0.27000000,0.59900000
365985.00000000,31.25855780,121.61664783,16.49700000,0.18400000,0.26900000,0.59400000
365986.00000000,31.25856524,121.61663927,16.50000000,0.18300000,0.26700000,0.58900000
365987.00000000,31.25857315,121.61663050,16.49900000,0.18100000,0.26200000,0.58100000
365988.00000000,31.25858077,121.61662139,16.51200000,0.18200000,0.26100000,0.57800000
365989.00000000,31.25858924,121.61661340,16.50200000,0.18000000,0.25800000,0.57300000
365990.00000000,31.25859879,121.61660637,16.51200000,0.17900000,0.25400000,0.56700000
365991.00000000,31.25860843,121.61660012,16.49700000,0.17800000,0.24900000,0.56100000
365992.00000000,31.25861844,121.61659416,16.50300000,0.17800000,0.24600000,0.55500000
365993.00000000,31.25862902,121.61658894,16.49700000,0.17700000,0.24100000,0.54800000
365994.00000000,31.25863978,121.61658404,16.49900000,0.17000000,0.22800000,0.53200000
365995.00000000,31.25865060,121.61658010,16.48800000,0.16900000,0.22500000,0.52800000
365996.00000000,31.25866183,121.61657813,16.47100000,0.17100000,0.22700000,0.52900000
365997.00000000,31.25867290,121.61657611,16.46100000,0.16900000,0.22100000,0.52200000
365998.00000000,31.25868389,121.61657372,16.45000000,0.16700000,0.21600000,0.51400000
365999.00000000,31.25869523,121.61657277,16.44000000,0.16400000,0.21100000,0.50700000
366000.00000000,31.25870645,121.61657243,16.41900000,0.16200000,0.20500000,0.50000000
366001.00000000,31.25871766,121.61657133,16.41200000,0.15900000,0.20000000,0.49200000
366002.00000000,31.25872878,121.61657110,16.40700000,0.15700000,0.19400000,0.48400000
366003.00000000,31.25874009,121.61657137,16.39400000,0.15500000,0.18900000,0.47600000
366004.00000000,31.25875139,121.61657186,16.39400000,0.15300000,0.18400000,0.46800000
366005.00000000,31.25876208,121.61657365,16.40000000,0.15100000,0.17800000,0.46000000
366006.00000000,31.25877269,121.61657633,16.39300000,0.14900000,0.17300000,0.45200000
366007.00000000,31.25878380,121.61657889,16.39900000,0.14700000,0.16800000,0.44300000
366008.00000000,31.25879486,121.61658347,16.38900000,0.14600000,0.16300000,0.43500000
366009.00000000,31.25880483,121.61658989,16.38400000,0.14400000,0.15800000,0.42600000
366010.00000000,31.25881441,121.61659722,16.38000000,0.14200000,0.15400000,0.41700000
366011.00000000,31.25882394,121.61660525,16.37100000,0.14000000,0.14900000,0.40900000
366012.00000000,31.25883319,121.61661371,16.36600000,0.13800000,0.14500000,0.40000000
366013.00000000,31.25884145,121.61662285,16.36700000,0.13500000,0.13800000,0.38900000
366014.00000000,31.25884975,121.61663297,16.37600000,0.13500000,0.13600000,0.38200000
366015.00000000,31.25885780,121.61664260,16.38700000,0.13100000,0.13000000,0.37100000
366016.00000000,31.25886614,121.61665215,16.39600000,0.13100000,0.12800000,0.36300000
366017.00000000,31.25887396,121.61666229,16.40200000,0.12900000,0.12500000,0.35400000
366018.00000000,31.25888084,121.61667258,16.40500000,0.12700000,0.12100000,0.34500000
366019.00000000,31.25888806,121.61668305,16.41100000,0.12500000,0.11800000,0.33600000
366020.00000000,31.25889589,121.61669318,16.41800000,0.12400000,0.11600000,0.32700000
366021.00000000,31.25890391,121.61670364,16.41000000,0.12200000,0.11200000,0.31800000
366022.00000000,31.25891107,121.61671488,16.41100000,0.12000000,0.10900000,0.30900000
366023.00000000,31.25891755,121.61672569,16.42000000,0.11800000,0.10600000,0.30000000
366024.00000000,31.25892364,121.61673678,16.43200000,0.11600000,0.10300000,0.29100000
366025.00000000,31.25893065,121.61674735,16.45100000,0.11400000,0.10000000,0.28300000
366026.00000000,31.25893845,121.61675724,16.46600000,0.11200000,0.09800000,0.27400000
366027.00000000,31.25894636,121.61676730,16.48600000,0.11000000,0.09500000,0.26600000
366028.00000000,31.25895471,121.61677706,16.49600000,0.10800000,0.09200000,0.25700000
366029.00000000,31.25896275,121.61678634,16.51400000,0.10600000,0.08900000,0.24900000
366030.00000000,31.25897045,121.61679654,16.51100000,0.10400000,0.08600000,0.24000000
366031.00000000,31.25897837,121.61680620,16.50900000,0.10300000,0.08400000,0.23200000
366032.00000000,31.25898709,121.61681492,16.52500000,0.10100000,0.08100000,0.22400000
366033.00000000,31.25899646,121.61682259,16.54400000,0.09900000,0.07800000,0.21700000
366034.00000000,31.25900595,121.61682983,16.56000000,0.09600000,0.07500000,0.21000000
366035.00000000,31.25901561,121.61683713,16.56800000,0.09200000,0.07300000,0.20300000
366036.00000000,31.25902524,121.61684433,16.57400000,0.08800000,0.07000000,0.19600000
366037.00000000,31.25903450,121.61685193,16.59200000,0.08200000,0.06700000,0.18800000
366038.00000000,31.25904435,121.61685853,16.59000000,0.07700000,0.06300000,0.18100000
366039.00000000,31.25905414,121.61686450,16.60900000,0.07100000,0.05900000,0.17300000
366040.00000000,31.25906361,121.61687040,16.62200000,0.06600000,0.05500000,0.16600000
366041.00000000,31.25907282,121.61687712,16.61400000,0.06000000,0.05100000,0.15800000
366042.00000000,31.25908259,121.61688416,16.62000000,0.05400000,0.04700000,0.15000000
366043.00000000,31.25909147,121.61689211,16.63800000,0.04900000,0.04300000,0.14200000
366044.00000000,31.25910047,121.61689976,16.63800000,0.04300000,0.03900000,0.13500000
366045.00000000,31.25910933,121.61690741,16.64900000,0.03800000,0.03600000,0.12700000
366046.00000000,31.25911742,121.61691625,16.65600000,0.03200000,0.03400000,0.12000000
366047.00000000,31.25912484,121.61692628,16.65800000,0.02700000,0.03300000,0.11300000
366048.00000000,31.25913187,121.61693665,16.66200000,0.02200000,0.03200000,0.10600000
366049.00000000,31.25913813,121.61694738,16.67900000,0.01700000,0.03000000,0.09900000
366050.00000000,31.25914476,121.61695792,16.68200000,0.01600000,0.02800000,0.09300000
366051.00000000,31.25915082,121.61696853,16.68300000,0.01500000,0.02800000,0.08700000
366052.00000000,31.25915693,121.61697895,16.68100000,0.01600000,0.02800000,0.08200000
366053.00000000,31.25916285,121.61698981,16.68200000,0.01900000,0.02800000,0.07800000
366054.00000000,31.25916829,121.61700077,16.68500000,0.01800000,0.02700000,0.07400000
366055.00000000,31.25917403,121.61701186,16.69400000,0.01500000,0.02500000,0.07000000
366056.00000000,31.25918103,121.61702188,16.70800000,0.01400000,0.02400000,0.06700000
366057.00000000,31.25918808,121.61703253,16.72200000,0.01400000,0.02400000,0.06500000
366058.00000000,31.25919603,121.61704144,16.74300000,0.01400000,0.02400000,0.06300000
366059.00000000,31.25920366,121.61705067,16.75600000,0.01400000,0.02400000,0.06200000
366060.00000000,31.25921081,121.61706113,16.75800000,0.01500000,0.02400000,0.06200000
366061.00000000,31.25921853,121.61707138,16.76300000,0.01500000,0.02400000,0.06200000
366062.00000000,31.25922734,121.61708031,16.78100000,0.01500000,0.02400000,0.06200000
366063.00000000,31.25923725,121.61708693,16.80600000,0.01500000,0.02500000,0.06300000
366064.00000000,31.25924697,121.61709420,16.82700000,0.01500000,0.02500000,0.06500000
366065.00000000,31.25925672,121.61710083,16.85100000,0.01600000,0.02600000,0.06700000
366066.00000000,31.25926601,121.61710711,16.86100000,0.01800000,0.02800000,0.07000000
366067.00000000,31.25927626,121.61711362,16.89500000,0.01800000,0.02800000,0.07200000
366068.00000000,31.25928617,121.61712084,16.90800000,0.01800000,0.02900000,0.07500000
366069.00000000,31.25929560,121.61712742,16.92100000,0.02000000,0.03100000,0.08000000
366070.00000000,31.25930499,121.61713327,16.94600000,0.03400000,0.03700000,0.08900000
366071.00000000,31.25931531,121.61713805,16.96500000,0.03900000,0.04000000,0.09500000
366072.00000000,31.25932562,121.61714322,16.99300000,0.04000000,0.04100000,0.09600000
366073.00000000,31.25933591,121.61714904,17.01400000,0.03800000,0.04000000,0.09500000
366074.00000000,31.25934650,121.61715409,17.03100000,0.03500000,0.03900000,0.09200000
366075.00000000,31.25935754,121.61715805,17.03800000,0.03200000,0.03600000,0.08800000
366076.00000000,31.25936819,121.61716231,17.04900000,0.02900000,0.03400000,0.08300000
366077.00000000,31.25937854,121.61716808,17.07400000,0.03500000,0.03700000,0.08000000
366078.00000000,31.25938891,121.61717402,17.08900000,0.04000000,0.03900000,0.07600000
366079.00000000,31.25939944,121.61718036,17.10600000,0.04100000,0.03800000,0.07000000
366080.00000000,31.25940964,121.61718709,17.11300000,0.04100000,0.03600000,0.06300000
366081.00000000,31.25941987,121.61719358,17.12900000,0.03900000,0.03300000,0.05500000
366082.00000000,31.25943012,121.61719972,17.14700000,0.03500000,0.02900000,0.04700000
366083.00000000,31.25944198,121.61720136,17.15000000,0.02100000,0.01700000,0.03100000
366084.00000000,31.25945137,121.61719523,17.16600000,0.01500000,0.01200000,0.02500000
366085.00000000,31.25945111,121.61718355,17.18000000,0.01400000,0.01100000,0.02400000
366086.00000000,31.25944633,121.61717231,17.19500000,0.01300000,0.00900000,0.02200000
366087.00000000,31.25943824,121.61716451,17.20600000,0.01200000,0.00900000,0.02100000
366088.00000000,31.25942885,121.61715862,17.22200000,0.01300000,0.01000000,0.02200000
366089.00000000,31.25941910,121.61715360,17.22500000,0.01700000,0.01400000,0.02500000
366090.00000000,31.25940884,121.61714904,17.23100000,0.02100000,0.01900000,0.02900000
366091.00000000,31.25939879,121.61714400,17.23100000,0.02500000,0.02200000,0.03300000
366092.00000000,31.25938869,121.61713862,17.22900000,0.02900000,0.02600000,0.03700000
366093.00000000,31.25937810,121.61713347,17.22400000,0.03300000,0.02900000,0.04100000
366094.00000000,31.25936716,121.61712829,17.21600000,0.03600000,0.03300000,0.04500000
366095.00000000,31.25935691,121.61712335,17.20700000,0.04000000,0.03600000,0.04900000
366096.00000000,31.25934699,121.61711814,17.22000000,0.04300000,0.03900000,0.05400000
366097.00000000,31.25933674,121.61711289,17.22300000,0.04600000,0.04200000,0.05800000
366098.00000000,31.25932631,121.61710683,17.22800000,0.04900000,0.04400000,0.06200000
366099.00000000,31.25931609,121.61710059,17.22700000,0.05100000,0.04700000,0.06600000
366100.00000000,31.25930577,121.61709452,17.24000000,0.05400000,0.04900000,0.07100000
366101.00000000,31.25929547,121.61708844,17.24800000,0.05600000,0.05200000,0.07500000
366102.00000000,31.25928613,121.61708117,17.25400000,0.05800000,0.05400000,0.07900000
366103.00000000,31.25927715,121.61707361,17.24700000,0.06100000,0.05600000,0.08300000
366104.00000000,31.25926789,121.61706638,17.25100000,0.06300000,0.05800000,0.08700000
366105.00000000,31.25925813,121.61705939,17.26200000,0.06400000,0.06000000,0.09100000
366106.00000000,31.25924918,121.61705217,17.26700000,0.06600000,0.06100000,0.09600000
366107.00000000,31.25924027,121.61704505,17.26700000,0.06800000,0.06300000,0.09900000
366108.00000000,31.25923171,121.61703713,17.27700000,0.06900000,0.06500000,0.10300000
366109.00000000,31.25922222,121.61702951,17.28400000,0.07100000,0.06600000,0.10700000
366110.00000000,31.25921343,121.61702064,17.27500000,0.07200000,0.06700000,0.11100000
366111.00000000,31.25920457,121.61701128,17.25000000,0.07300000,0.06800000,0.11500000
366112.00000000,31.25919610,121.61700122,17.24400000,0.07400000,0.07000000,0.11800000
366113.00000000,31.25918808,121.61699023,17.24200000,0.07500000,0.07100000,0.12200000
366114.00000000,31.25918119,121.61697910,17.24900000,0.07600000,0.07200000,0.12500000
366115.00000000,31.25917493,121.61696772,17.24800000,0.07700000,0.07300000,0.12800000
366116.00000000,31.25916764,121.61695705,17.25800000,0.07800000,0.07400000,0.13200000
366117.00000000,31.25916051,121.61694650,17.27400000,0.07900000,0.07500000,0.13500000
366118.00000000,31.25915355,121.61693586,17.28100000,0.08000000,0.07500000,0.13800000
366119.00000000,31.25914551,121.61692609,17.28500000,0.08100000,0.07600000,0.14100000
366120.00000000,31.25913725,121.61691623,17.28700000,0.08100000,0.07700000,0.14400000
366121.00000000,31.25912870,121.61690666,17.29100000,0.08200000,0.07800000,0.14700000
366122.00000000,31.25912009,121.61689789,17.29500000,0.08300000,0.07800000,0.14900000
366123.00000000,31.25911104,121.61688971,17.29900000,0.08400000,0.07900000,0.15200000
366124.00000000,31.25910179,121.61688173,17.30900000,0.08400000,0.08000000,0.15500000
366125.00000000,31.25909275,121.61687412,17.31300000,0.08500000,0.08000000,0.15700000
366126.00000000,31.25908429,121.61686539,17.31000000,0.08600000,0.08100000,0.16000000
366127.00000000,31.25907595,121.61685603,17.29800000,0.08600000,0.08200000,0.16200000
366128.00000000,31.25906724,121.61684735,17.29400000,0.08700000,0.08200000,0.16500000
366129.00000000,31.25905751,121.61684004,17.29700000,0.08800000,0.08300000,0.16700000
366130.00000000,31.25904761,121.61683306,17.28700000,0.08900000,0.08400000,0.16900000
366131.00000000,31.25903804,121.61682568,17.26400000,0.09000000,0.08500000,0.17100000
366132.00000000,31.25902880,121.61681773,17.25000000,0.09100000,0.08600000,0.17400000
366133.00000000,31.25901942,121.61680959,17.22200000,0.09200000,0.08700000,0.17600000
366134.00000000,31.25901050,121.61680126,17.20800000,0.09400000,0.08800000,0.17800000
366135.00000000,31.25900175,121.61679287,17.19800000,0.09500000,0.08900000,0.18000000
366136.00000000,31.25899311,121.61678378,17.18100000,0.09600000,0.09100000,0.18300000
366137.00000000,31.25898387,121.61677492,17.15800000,0.09800000,0.09200000,0.18500000
366138.00000000,31.25897455,121.61676736,17.13900000,0.10000000,0.09400000,0.18700000
366139.00000000,31.25896642,121.61675797,17.12600000,0.10100000,0.09600000,0.18900000
366140.00000000,31.25895918,121.61674829,17.11600000,0.10300000,0.09800000,0.19100000
366141.00000000,31.25895221,121.61673827,17.10100000,0.10500000,0.10000000,0.19300000
366142.00000000,31.25894391,121.61672886,17.08500000,0.10700000,0.10200000,0.19600000
366143.00000000,31.25893527,121.61672009,17.08900000,0.10900000,0.10400000,0.19800000
366144.00000000,31.25892686,121.61671040,17.06400000,0.11200000,0.10600000,0.20000000
366145.00000000,31.25891869,121.61670011,17.04200000,0.11400000,0.10900000,0.20200000
366146.00000000,31.25891119,121.61669019,17.05000000,0.11600000,0.11100000,0.20500000
366147.00000000,31.25890420,121.61668077,17.04700000,0.11800000,0.11400000,0.20700000
366148.00000000,31.25889605,121.61667191,17.04300000,0.12100000,0.11600000,0.20900000
366149.00000000,31.25888772,121.61666266,17.04200000,0.12300000,0.11800000,0.21100000
366150.00000000,31.25887961,121.61665291,17.03400000,0.12500000,0.12100000,0.21400000
366151.00000000,31.25887069,121.61664337,17.03100000,0.12700000,0.12300000,0.21700000
366152.00000000,31.25886148,121.61663439,17.02600000,0.13000000,0.12600000,0.22000000
366153.00000000,31.25885219,121.61662537,17.02100000,0.13200000,0.12800000,0.22300000
366154.00000000,31.25884286,121.61661752,17.02200000,0.13500000,0.13100000,0.22700000
366155.00000000,31.25883373,121.61660973,17.02500000,0.13800000,0.13300000,0.23000000
366156.00000000,31.25882432,121.61660104,17.03800000,0.14000000,0.13500000,0.23400000
366157.00000000,31.25881434,121.61659324,17.03200000,0.14300000,0.13800000,0.23700000
366158.00000000,31.25880450,121.61658610,17.04000000,0.14600000,0.14100000,0.24100000
366159.00000000,31.25879408,121.61657989,17.03200000,0.14800000,0.14400000,0.24500000
366160.00000000,31.25878341,121.61657433,17.03900000,0.15100000,0.14800000,0.24800000
366161.00000000,31.25877177,121.61657086,17.02900000,0.15300000,0.15100000,0.25200000
366162.00000000,31.25875987,121.61656949,17.01300000,0.15600000,0.15500000,0.25600000
366163.00000000,31.25874837,121.61656784,17.00800000,0.15800000,0.15900000,0.26000000
366164.00000000,31.25873678,121.61656761,17.00300000,0.16000000,0.16300000,0.26400000
366165.00000000,31.25872587,121.61656824,16.99000000,0.16200000,0.16800000,0.26800000
366166.00000000,31.25871490,121.61656904,16.97100000,0.16500000,0.17300000,0.27300000
366167.00000000,31.25870347,121.61657007,16.96300000,0.16700000,0.17800000,0.27700000
366168.00000000,31.25869193,121.61657181,16.96200000,0.17000000,0.18400000,0.28200000
366169.00000000,31.25868071,121.61657358,16.95200000,0.17200000,0.19000000,0.28700000
366170.00000000,31.25866983,121.61657549,16.94000000,0.17500000,0.19600000,0.29200000
366171.00000000,31.25865902,121.61657714,16.93100000,0.17900000,0.20300000,0.29700000
366172.00000000,31.25864824,121.61658028,16.91200000,0.18200000,0.21000000,0.30200000
366173.00000000,31.25863786,121.61658438,16.88300000,0.18600000,0.21700000,0.30700000
366174.00000000,31.25862743,121.61658890,16.87000000,0.19000000,0.22500000,0.31300000
366175.00000000,31.25861698,121.61659343,16.85100000,0.19500000,0.23300000,0.31900000
366176.00000000,31.25860664,121.61659871,16.84500000,0.19400000,0.23400000,0.31900000
366177.00000000,31.25859646,121.61660492,16.82600000,0.19400000,0.23400000,0.31900000
366178.00000000,31.25858758,121.61661333,16.81100000,0.19500000,0.23600000,0.32100000
366179.00000000,31.25857837,121.61662143,16.79200000,0.20000000,0.24400000,0.32600000
366180.00000000,31.25856973,121.61662969,16.77300000,0.20900000,0.25900000,0.33700000
366181.00000000,31.25856228,121.61663890,16.72900000,0.22200000,0.28100000,0.35500000
366182.00000000,31.25855448,121.61664864,16.69600000,0.22700000,0.28900000,0.36200000
366183.00000000,31.25854626,121.61665754,16.67200000,0.23100000,0.29700000,0.36800000
366184.00000000,31.25853844,121.61666684,16.64200000,0.23500000,0.30400000,0.37500000
366185.00000000,31.25853180,121.61667763,16.61600000,0.24000000,0.31200000,0.38100000
366186.00000000,31.25852476,121.61668861,16.60000000,0.24300000,0.31900000,0.38800000
366187.00000000,31.25851761,121.61669975,16.56500000,0.24700000,0.32700000,0.39500000
366188.00000000,31.25851097,121.61671111,16.53400000,0.25100000,0.33400000,0.40200000
366189.00000000,31.25850482,121.61672225,16.50200000,0.25400000,0.34000000,0.40800000
366190.00000000,31.25849872,121.61673383,16.46900000,0.25700000,0.34700000,0.41500000
366191.00000000,31.25849183,121.61674477,16.43300000,0.26000000,0.35300000,0.42200000
366192.00000000,31.25848446,121.61675549,16.40100000,0.26300000,0.36000000,0.42900000
366193.00000000,31.25847769,121.61676670,16.37600000,0.26500000,0.36500000,0.43600000
366194.00000000,31.25847169,121.61677802,16.35200000,0.26700000,0.37100000,0.44300000
366195.00000000,31.25846514,121.61678937,16.33800000,0.26900000,0.37600000,0.44900000
366196.00000000,31.25845832,121.61680047,16.31700000,0.27100000,0.38100000,0.45600000
366197.00000000,31.25845202,121.61681211,16.30300000,0.27200000,0.38500000,0.46300000
366198.00000000,31.25844544,121.61682396,16.27600000,0.27200000,0.38900000,0.47000000
366199.00000000,31.25843816,121.61683599,16.25600000,0.27200000,0.39100000,0.47600000
366200.00000000,31.25843100,121.61684767,16.23300000,0.27000000,0.39200000,0.48300000
366201.00000000,31.25842279,121.61685884,16.22400000,0.25700000,0.38500000,0.48600000
366202.00000000,31.25841483,121.61686962,16.18700000,0.25200000,0.38600000,0.49500000
366203.00000000,31.25840724,121.61688200,16.14200000,0.21600000,0.37500000,0.50200000
366204.00000000,31.25839965,121.61689337,16.10600000,0.21600000,0.37300000,0.50800000
366205.00000000,31.25839135,121.61690420,16.08300000,0.21700000,0.37400000,0.51400000
366206.00000000,31.25838302,121.61691417,16.06000000,0.21800000,0.37500000,0.52000000
366207.00000000,31.25837448,121.61692369,16.03300000,0.21900000,0.37800000,0.52600000
366208.00000000,31.25836614,121.61693375,16.01100000,0.21900000,0.38000000,0.53100000
366209.00000000,31.25835760,121.61694376,15.98900000,0.22000000,0.38300000,0.53700000
366210.00000000,31.25834925,121.61695307,15.96700000,0.22000000,0.38500000,0.54200000
366211.00000000,31.25834038,121.61696179,15.93900000,0.22000000,0.38800000,0.54700000
366212.00000000,31.25833115,121.61697025,15.92200000,0.22100000,0.39100000,0.55200000
366213.00000000,31.25832157,121.61697842,15.90600000,0.22100000,0.39300000,0.55700000
366214.00000000,31.25831162,121.61698580,15.90500000,0.22100000,0.39600000,0.56100000
366215.00000000,31.25830161,121.61699312,15.89600000,0.22100000,0.39800000,0.56500000
366216.00000000,31.25829138,121.61700014,15.89100000,0.22200000,0.40000000,0.56900000
366217.00000000,31.25828078,121.61700711,15.90000000,0.22200000,0.40200000,0.57200000
366218.00000000,31.25827029,121.61701397,15.90500000,0.22200000,0.40400000,0.57400000
366219.00000000,31.25825994,121.61702093,15.90900000,0.22200000,0.40500000,0.57600000
366220.00000000,31.25824960,121.61702778,15.89800000,0.22200000,0.40600000,0.57800000
366221.00000000,31.25823936,121.61703457,15.86700000,0.22200000,0.40700000,0.57800000
366222.00000000,31.25822876,121.61704102,15.84600000,0.22300000,0.40800000,0.57800000
366223.00000000,31.25821887,121.61704807,15.85500000,0.22200000,0.40600000,0.57100000
366224.00000000,31.25820869,121.61705430,15.83400000,0.22300000,0.40800000,0.57300000
366225.00000000,31.25819791,121.61705954,15.84300000,0.22300000,0.40800000,0.57000000
366226.00000000,31.25818737,121.61706427,15.83600000,0.22400000,0.40900000,0.56900000
366227.00000000,31.25817742,121.61707001,15.83500000,0.22400000,0.41000000,0.56900000
366228.00000000,31.25816751,121.61707545,15.82900000,0.22400000,0.41000000,0.56900000
366229.00000000,31.25815727,121.61708091,15.82900000,0.22400000,0.41000000,0.56800000
366230.00000000,31.25814695,121.61708697,15.83400000,0.22500000,0.41000000,0.56600000
366231.00000000,31.25813654,121.61709282,15.83300000,0.22500000,0.41000000,0.56300000
366232.00000000,31.25812617,121.61709827,15.84700000,0.22500000,0.41000000,0.55900000
366233.00000000,31.25811605,121.61710387,15.85600000,0.22500000,0.41000000,0.55800000
366234.00000000,31.25810567,121.61710968,15.85900000,0.22500000,0.40900000,0.55700000
366235.00000000,31.25809540,121.61711578,15.85900000,0.22600000,0.40900000,0.55800000
366236.00000000,31.25808532,121.61712204,15.87600000,0.22600000,0.40800000,0.55700000
366237.00000000,31.25807567,121.61712912,15.88200000,0.22600000,0.40700000,0.55600000
366238.00000000,31.25806615,121.61713618,15.89700000,0.22600000,0.40700000,0.55500000
366239.00000000,31.25805656,121.61714354,15.93600000,0.22500000,0.40500000,0.54700000
366240.00000000,31.25804733,121.61715031,15.94000000,0.22500000,0.40500000,0.54900000
366241.00000000,31.25803765,121.61715694,15.96800000,0.22500000,0.40400000,0.54600000
366242.00000000,31.25802810,121.61716434,15.97300000,0.22500000,0.40400000,0.54900000
366243.00000000,31.25801931,121.61717254,15.98400000,0.22500000,0.48700000,0.55200000
366244.00000000,31.25801091,121.61718176,15.98200000,0.22500000,0.53800000,0.55400000
366245.00000000,31.25800255,121.61719096,15.99300000,0.22400000,0.56500000,0.55700000
366246.00000000,31.25799430,121.61720047,16.00900000,0.22400000,0.58100000,0.56000000
366247.00000000,31.25798669,121.61721006,16.03200000,0.22300000,0.59100000,0.56200000
366248.00000000,31.25797925,121.61721966,16.03600000,0.22300000,0.59600000,0.56500000
366249.00000000,31.25797189,121.61722994,16.04700000,0.22300000,0.59900000,0.56700000
366250.00000000,31.25796433,121.61723986,16.06700000,0.22200000,0.60000000,0.56900000
366251.00000000,31.25795713,121.61724981,16.07900000,0.22200000,0.59800000,0.57100000
366252.00000000,31.25795083,121.61726078,16.09300000,0.22100000,0.59600000,0.57400000
366253.00000000,31.25794398,121.61727175,16.10600000,0.22100000,0.59200000,0.57600000
366254.00000000,31.25793724,121.61728263,16.11200000,0.22000000,0.58600000,0.57800000
366255.00000000,31.25793040,121.61729381,16.12600000,0.22000000,0.58000000,0.58000000
366256.00000000,31.25792339,121.61730436,16.13200000,0.22000000,0.57300000,0.58200000
366257.00000000,31.25791631,121.61731450,16.14500000,0.21900000,0.56500000,0.58300000
366258.00000000,31.25790879,121.61732433,16.14900000,0.21900000,0.55600000,0.58500000
366259.00000000,31.25790121,121.61733364,16.16400000,0.21900000,0.54700000,0.58700000
366260.00000000,31.25789311,121.61734176,16.19600000,0.21800000,0.53800000,0.58900000
366261.00000000,31.25788348,121.61734718,16.23100000,0.21800000,0.52800000,0.59000000
366262.00000000,31.25787298,121.61735115,16.26300000,0.21800000,0.51800000,0.59200000
366263.00000000,31.25786181,121.61735367,16.28000000,0.21700000,0.50900000,0.59300000
366264.00000000,31.25785054,121.61735537,16.30100000,0.21700000,0.50100000,0.59500000
366265.00000000,31.25783950,121.61735684,16.30100000,0.21700000,0.49200000,0.59600000
366266.00000000,31.25782887,121.61735751,16.31700000,0.21700000,0.48500000,0.59700000
366267.00000000,31.25781931,121.61736064,16.34000000,0.21600000,0.47700000,0.59800000
366268.00000000,31.25781219,121.61736846,16.34900000,0.21600000,0.47100000,0.59900000
366269.00000000,31.25781157,121.61737956,16.37200000,0.21600000,0.46400000,0.60100000
366270.00000000,31.25781910,121.61738604,16.41200000,0.21600000,0.45900000,0.60200000
366271.00000000,31.25782875,121.61738562,16.41300000,0.21400000,0.44900000,0.60000000
366272.00000000,31.25783797,121.61738064,16.39400000,0.21600000,0.44900000,0.60300000
366273.00000000,31.25784616,121.61737338,16.41200000,0.21600000,0.44500000,0.60400000
366274.00000000,31.25785394,121.61736549,16.40800000,0.21600000,0.44100000,0.60500000
366275.00000000,31.25786215,121.61735720,16.40900000,0.21600000,0.43700000,0.60600000
366276.00000000,31.25786988,121.61734817,16.42400000,0.21600000,0.43300000,0.60600000
366277.00000000,31.25787702,121.61733848,16.44500000,0.21600000,0.42800000,0.60700000
366278.00000000,31.25788436,121.61732892,16.44700000,0.21600000,0.42100000,0.60800000
366279.00000000,31.25789240,121.61731972,16.45100000,0.21600000,0.41200000,0.60800000
366280.00000000,31.25789999,121.61731047,16.44000000,0.21600000,0.39900000,0.60800000
366281.00000000,31.25790722,121.61730118,16.44100000,0.21600000,0.39300000,0.60900000
366282.00000000,31.25791517,121.61729306,16.43900000,0.21500000,0.38700000,0.60900000
366283.00000000,31.25792271,121.61728419,16.44800000,0.21500000,0.38100000,0.60900000
366284.00000000,31.25793040,121.61727499,16.46400000,0.21500000,0.37400000,0.60900000
366285.00000000,31.25793784,121.61726483,16.45800000,0.21500000,0.36700000,0.61000000
366286.00000000,31.25794443,121.61725442,16.45400000,0.21500000,0.35800000,0.61000000
366287.00000000,31.25795125,121.61724408,16.46100000,0.21500000,0.35100000,0.61000000
366288.00000000,31.25795858,121.61723434,16.47500000,0.21400000,0.34900000,0.61000000
366289.00000000,31.25796621,121.61722509,16.47600000,0.21400000,0.34800000,0.60900000
366290.00000000,31.25797319,121.61721600,16.48200000,0.21400000,0.34700000,0.60900000
366291.00000000,31.25798056,121.61720692,16.47700000,0.21400000,0.34700000,0.60900000
366292.00000000,31.25798835,121.61719810,16.49600000,0.21300000,0.34600000,0.60900000
366293.00000000,31.25799677,121.61718934,16.49900000,0.21300000,0.34600000,0.60800000
366294.00000000,31.25800526,121.61718159,16.50000000,0.21300000,0.34600000,0.60800000
366295.00000000,31.25801392,121.61717348,16.50200000,0.21200000,0.34500000,0.60700000
366296.00000000,31.25802266,121.61716502,16.50200000,0.21200000,0.34500000,0.60700000
366297.00000000,31.25803137,121.61715657,16.49300000,0.21200000,0.34400000,0.60600000
366298.00000000,31.25804002,121.61714864,16.49000000,0.21100000,0.34300000,0.60500000
366299.00000000,31.25804929,121.61714102,16.45900000,0.21100000,0.34200000,0.60500000
366300.00000000,31.25805882,121.61713422,16.45400000,0.21000000,0.34100000,0.60400000
366301.00000000,31.25806863,121.61712840,16.43300000,0.21000000,0.34000000,0.60300000
