184444,184444,-nan,-nan,-6292741.6544055268
184445,184445,-nan,-nan,-6292741.6544055268
184446,184446,-nan,-nan,-6292741.6544055268
184969,184969,31.2327734905,121.5313245300,-1.8613144388
184970,184970,31.2327352037,121.5313675981,-8.7077369119
184971,184971,31.2327442972,121.5314213643,-16.7667902322
184973,184973,31.2327280229,121.5314419954,-8.0463526504
184975,184975,31.2327292308,121.5314651091,-10.8715242626
184976,184976,31.1283546740,121.3763653507,106728.3158619874
184977,184977,31.2327042829,121.5314558031,15.0014893622
184978,184978,31.1126702352,121.3665490286,113503.2674275290
184979,184979,31.2326491346,121.5314946110,3.8085533084
184980,184980,31.2326365724,121.5315136713,11.2566129332
184981,184981,31.2326270751,121.5314356696,32.2175724697
184983,184983,31.2326156778,121.5314409938,35.5188733230
184984,184984,31.2325994734,121.5314205618,42.9891659392
184985,184985,31.2326300081,121.5314466647,-5.0606601638
184986,184986,31.2325865076,121.5314417092,39.6135264419
184988,184988,31.2325793269,121.5314476265,43.9721548683
184989,184989,31.2345177926,121.5325940079,-860.3195815373
184991,184991,31.2344892405,121.5325838272,-847.8182782167
184992,184992,31.2343469501,121.5325250723,-807.9866910003
184993,184993,31.2341854005,121.5324887184,-721.3790784017
184994,184994,31.2341128691,121.5324850527,-684.2086946487
184995,184995,31.2324574204,121.5315777805,104.5733557125
184996,184996,31.2324600219,121.5315743178,64.6058497287
184998,184998,31.2341993998,121.5325606005,-731.0107386856
184999,184999,31.2342811423,121.5325991223,-786.9452397462
185000,185000,31.2341827884,121.5325665637,-740.7961415151
185002,185002,31.2323849971,121.5315907135,75.6072824115
185003,185003,31.2324956405,121.5316430726,19.8108610039
185004,185004,31.2325123762,121.5317113012,23.2471116581
185006,185006,31.2324994842,121.5317038072,20.2807166476
185008,185008,31.2324987273,121.5317013763,20.7047890584
185010,185010,31.2325023665,121.5317250133,18.1000967907
185011,185011,31.2324992728,121.5317140128,11.2160343098
185012,185012,31.2324896392,121.5317742046,17.1666108573
185013,185013,31.2725471153,121.5958512594,25480.9326878082
185014,185014,31.2324612219,121.5318239917,27.0625138873
185016,185016,31.2324640422,121.5318358202,29.0281911048
185019,185019,31.2877981384,121.5882550432,27446.5323731912
185020,185020,31.2323795823,121.5318884464,31.1105860126
185021,185021,31.2323839850,121.5319032806,25.4462956935
185022,185022,31.2659533235,121.5925140683,28375.9640829607
185023,185023,31.2322449611,121.5319229775,29.3118008060
185024,185024,31.2322480912,121.5319439524,30.2767874684
185025,185025,31.2990113879,121.5807811207,23741.2460811781
185026,185026,31.2938749823,121.5847772068,24657.4981649333
185028,185028,31.2322729388,121.5320516335,29.0216413595
185029,185029,31.2322859307,121.5320628761,28.1567969815
185030,185030,31.2322857842,121.5320773066,28.5748648891
185031,185031,31.2322674188,121.5320956562,29.7160733785
185032,185032,31.3044227539,121.5862857728,24109.3588157465
185033,185033,31.2923423593,121.5882454397,31706.8297951709
185034,185034,31.2322874436,121.5321395099,33.9980325066
185035,185035,31.2969913463,121.5882723735,27988.4599555044
185036,185036,31.3023916097,121.5847146423,27196.3969147542
185037,185037,31.3185878606,121.5932384530,31057.4272943030
185038,185038,31.3101361151,121.5982742673,29914.9093977548
185039,185039,31.2806067055,121.5716617084,33480.7697540399
185040,185040,31.2897112538,121.5920717194,31049.0581810396
185042,185042,31.2940864872,121.5883285608,38156.0608649334
185045,185045,31.2919839294,121.5822872405,34577.4439484626
185046,185046,31.3185490802,121.5737839675,57216.9387526707
185047,185047,31.3347947492,121.6107949658,44905.8339520768
185048,185048,31.3259056835,121.5773396614,38883.3081195297
185050,185050,31.3306155082,121.5825128109,38388.5960901443
185051,185051,31.3470730649,121.5827495490,37749.6625449719
185055,185055,31.3360248687,121.5767831986,47849.1220819132
185056,185056,33.2077585141,120.5527158381,-104841.3425700252
185057,185057,31.2333024169,121.5319435706,-18.7133976490
185058,185058,32.1388131836,121.2047284305,-23610.3731325437
185059,185059,32.1274611406,121.1673842914,-26360.1994899521
185061,185061,32.1198650145,121.1755279473,-27161.1730273891
185062,185062,32.0911572338,121.1915101934,-27688.1343615303
185065,185065,32.1897516319,121.1456557601,-31346.7961916321
185066,185066,32.2777716280,121.0895144357,-43058.7929735213
185067,185067,32.2654246115,121.0762673923,-43535.6012398104
185069,185069,31.2325907894,121.5324791578,5.0025172196
185070,185070,31.2326127660,121.5324589714,-0.1971068805
185071,185071,31.2326228781,121.5324630505,4.7846277623
185072,185072,31.2326155007,121.5324844511,3.9956651849
185073,185073,31.2326298013,121.5324917181,5.0568910558
185075,185075,31.2326695679,121.5324910872,6.9044323362
