213854,213854,-nan,-nan,-nan
213854,213854,-nan,-nan,-nan
213855,213855,31.2331194605,121.5316758642,112.3518924370
213856,213856,31.9615250539,119.5379717753,27286.4673707436
213857,213857,29.8298494372,128.0556926651,310858.8588009742
213858,213858,31.4436101189,120.7525669008,-3711.4392353482
213859,213859,31.3986563897,120.8443056283,-1752.4719842268
213860,213860,31.3238948041,121.1798099964,-942.5941861274
213861,213861,31.3537005271,121.1289711236,-6119.0380805428
213862,213862,31.3541111434,121.1413874993,-1644.7186190214
213863,213863,31.3455324236,121.1088476515,6395.1373422811
213864,213864,-9.9994349822,-90.3013831990,2394273324001430328225741795137305355463099128939218552709642391681549081772032.0000000000
213865,213865,-36.1801079355,-20.7308439258,233292182995565711245009231843195758234478693056512.0000000000
213866,213866,0.0823857972,170.8254033977,29779793459712395030603688271766173271603376269417013740589048715224608615170048.0000000000
213867,213867,-nan,-nan,-nan
213868,213868,31.7683143222,120.5716783295,20965.1000117362
213870,213870,-nan,-nan,-6292741.6544055268
213871,213871,-nan,-nan,-6292741.6544055268
213872,213872,11.0631806633,131.3487002100,1520690.5102034570
213874,213874,33.0174301388,119.1467542589,140900.6648373363
213875,213875,32.9823182893,118.6426540842,167165.1699018803
213876,213876,20.4907858197,132.6719212452,3016705.7406140151
213877,213877,21.5802797192,131.0527519298,2736236.1678715977
213878,213878,31.2328426375,121.5316394973,17.9759034309
213879,213879,31.2328453169,121.5315767197,4.7216842838
213880,213880,31.2327886792,121.5318514912,59.3545893617
213881,213881,31.2327918684,121.5318898040,84.5587803431
213882,213882,31.2327748109,121.5320164386,112.9175708468
213883,213883,31.2327561204,121.5319885086,91.9212709656
213884,213884,31.2327756230,121.5319823002,99.0292860241
213885,213885,31.2327489449,121.5319835229,99.2243764313
213886,213886,31.2327275522,121.5319892120,91.2867326645
213887,213887,31.2326919466,121.5319510309,85.2403690665
213888,213888,31.2327157247,121.5320259550,90.3181780107
213889,213889,31.2326966266,121.5320262401,92.2964440168
213890,213890,31.2327162312,121.5319326313,79.0047168188
213891,213891,31.2327035575,121.5317948957,60.7340754260
213893,213893,31.2326583414,121.5318146134,69.3620305563
213894,213894,31.2326674141,121.5317790196,60.6590257921
213895,213895,31.2326652954,121.5319017830,70.1082594385
213896,213896,31.2326227941,121.5319262193,73.9792880831
213897,213897,13.4016435408,140.4959556856,4222362.5063058101
213898,213898,31.2327155212,121.5319879165,84.5507365221
213900,213900,31.2327247208,121.5319802679,77.6528553888
213901,213901,31.2327172408,121.5319697934,77.7866632075
213902,213902,31.2327111459,121.5319725759,76.5509668420
213903,213903,31.2327112524,121.5318741173,59.0028809499
213904,213904,31.2327347223,121.5319374416,59.7510714139
213905,213905,31.2327301086,121.5319486399,55.0871600972
213906,213906,31.2327711498,121.5320453864,78.6729031606
213907,213907,31.2327624223,121.5320379662,70.9759788927
213908,213908,31.2327851302,121.5320202027,81.8058793719
213909,213909,31.2327874749,121.5320317329,77.0454092995
213910,213910,31.2328122344,121.5320433415,84.2170931459
213911,213911,31.2328254427,121.5322097242,115.8237935537
213912,213912,31.2327976775,121.5322411999,112.9647907819
213913,213913,31.2328369006,121.5322666434,116.5869448377
213914,213914,31.2328522075,121.5322836530,113.4662999377
213915,213915,31.2328489287,121.5322853860,120.7052743316
213916,213916,31.2328572684,121.5323055990,129.9444471597
213917,213917,31.2328438310,121.5323484082,133.6760566797
213918,213918,31.2328432936,121.5323317641,109.5493620419
213919,213919,31.2328631516,121.5323351817,107.1191142859
213929,213929,31.2329964475,121.5323426097,68.6830656605
213931,213931,31.2329916444,121.5323448250,53.5416516099
213932,213932,31.2330215149,121.5323290292,41.9736199738
213933,213933,31.2330433466,121.5323273814,37.8542694057
213934,213934,31.2330680449,121.5323421283,34.4450394925
213937,213937,-nan,-nan,-nan
213945,213945,-nan,-nan,-nan
213947,213947,-nan,-nan,-nan
213948,213948,-nan,-nan,-nan
213949,213949,-nan,-nan,-nan
213951,213951,-nan,-nan,-nan
213952,213952,-nan,-nan,-nan
213954,213954,-nan,-nan,-6292741.6544055268
213955,213955,-nan,-nan,-6292741.6544055268
213957,213957,-7.6398756989,105.2933057366,5978933.0527488040
213958,213958,-7.8457190205,89.9502137349,118517409293276114035232075184099868003130576184865135732470479845326848.0000000000
213959,213959,-9.3182215480,102.7828223395,4166834.5792248072
213960,213960,-50.7261868315,125.6038753996,-2299367.9394087717
213961,213961,-0.1907910212,-178.6463230321,514973913970315872307206277238666920560174967905195130880.0000000000
213962,213962,-87.9954151555,-178.9341966436,53587218461711000374233641272563702918410976334258558292052672512.0000000000
213963,213963,-4.4760945623,124.5160291041,105990536244677049022561837306256276199490922458874394968064.0000000000
213965,213965,3.8982285377,109.1713187856,9703739423553456713618609966475784613654362154551188914176.0000000000
213966,213966,11.9957057547,102.8481847203,-420002.8782839025
213967,213967,-nan,-nan,-6292741.6544055268
213968,213968,-nan,-nan,-6292741.6544055268
213969,213969,-3.2418332069,123.5131597763,1510231.9094427950
213970,213970,4.1971834162,121.9263752025,1586952.7981980038
213972,213972,2.7975869121,121.1399562947,1858914.9058880894
213973,213973,-1.5352216050,119.0096645725,3242591.8948904350
213974,213974,6.6017700323,99.2552875198,-311547.8218540180
213975,213975,2.6260927102,119.2845506324,3546915.8354563094
213976,213976,2.5171387842,119.0799639098,3599652.3822579565
213977,213977,4.0794267660,116.3274807000,3888132.2841389175
213978,213978,3.5015704311,116.5368433941,4565400.1580755357
213979,213979,7.8312779361,94.3949822691,988235.6523194929
213980,213980,5.1099991074,91.7905063636,1605879.7950994496
213983,213983,3.7705676338,110.1484190385,9878836.6729901619
213984,213984,5.1427505031,111.6581961388,9263203.9732453637
213985,213985,6.2339366866,112.1054635891,8421881.0132567976
213987,213987,4.9116330464,110.7950863259,11605273.5428048018
213988,213988,4.7452935656,111.0999138818,11340283.9011313934
213989,213989,5.1890765721,111.5031064334,11710211.1311297901
213990,213990,31.2340702734,121.5318789521,33.5732714397
213991,213991,31.2340514339,121.5318499604,34.7212006402
213992,213992,31.2340539188,121.5318131297,36.0828632406
213993,213993,31.2340396609,121.5317309711,49.9169724190
213994,213994,31.2340418777,121.5316494672,60.4785869269
213995,213995,31.2340209579,121.5316641296,56.2023917952
213996,213996,31.2339787944,121.5316436602,64.0047737648
213997,213997,31.2339658310,121.5316626887,55.2554966378
213998,213998,31.2339398121,121.5316152595,60.6475838879
213999,213999,31.2339330467,121.5316205880,61.0652302043
214000,214000,31.2339257368,121.5316070037,63.8151216010
214001,214001,31.2339252834,121.5316025570,75.6123597278
214002,214002,31.2339256805,121.5316049126,63.9363251372
214003,214003,31.2338981695,121.5316022206,68.1459164335
214004,214004,31.2338856918,121.5315995883,69.7508044800
214005,214005,31.2338739787,121.5316187415,71.9860390281
214006,214006,31.2338828672,121.5315920337,69.4712657000
214007,214007,31.2338255972,121.5316025908,87.5225190864
214008,214008,31.2337900585,121.5315972290,91.0398911963
214009,214009,31.2337908664,121.5315713771,89.0350914677
214010,214010,31.2337858968,121.5315487226,81.0784790244
214011,214011,31.2337835491,121.5315224689,71.2977385793
214012,214012,31.2337631180,121.5314731417,61.6929240917
214013,214013,31.2337747069,121.5314713915,52.5913289288
214014,214014,31.2337493666,121.5314627215,49.6965544307
214015,214015,31.2337397971,121.5314927834,52.3850188994
214017,214017,31.2337165756,121.5315104772,53.9298661978
214018,214018,31.2336867186,121.5315356511,58.0531778468
214019,214019,31.2336701563,121.5315312747,53.0966281257
214020,214020,31.2336606736,121.5315373685,49.3159020865
214021,214021,31.2336522313,121.5315421274,40.6754389194
214022,214022,31.2336436182,121.5315485331,32.9135619470
214023,214023,31.2336291026,121.5315646962,35.0708282913
214024,214024,31.2336178112,121.5315530070,30.5699779816
214025,214025,31.2336017165,121.5315400859,29.2470565869
214026,214026,31.2335962331,121.5315674044,30.7034489524
214027,214027,31.2335718231,121.5315566834,31.7402612387
214028,214028,31.2335435184,121.5315555013,35.5311312684
214029,214029,31.2335412907,121.5315518556,30.8181046473
214030,214030,31.2335092551,121.5315620151,28.8331743826
214031,214031,31.2334863075,121.5315744334,29.5528360115
214032,214032,31.2334577400,121.5315768588,27.4357133415
214033,214033,31.2334479246,121.5315773798,24.9303485756
214034,214034,31.2334322369,121.5315884193,28.6542838964
214035,214035,31.2334330387,121.5315969824,29.9363276634
214036,214036,31.2334016577,121.5315782854,28.1296706882
214037,214037,31.2333702787,121.5315965359,20.0565461741
214039,214039,31.2333489628,121.5315904541,19.7286414317
214040,214040,31.2333248952,121.5316042541,17.3797332714
214041,214041,31.2332973316,121.5316033195,20.9926688125
214042,214042,31.2332839351,121.5316016122,21.4380960520
214043,214043,31.2332477598,121.5315776729,19.6743213613
214045,214045,31.2332132289,121.5315756164,22.7885487959
214046,214046,31.2332016333,121.5315731572,19.2177727777
214047,214047,31.2331348106,121.5315917758,25.4481677600
214048,214048,31.2331116667,121.5316073906,22.1364080035
214050,214050,31.2331027963,121.5316313768,23.7571001796
214051,214051,31.2330743915,121.5316441820,24.1390311604
214052,214052,31.2330348958,121.5316302372,24.0477467754
214053,214053,31.2330195856,121.5316453711,28.3157584721
214054,214054,31.2329873696,121.5316402091,27.4290876259
214055,214055,31.2329495243,121.5316429307,25.6330735789
214057,214057,31.2329252710,121.5316672445,28.6658848868
214058,214058,31.2328939848,121.5316762278,29.8093166072
214059,214059,31.2328692280,121.5316709417,40.3676144086
214060,214060,31.2328144645,121.5317079285,53.7675401569
214061,214061,31.2328207236,121.5317499526,57.0649160671
214062,214062,31.2328160484,121.5318190764,64.1375336554
214063,214063,31.2328050376,121.5318506525,55.1713065728
214065,214065,31.2327911795,121.5318499307,51.8057686369
214066,214066,31.2327721485,121.5318759637,57.3220809175
214067,214067,31.2327685888,121.5319011944,55.7306828884
214068,214068,31.2327404261,121.5319119293,53.6098430792
214070,214070,31.2327383452,121.5319258267,57.1716135055
214071,214071,31.2327295083,121.5319332654,57.5249253154
214072,214072,31.2327087837,121.5319432511,60.2389040055
214073,214073,31.2327190024,121.5319851337,68.9054716148
214074,214074,31.2327309608,121.5320484511,80.4199788366
214075,214075,31.2327632811,121.5320635574,84.8293218102
214077,214077,31.2327682458,121.5320904905,85.9991383154
214078,214078,31.2327599266,121.5321191486,88.7862175477
214079,214079,31.2327892453,121.5321866826,103.8519404169
214080,214080,31.2327934189,121.5321999975,113.8115913920
214082,214082,31.2328042586,121.5322097894,115.4677689787
214083,214083,31.2328032162,121.5322267019,115.5416188960
214084,214084,31.2328078939,121.5322331944,96.6399342462
214085,214085,31.2328309221,121.5322234442,90.4409152701
214086,214086,31.2328468249,121.5322191118,79.6026776167
214087,214087,31.2328853384,121.5322265958,80.8314566764
214089,214089,31.2328849445,121.5322257778,75.2334870194
214090,214090,31.2329160742,121.5322505156,80.6287675554
214091,214091,31.2329328729,121.5322769983,80.1277690087
214092,214092,31.2329426949,121.5322787133,75.5596016495
214093,214093,31.2329519005,121.5323304052,71.1475557584
214094,214094,31.2329640626,121.5323412836,67.5389905629
214096,214096,31.2329758087,121.5323537109,58.7854054286
214097,214097,31.2330001017,121.5323560393,52.8470612516
214098,214098,31.2330352168,121.5323456091,48.1194504853
214099,214099,31.2330664047,121.5323448536,38.4648037096
214100,214100,31.2330612338,121.5323549026,38.2530897797
214101,214101,31.2330881696,121.5323534946,39.9619733933
214102,214102,31.2331036016,121.5323403800,42.8082515135
214103,214103,31.2331264699,121.5323544996,40.1816136061
214104,214104,31.2331626551,121.5323226141,45.2307004984
214105,214105,31.2331854555,121.5323157328,48.1386341823
214106,214106,31.2331974572,121.5323458998,44.5257704642
214108,214108,31.2332104439,121.5323664279,40.8401458835
214109,214109,31.2332101058,121.5323442466,42.2464198748
214110,214110,31.2332593254,121.5323396758,44.1882854393
214111,214111,31.2332640238,121.5323466912,41.2081353333
214112,214112,31.2332770878,121.5323367220,36.3754176907
214113,214113,31.2332807523,121.5323423897,41.8253452706
214115,214115,31.2332861584,121.5323517843,39.2862341964
214116,214116,31.2332975045,121.5323485553,37.7731578891
214117,214117,31.2333266612,121.5323591174,36.8146355675
214118,214118,31.2333391277,121.5323569346,32.2181292063
214119,214119,31.2333458047,121.5323372544,31.2361798339
214120,214120,31.2333637609,121.5323336786,33.6805124274
214122,214122,31.2333799142,121.5323271801,35.1132904805
214123,214123,31.2333998546,121.5323213603,35.2890283995
214124,214124,31.2334563317,121.5323837996,51.8026721355
214125,214125,31.2334768412,121.5323826602,55.3227227130
214127,214127,31.2335263080,121.5323877106,55.0725778274
214128,214128,31.2335504207,121.5323559309,56.6420310115
214129,214129,31.2335534889,121.5323641781,54.3039286060
214130,214130,31.2335876511,121.5323401828,55.1688809261
214132,214132,31.2336097994,121.5323217677,50.2210224410
214133,214133,31.2336429005,121.5323071987,51.2749796397
214134,214134,31.2336698030,121.5323187285,48.2386907005
214135,214135,31.2336970106,121.5323198360,46.2323189072
214136,214136,31.2337085116,121.5323258363,44.1436677258
214137,214137,31.2337310626,121.5322833987,41.3659792809
214138,214138,31.2337658132,121.5322880582,42.5959105843
214139,214139,31.2337975361,121.5322874122,39.9503359245
214140,214140,31.2338290033,121.5322770675,40.1142955506
214141,214141,31.2338536819,121.5322805329,35.3577922458
214142,214142,31.2338717374,121.5322688512,34.0369339513
214143,214143,31.2339088150,121.5322622688,35.7175250534
214144,214144,31.2339243425,121.5322503363,35.8995724182
214145,214145,31.2340424029,121.5320611860,70.5006868203
214146,214146,31.2340114312,121.5321336846,51.1921502233
214147,214147,31.2340547852,121.5320805625,58.2682173395
214148,214148,31.2340644094,121.5320660051,62.9747946514
214149,214149,31.2340419569,121.5320909189,54.0592305132
214150,214150,31.2340443195,121.5321749917,34.6931309963
214151,214151,31.2340434716,121.5321561624,35.7439179440
214152,214152,31.2340390556,121.5321197275,37.4298345316
214153,214153,31.2340496029,121.5320972113,38.0971897545
214154,214154,31.2340601406,121.5320595099,36.0246617731
214155,214155,31.2340806162,121.5320516584,41.5936782164
214157,214157,31.2340755054,121.5320445524,42.2024650245
214158,214158,31.2340609655,121.5320218969,36.9228593705
214159,214159,31.2340411409,121.5319490610,34.6958575907
214160,214160,31.2340161989,121.5319097293,33.7972818340
214162,214162,31.2340174660,121.5318662395,36.0889072530
214163,214163,31.2340051759,121.5318510826,41.8007599349
214164,214164,31.2339952635,121.5317816078,47.4393283928
214165,214165,31.2339802586,121.5318381054,37.1798473937
214166,214166,31.2339706834,121.5317967306,40.3821916109
214168,214168,31.2339632147,121.5317537271,45.1363589996
