37936,0,0,0,       NaN,2.02E+13,0,0,0,0
37937,0,0,0,       NaN,2.02E+13,0,0,0,0
37938,0,0,0,       NaN,2.02E+13,0,0,0,0
37939,0,0,0,       NaN,2.02E+13,0,0,0,0
37940,0,0,0,       NaN,2.02E+13,0,0,0,0
37941,0,0,0,       NaN,2.02E+13,0,0,0,0
37942,0,0,0,       NaN,2.02E+13,0,0,0,0
37943,0,0,0,       NaN,2.02E+13,0,0,0,0
37944,0,0,0,       NaN,2.02E+13,0,0,0,0
37945,0,0,0,       NaN,2.02E+13,0,0,0,0
37946,0,0,0,       NaN,2.02E+13,0,0,0,0
37947,0,0,0,       NaN,2.02E+13,0,0,0,0
37948,0,0,0,       NaN,2.02E+13,0,0,0,0
37949,0,0,0,       NaN,2.02E+13,0,0,0,0
37950,0,0,0,       NaN,2.02E+13,0,0,0,0
37951,0,0,0,       NaN,2.02E+13,0,0,0,0
37952,0,0,0,       NaN,2.02E+13,0,0,0,0
37953,0,0,0,       NaN,2.02E+13,0,0,0,0
37954,0,0,0,       NaN,2.02E+13,0,0,0,0
37955,0,0,0,       NaN,2.02E+13,0,0,0,0
37956,0,0,0,       NaN,2.02E+13,0,0,0,0
37957,0,0,0,       NaN,2.02E+13,0,0,0,0
37958,0,0,0,       NaN,2.02E+13,0,0,0,0
37959,0,0,0,       NaN,2.02E+13,0,0,0,0
37960,0,0,0,       NaN,2.02E+13,0,0,0,0
37961,0,0,0,       NaN,2.02E+13,0,0,0,0
37962,0,0,0,       NaN,2.02E+13,0,0,0,0
37963,0,0,0,       NaN,2.02E+13,0,0,0,0
37964,0,0,0,       NaN,2.02E+13,0,0,0,0
37965,0,0,0,       NaN,2.02E+13,0,0,0,0
37966,0,0,0,       NaN,2.02E+13,0,0,0,0
37967,0,0,0,       NaN,2.02E+13,0,0,0,0
37968,0,0,0,       NaN,2.02E+13,0,0,0,0
37969,0,0,0,       NaN,2.02E+13,0,0,0,0
37970,0,0,0,       NaN,2.02E+13,0,0,0,0
37971,0,0,0,       NaN,2.02E+13,0,0,0,0
37972,0,0,0,       NaN,2.02E+13,0,0,0,0
37973,0,0,0,       NaN,2.02E+13,0,0,0,0
37974,0,0,0,       NaN,2.02E+13,0,0,0,0
37975,0,0,0,       NaN,2.02E+13,0,0,0,0
37976,0,0,0,       NaN,2.02E+13,0,0,0,0
37977,0,0,0,       NaN,2.02E+13,0,0,0,0
37978,0,0,0,       NaN,2.02E+13,0,0,0,0
37979,0,0,0,       NaN,2.02E+13,0,0,0,0
37980,0,0,0,       NaN,2.02E+13,0,0,0,0
37981,0,0,0,       NaN,2.02E+13,0,0,0,0
37982,0,0,0,       NaN,2.02E+13,0,0,0,0
37983,0,0,0,       NaN,2.02E+13,0,0,0,0
37984,0,0,0,       NaN,2.02E+13,0,0,0,0
37985,0,0,0,       NaN,2.02E+13,0,0,0,0
37986,0,0,0,       NaN,2.02E+13,0,0,0,0
37987,0,0,0,       NaN,2.02E+13,0,0,0,0
37988,0,0,0,       NaN,2.02E+13,0,0,0,0
37989,0,0,0,       NaN,2.02E+13,0,0,0,0
37990,0,0,0,       NaN,2.02E+13,0,0,0,0
37991,0,0,0,       NaN,2.02E+13,0,0,0,0
37992,0,0,0,       NaN,2.02E+13,0,0,0,0
37993,0,0,0,       NaN,2.02E+13,0,0,0,0
37994,0,0,0,       NaN,2.02E+13,0,0,0,0
37995,0,0,0,       NaN,2.02E+13,0,0,0,0
37996,0,0,0,       NaN,2.02E+13,0,0,0,0
37997,0,0,0,       NaN,2.02E+13,0,0,0,0
37998,0,0,0,       NaN,2.02E+13,0,0,0,0
37999,0,0,0,       NaN,2.02E+13,0,0,0,0
38000,0,0,0,       NaN,2.02E+13,0,0,0,0
38001,0,0,0,       NaN,2.02E+13,0,0,0,0
38002,0,0,0,       NaN,2.02E+13,0,0,0,0
38003,0,0,0,       NaN,2.02E+13,0,0,0,0
38004,0,0,0,       NaN,2.02E+13,0,0,0,0
38005,0,0,0,       NaN,2.02E+13,0,0,0,0
38006,0,0,0,       NaN,2.02E+13,0,0,0,0
38007,0,0,0,       NaN,2.02E+13,0,0,0,0
38008,0,0,0,       NaN,2.02E+13,0,0,0,0
38009,0,0,0,       NaN,2.02E+13,0,0,0,0
38010,0,0,0,       NaN,2.02E+13,0,0,0,0
38011,0,0,0,       NaN,2.02E+13,0,0,0,0
38012,0,0,0,       NaN,2.02E+13,0,0,0,0
38013,0,0,0,       NaN,2.02E+13,0,0,0,0
38014,0,0,0,       NaN,2.02E+13,0,0,0,0
38015,0,0,0,       NaN,2.02E+13,0,0,0,0
38016,0,0,0,       NaN,2.02E+13,0,0,0,0
38017,0,0,0,       NaN,2.02E+13,0,0,0,0
38018,0,0,0,       NaN,2.02E+13,0,0,0,0
38019,0,0,0,       NaN,2.02E+13,0,0,0,0
38020,0,0,0,       NaN,2.02E+13,0,0,0,0
38021,0,0,0,       NaN,2.02E+13,0,0,0,0
38022,0,0,0,       NaN,2.02E+13,0,0,0,0
38023,0,0,0,       NaN,2.02E+13,0,0,0,0
38024,0,0,0,       NaN,2.02E+13,0,0,0,0
38025,0,0,0,       NaN,2.02E+13,0,0,0,0
38026,0,0,0,       NaN,2.02E+13,0,0,0,0
38027,0,0,0,       NaN,2.02E+13,0,0,0,0
38028,0,0,0,       NaN,2.02E+13,0,0,0,0
38029,0,0,0,       NaN,2.02E+13,0,0,0,0
38030,0,0,0,       NaN,2.02E+13,0,0,0,0
38031,0,0,0,       NaN,2.02E+13,0,0,0,0
