114347,114347,-78.4676025398,-87.2643102565,-6296363.3364897212,46.7025446017,-977.2022915723,-2310.6963137018,0.0004748701,0.0011728783,0.0011523022,0.0000000000,0.0000000000,0.0000000000,2
114348,114348,-79.0506806740,-86.4393974186,-6297334.2046062816,54.1259507691,-869.7641060145,-2153.9809479818,-0.0001774007,0.0006386351,0.0007490009,0.0000000000,0.0000000000,0.0000000000,2
114349,114349,-81.5796196934,-80.2402518368,-6296010.4045676980,81.7113207873,-475.0008412439,-1579.8253486699,-0.0001720461,0.0012517990,0.0011426772,0.0000000000,0.0000000000,0.0000000000,2
114349,114349,-16.7169989093,133.8376353124,-2888585.9420199594,822.0199318449,5520.4097269420,7225.8339820963,0.0001840316,-0.0000895447,0.0007294530,0.0000000000,0.0000000000,0.0000000000,2
114349,114349,-17.6221981986,134.2759238914,-2888559.3468504772,-605.1699105215,-347.5181650780,-3193.9412004036,-0.0002564414,0.0010389541,0.0014768353,0.0000000000,0.0000000000,0.0000000000,2
114350,114350,-17.3930448187,134.1522568324,-2887569.3974762941,-238.2871172585,1155.0436996261,-516.0091944262,-0.0003441150,0.0018450254,0.0020800400,0.0000000000,0.0000000000,0.0000000000,2
114351,114351,-17.0739987493,133.9853230495,-2886486.4550099950,124.5129812376,2646.9231400955,2136.1911175846,-0.0001474222,0.0020611736,0.0023822675,0.0000000000,0.0000000000,0.0000000000,2
114351,114351,-17.0744349328,133.9854559584,-2886483.9036680278,124.2192394497,2645.5981921761,2132.5036051325,-0.0001271217,0.0020754388,0.0023685961,0.0000000000,0.0000000000,0.0000000000,2
114351,114351,-17.0746141454,133.9854984679,-2886482.2116595623,124.0935526482,2645.1687172112,2130.9694254055,-0.0001140971,0.0020843102,0.0023599896,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0408169795,133.9567335931,-2885371.2907566288,115.3391467693,2609.4353806460,2067.5090680791,-0.0008430166,0.0027678531,0.0034193165,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0402177508,133.9565366994,-2885374.3370202063,115.6888832255,2611.1166814076,2071.9456873717,-0.0008738832,0.0028394622,0.0034904049,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0409277342,133.9567586862,-2885370.7179517681,115.2704853686,2609.1462377144,2066.7163691618,-0.0008356777,0.0027468964,0.0034073356,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0410265405,133.9567826926,-2885370.2682238640,115.2136715170,2608.8764135235,2066.0103648977,-0.0008356846,0.0027160937,0.0034031130,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0417232159,133.9569849125,-2885364.2649511490,114.7362050810,2607.0664923442,2060.8557330611,-0.0008057177,0.0024537629,0.0032949395,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0416758386,133.9569620990,-2885364.0885673477,114.7876200328,2607.1316684708,2061.2749950108,-0.0008121755,0.0024894627,0.0033221114,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0416338811,133.9569418000,-2885363.9078471218,114.8352447410,2607.1793902214,2061.6527967202,-0.0008187626,0.0025254562,0.0033498204,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0415928511,133.9569218972,-2885363.7225738550,114.8827304061,2607.2275872345,2062.0217078917,-0.0008249447,0.0025594113,0.0033760396,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0415537537,133.9569028275,-2885363.5393452481,114.9294402051,2607.2718255325,2062.3747984741,-0.0008309180,0.0025919749,0.0034012375,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0415218804,133.9568872776,-2885363.3658448062,114.9702108174,2607.2886374359,2062.6738806956,-0.0008373312,0.0026269036,0.0034280938,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0414908785,133.9568722446,-2885363.1887344425,115.0099113392,2607.3047838347,2062.9645962206,-0.0008434611,0.0026608695,0.0034542060,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0406435576,133.9565787608,-2885366.9252703195,115.5288334352,2609.8235556930,2069.2086979681,-0.0008717593,0.0028466193,0.0035085438,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0414117504,133.9568336962,-2885363.0622939398,115.0681466275,2607.4977558672,2063.6140730795,-0.0008493982,0.0026904918,0.0034770599,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0413916648,133.9568238622,-2885362.8917807373,115.1027854380,2607.4769617441,2063.8219327144,-0.0008555361,0.0027243725,0.0035031024,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0413696558,133.9568134536,-2885362.6854983708,115.1359407746,2607.4671372219,2064.0404008408,-0.0008606748,0.0027558263,0.0035268058,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0413526960,133.9568050961,-2885362.5241532107,115.1682324253,2607.4383180544,2064.2230204273,-0.0008667098,0.0027887167,0.0035519909,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0413330313,133.9567954981,-2885362.3843982602,115.2027859298,2607.4209914737,2064.4245345413,-0.0008728450,0.0028206113,0.0035766349,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0413053229,133.9567826060,-2885362.2375713014,115.2405025022,2607.4353960639,2064.6821795652,-0.0008817806,0.0028457762,0.0035939853,0.0000000000,0.0000000000,0.0000000000,2
114352,114352,-17.0412860252,133.9567738251,-2885362.1165526733,115.2707594973,2607.4145707360,2064.8784790537,-0.0008859727,0.0028498267,0.0035962873,0.0000000000,0.0000000000,0.0000000000,2
