1623297167.87444949,2161,359567.87444949,22.33044974,114.18074856,20.01798321,-170.61011996,2.27897265,1.75886621
1623297168.00932837,2161,359568.00932837,22.33044756,114.18075118,20.56902845,-168.34839362,2.30118276,1.62492472
1623297168.14087605,2161,359568.14087605,22.33044535,114.18076403,6.10067169,-166.01488352,2.38157961,1.33123781
1623297168.27337170,2161,359568.27337170,22.33044698,114.18077063,5.81391950,-163.83553007,2.71011264,1.11285752
1623297168.40933752,2161,359568.40933752,22.33044872,114.18077526,1.25985640,-161.82366367,2.94315370,1.05864742
1623297168.54076934,2161,359568.54076934,22.33045528,114.18075927,-3.40890129,-159.97177540,2.96407741,1.08755681
1623297168.67607689,2161,359568.67607689,22.33045692,114.18075544,-3.98460969,-158.31576807,2.61862719,0.92674421
1623297168.81128120,2161,359568.81128120,22.33045025,114.18074310,11.61109135,-156.84758646,2.48245161,1.18839834
1623297168.94323349,2161,359568.94323349,22.33044725,114.18076613,18.44358039,-155.97015751,2.63093893,1.70284060
1623297169.07539868,2161,359569.07539868,22.33044866,114.18077379,14.52463267,-155.52036648,2.78848515,2.05996295
1623297169.21116996,2161,359569.21116996,22.33044379,114.18077163,16.95139485,-155.22733257,2.69930627,2.28234087
1623297169.34404540,2161,359569.34404540,22.33044411,114.18076599,16.42100949,-155.07695975,2.46758170,2.38750584
1623297169.47809482,2161,359569.47809482,22.33044330,114.18077104,13.84083891,-154.96165383,2.46744099,2.30050353
1623297169.60974908,2161,359569.60974908,22.33044129,114.18076868,13.42726241,-155.02860198,2.57101869,2.27007571
1623297169.74376583,2161,359569.74376583,22.33043743,114.18077777,15.17787362,-155.17056405,2.57161184,2.26941781
1623297169.87733889,2161,359569.87733889,22.33043666,114.18078080,17.99280453,-155.60345437,2.48764086,2.30266905
1623297170.01085353,2161,359570.01085353,22.33043595,114.18077352,14.66735889,-156.06193393,2.46942779,2.09114069
1623297170.14318919,2161,359570.14318919,22.33043643,114.18076624,13.32820280,-156.86177127,2.48586799,1.97857462
1623297170.27796054,2161,359570.27796054,22.33045270,114.18074590,16.97517268,-157.77527616,2.47099579,1.85449898
1623297170.41229653,2161,359570.41229653,22.33046188,114.18074798,13.68251509,-158.80304498,2.22476539,1.80099806
1623297170.54528689,2161,359570.54528689,22.33044357,114.18076440,18.24637829,-160.06477777,2.12826967,1.61798096
1623297170.67810440,2161,359570.67810440,22.33042481,114.18076339,16.93507787,-161.54565934,2.05692156,1.57830048
1623297170.81226754,2161,359570.81226754,22.33043622,114.18077353,16.73728696,-163.08973103,2.03927482,1.62970746
1623297170.94565749,2161,359570.94565749,22.33045426,114.18076708,17.71884323,-164.69370554,2.05897157,1.57849894
1623297171.07915425,2161,359571.07915425,22.33043726,114.18078505,28.82320113,-166.31404959,2.04945498,1.45297135
1623297171.21416712,2161,359571.21416712,22.33043388,114.18076400,14.48112479,-167.94251121,2.13313155,1.39084137
1623297171.34645033,2161,359571.34645033,22.33042703,114.18076099,10.42972302,-169.43636529,2.30728434,1.27690433
1623297171.48155570,2161,359571.48155570,22.33043808,114.18077764,29.25742776,-170.88057311,2.48760082,1.28616398
1623297171.61491203,2161,359571.61491203,22.33044145,114.18076390,28.36916259,-172.18119016,2.57377667,1.30715548
1623297171.74594426,2161,359571.74594426,22.33044328,114.18077006,33.00039963,-173.46546350,2.56435716,1.31063703
1623297171.88325810,2161,359571.88325810,22.33042866,114.18077021,26.42896308,-174.52271915,2.44937463,1.32487031
1623297172.01437426,2161,359572.01437426,22.33043102,114.18076400,28.61088287,-175.32257081,2.47107789,1.33718039
1623297172.14674950,2161,359572.14674950,22.33042902,114.18075459,18.56291619,-176.02568370,2.53205364,1.32868638
1623297172.28306580,2161,359572.28306580,22.33043332,114.18076937,29.34593607,-176.56553318,2.56060100,1.25657330
1623297172.41501570,2161,359572.41501570,22.33042545,114.18076581,29.41799379,-176.80066432,2.65047524,1.23706694
1623297172.54858327,2161,359572.54858327,22.33042407,114.18075585,22.76737671,-177.21503093,2.79413558,1.24038433
1623297172.68072939,2161,359572.68072939,22.33041274,114.18076418,26.11354809,-177.52006927,2.87710472,1.32637230
1623297172.81944251,2161,359572.81944251,22.33040532,114.18079361,29.50427544,-177.92713458,2.83888726,1.40990284
1623297172.94820023,2161,359572.94820023,22.33040496,114.18080436,25.20454822,-178.18285038,2.84060003,1.42876759
1623297173.08375096,2161,359573.08375096,22.33040318,114.18079495,25.51756511,-178.74567877,2.98287563,1.36428337
1623297173.21633101,2161,359573.21633101,22.33040070,114.18079547,25.07880955,-179.35128527,3.19673674,1.20234817
1623297173.34845877,2161,359573.34845877,22.33039676,114.18078393,20.03814524,-179.68867617,3.27637662,1.10739941
1623297173.48256803,2161,359573.48256803,22.33040962,114.18075119,27.30363019,-179.92020237,3.22772847,1.07821686
1623297173.61612773,2161,359573.61612773,22.33041450,114.18074266,31.20562566,179.66081909,3.14158447,1.07205267
1623297173.74912405,2161,359573.74912405,22.33042386,114.18072521,34.28236490,179.34134895,3.36233512,1.18075630
1623297173.88301015,2161,359573.88301015,22.33042629,114.18072179,31.86330447,178.98315159,3.63498685,1.10178086
1623297174.01744318,2161,359574.01744318,22.33041398,114.18073453,29.24206417,178.63787106,3.68621192,0.95931490
1623297174.15018034,2161,359574.15018034,22.33040603,114.18073987,31.79537240,178.15094613,3.53564227,0.86806147
1623297174.28391719,2161,359574.28391719,22.33039713,114.18073270,32.07465076,177.81233448,3.46522505,0.80289310
1623297174.41791368,2161,359574.41791368,22.33038922,114.18073855,26.57222896,177.37299026,3.65138589,0.78290018
1623297174.55025625,2161,359574.55025625,22.33039314,114.18073514,31.62004890,177.03774153,3.88617503,0.82659346
1623297174.68636537,2161,359574.68636537,22.33039201,114.18073603,25.11830209,176.61674148,3.91137822,0.55282345
1623297174.82045269,2161,359574.82045269,22.33039056,114.18074365,29.90954744,176.26664875,3.95595645,0.55230326
1623297174.95103765,2161,359574.95103765,22.33038913,114.18073810,32.46385272,175.67801624,3.98897945,0.65689506
1623297175.08598566,2161,359575.08598566,22.33038416,114.18074103,24.40364642,175.31513577,4.18947866,0.69244430
1623297175.21954894,2161,359575.21954894,22.33039146,114.18072625,31.60220660,175.02501820,4.32548659,0.71697465
1623297175.35203743,2161,359575.35203743,22.33038316,114.18074552,30.39771254,174.77970009,4.32640322,0.68977217
1623297175.48664904,2161,359575.48664904,22.33037732,114.18074834,23.06991632,174.57485078,4.39475327,0.59101767
1623297175.62107205,2161,359575.62107205,22.33037463,114.18074881,26.55594109,174.26451994,4.49656077,0.49584341
1623297175.75236630,2161,359575.75236630,22.33036214,114.18075935,26.93065805,174.07190075,4.74110756,0.54315315
1623297175.88638616,2161,359575.88638616,22.33036335,114.18075186,30.89074955,173.82176097,4.99827139,0.54638784
1623297176.02222204,2161,359576.02222204,22.33035913,114.18076118,26.91681410,173.68779159,5.04655406,0.45560984
1623297176.15372181,2161,359576.15372181,22.33035864,114.18075498,24.69249478,173.50481243,4.98178622,0.24208660
1623297176.29078197,2161,359576.29078197,22.33034666,114.18075897,15.61154445,173.38111480,5.07574196,0.39923149
1623297176.42185903,2161,359576.42185903,22.33035097,114.18075348,12.57794235,173.14409177,5.19057478,0.23090353
1623297176.55434370,2161,359576.55434370,22.33034811,114.18076928,4.57035243,173.07086322,5.30799351,0.25280079
