2096,549936,22.33048568,114.17953960,12.31847028
2096,549937,22.33048567,114.17953960,12.31522065
2096,549938,22.33048565,114.17953960,12.31155941
2096,549939,22.33048564,114.17953961,12.30771829
2096,549940,22.33048564,114.17953962,12.30363389
2096,549941,22.33048563,114.17953963,12.29967266
2096,549942,22.33048563,114.17953964,12.29610572
2096,549943,22.33048563,114.17953965,12.29299182
2096,549944,22.33048563,114.17953966,12.29017844
2096,549945,22.33048562,114.17953966,12.28767936
2096,549946,22.33048557,114.17953965,12.21490080
2096,549947,22.33048551,114.17953937,12.12745387
2096,549948,22.33048547,114.17953921,12.08385093
2096,549949,22.33048546,114.17953916,12.07044669
2096,549950,22.33048545,114.17953912,12.05991344
2096,549951,22.33048544,114.17953909,12.05150354
2096,549952,22.33048545,114.17953906,12.04511737
2096,549953,22.33048713,114.17953889,11.97607510
2096,549954,22.33049060,114.17953839,11.89442761
2096,549955,22.33049475,114.17953694,11.75355345
2096,549956,22.33049463,114.17953616,11.48354924
2096,549957,22.33049455,114.17953571,11.36589384
2096,549958,22.33049520,114.17953518,11.26255046
2096,549959,22.33049807,114.17953408,11.17029788
2096,549960,22.33050851,114.17952944,11.10819637
2096,549961,22.33052663,114.17952379,11.07453351
2096,549962,22.33054756,114.17951619,11.14803211
2096,549963,22.33057870,114.17951367,11.20270383
2096,549964,22.33061644,114.17951257,11.22083063
2096,549965,22.33065899,114.17951357,11.24829908
2096,549966,22.33070333,114.17951536,11.25451078
2096,549967,22.33074544,114.17951817,11.27456868
2096,549968,22.33078458,114.17952059,11.29954437
2096,549969,22.33082227,114.17952216,11.30815275
2096,549970,22.33085895,114.17952355,11.31399507
2096,549971,22.33089471,114.17952512,11.34460503
2096,549972,22.33093320,114.17952673,11.33798217
2096,549973,22.33097598,114.17952892,11.35258698
2096,549974,22.33101938,114.17953112,11.38152973
2096,549975,22.33106118,114.17953340,11.41012206
2096,549976,22.33110038,114.17953545,11.45132080
2096,549977,22.33114066,114.17953856,11.50389106
2096,549978,22.33118415,114.17954277,11.56774827
2096,549979,22.33122988,114.17954708,11.58991962
2096,549980,22.33127708,114.17955015,11.63661437
2096,549981,22.33132560,114.17955445,11.67665920
2096,549982,22.33137491,114.17955908,11.60157868
2096,549983,22.33142621,114.17956391,11.59880783
2096,549984,22.33147905,114.17956840,11.57998967
2096,549985,22.33153227,114.17957240,11.58360738
2096,549986,22.33158548,114.17957598,11.57887966
2096,549987,22.33163801,114.17957947,11.57807820
2096,549988,22.33168884,114.17958291,11.58183813
2096,549989,22.33173787,114.17958603,11.59987999
2096,549990,22.33178486,114.17958922,11.59932865
2096,549991,22.33182903,114.17959264,11.62064569
2096,549992,22.33186545,114.17959683,11.49025107
2096,549993,22.33189466,114.17960386,11.49088798
2096,549994,22.33191643,114.17961663,11.52821741
2096,549995,22.33192977,114.17963368,11.58906092
2096,549996,22.33193878,114.17965863,11.74580738
2096,549997,22.33194246,114.17969179,11.96294832
2096,549998,22.33194204,114.17972899,12.21772961
2096,549999,22.33194070,114.17976903,12.45617196
2096,550000,22.33193857,114.17981233,12.68911620
2096,550001,22.33193660,114.17985782,12.94597381
2096,550002,22.33193480,114.17990554,13.20023125
2096,550003,22.33193358,114.17995615,13.50221116
2096,550004,22.33193171,114.18000907,13.81094692
2096,550005,22.33192931,114.18006376,14.09648924
2096,550006,22.33192631,114.18011711,14.34001145
2096,550007,22.33192301,114.18016718,14.57463131
2096,550008,22.33192048,114.18021765,14.78488200
2096,550009,22.33191841,114.18026837,15.00446975
2096,550010,22.33191613,114.18031750,15.24812217
2096,550011,22.33191351,114.18036591,15.43931754
2096,550012,22.33191109,114.18041262,15.57802659
2096,550013,22.33190806,114.18046024,15.77844711
2096,550014,22.33190534,114.18050760,15.95084167
2096,550015,22.33190251,114.18055353,16.20929166
2096,550016,22.33190020,114.18059706,16.43797579
2096,550017,22.33189857,114.18063827,16.67036416
2096,550018,22.33189754,114.18067749,16.85952741
2096,550019,22.33189649,114.18071397,17.03994279
2096,550020,22.33189550,114.18074663,17.21625059
2096,550021,22.33189323,114.18077515,17.33840087
2096,550022,22.33188764,114.18079912,17.25163032
2096,550023,22.33187770,114.18081835,17.28097998
2096,550024,22.33186427,114.18083183,17.36630149
2096,550025,22.33184940,114.18084153,17.45721206
2096,550026,22.33183241,114.18084718,17.51738420
2096,550027,22.33181306,114.18084909,17.56065588
2096,550028,22.33179129,114.18084945,17.61525226
2096,550029,22.33176674,114.18084942,17.64923828
2096,550030,22.33173532,114.18084890,17.71402116
2096,550031,22.33169973,114.18084736,17.77816277
2096,550032,22.33166369,114.18084527,17.83542292
2096,550033,22.33162509,114.18084276,17.92081577
2096,550034,22.33158491,114.18083982,17.97867735
2096,550035,22.33154202,114.18083559,18.08066436
2096,550036,22.33150007,114.18083150,18.16630136
2096,550037,22.33146090,114.18082858,18.06887434
2096,550038,22.33142501,114.18082564,18.10469897
2096,550039,22.33139223,114.18082430,18.11256662
2096,550040,22.33135675,114.18082342,18.13974864
2096,550041,22.33131544,114.18082358,18.04944113
2096,550042,22.33127204,114.18082341,17.99435977
2096,550043,22.33123038,114.18082181,18.05328044
2096,550044,22.33118935,114.18081909,18.11093572
2096,550045,22.33114821,114.18081480,18.07588827
2096,550046,22.33110558,114.18081068,17.98029603
2096,550047,22.33106166,114.18080847,17.82379508
2096,550048,22.33101672,114.18080651,17.75645984
2096,550049,22.33097054,114.18080517,17.66857074
2096,550050,22.33092258,114.18080372,17.69693621
2096,550051,22.33087358,114.18080186,17.68210386
2096,550052,22.33082348,114.18079942,17.69256725
2096,550053,22.33077223,114.18079699,17.66837787
2096,550054,22.33071988,114.18079445,17.69655933
2096,550055,22.33066441,114.18079051,17.68574757
2096,550056,22.33060613,114.18078381,17.67869023
2096,550057,22.33054690,114.18077638,17.43206813
2096,550058,22.33048931,114.18076798,17.34585261
2096,550059,22.33043347,114.18076165,17.34274792
2096,550060,22.33038228,114.18075726,17.28966770
2096,550061,22.33034893,114.18075424,17.28475081
2096,550062,22.33032952,114.18075128,17.25909481
2096,550063,22.33031529,114.18074493,17.25803323
2096,550064,22.33030427,114.18073173,17.03410078
2096,550065,22.33029782,114.18070902,16.75412948
2096,550066,22.33029583,114.18067893,16.49220028
2096,550067,22.33029635,114.18063392,16.47559843
2096,550068,22.33029875,114.18058086,16.42545659
2096,550069,22.33030158,114.18051946,16.28066825
2096,550070,22.33030444,114.18045228,16.07548090
2096,550071,22.33030742,114.18038001,15.92163902
2096,550072,22.33031125,114.18030444,15.65920707
2096,550073,22.33031475,114.18022641,15.34866715
2096,550074,22.33031829,114.18014441,14.96281416
2096,550075,22.33032164,114.18005893,14.62058163
2096,550076,22.33032503,114.17997125,14.19836754
