549936,1.396248686,0.541239386,-1.423126299,2.180315508  
549937,1.396248686,0.540132036,-0.853686155,1.969819260  
549938,1.396248685,0.537917336,-0.826230976,2.000946851  
549939,1.397278900,0.536809986,-1.092572005,2.089246935  
549940,1.398309112,0.536809986,-0.849122352,1.983007885  
549941,1.399339325,0.535702636,-1.009506040,2.142687880  
549942,1.400369537,0.535702636,-0.642574878,1.871099075  
549943,1.401399750,0.535702636,-0.107513052,1.658510170  
549944,1.402429965,0.535702635,0.021067860,1.629586263  
549945,1.402429964,0.534595286,-0.476360363,1.854566668  
549946,1.401399733,0.529058531,0.537627120,1.392414261  
549947,1.372553733,0.522414423,0.622114931,1.427329030  
549948,1.356070303,0.517985019,1.387728198,1.107891927  
549949,1.350919232,0.516877668,0.869881301,1.389391350  
549950,1.346798375,0.515770317,0.739363611,1.439820135  
549951,1.343707732,0.514662967,1.356348082,1.381972150  
549952,1.340617089,0.515770316,1.959774894,1.310548107  
549953,1.323103427,0.701805052,2.817942386,1.221306839  
549954,1.271592696,1.086055366,-0.535237708,1.531399659  
549955,1.122211661,1.545605425,-0.073701548,1.707534762  
549956,1.041854957,1.532317159,-1.009054046,2.475660028  
549957,0.995495328,1.523458331,-1.510634738,2.968320721  
549958,0.940893992,1.595436022,-1.600531358,3.122674573  
549959,0.827570477,1.913245306,-1.716564463,3.619244151  
549960,0.349551400,3.069318161,-1.052075793,4.105459378  
549961,-0.232519128,5.075835454,-1.702099875,6.208175243  
549962,-1.015481053,7.393518099,-2.483836529,8.993152050  
549963,-1.275094481,10.841804643,-3.321525157,12.527722582  
549964,-1.388417529,15.020941871,-2.773624959,16.219795492  
549965,-1.285395885,19.732714288,-3.448784914,20.568229996  
549966,-1.100987537,24.642702256,0.150503660,25.934359847  
549967,-0.811497730,29.305751366,-0.200880929,30.670910010  
549968,-0.562186353,33.639917736,0.300110919,35.392108058  
549969,-0.400443056,37.813518378,-0.762562067,39.854624424  
549970,-0.257243648,41.875276726,0.864264248,44.031535380  
