442801,56.873824465,162.137710499  
442802,60.385342118,165.715284709  
442803,64.397916544,169.329092234  
442804,65.771183953,172.796900927  
442805,66.397489332,175.201417740  
442806,68.461016341,179.977299704  
442807,68.264316257,181.922451321  
442808,69.351688205,185.433326164  
442809,67.217071094,182.642920871  
442810,63.034751870,177.040869613  
442811,58.651147596,171.328108909  
442812,55.098804687,167.796977232  
442813,53.131856686,162.117247768  
442814,51.697289295,160.260347673  
442815,50.437614583,157.633749966  
442816,46.407894186,150.292332876  
442817,43.665205635,146.435650994  
442818,39.326637711,137.974782950  
442819,33.201788280,126.671632007  
442820,28.037634704,115.979232611  
442821,26.780910034,109.189762540  
442822,23.777145116,95.454630782  
442823,21.325037176,85.028119872  
442824,19.140415917,76.410779377  
442825,17.139971989,68.961365555  
442826,15.387305001,60.384467498  
442827,14.823041274,57.057496335  
442828,13.308038814,52.894159306  
442829,12.250708382,49.864451735  
442830,11.870302789,48.510078868  
442831,11.051382897,46.420139631  
442832,10.868642528,44.581124294  
442833,11.007224324,43.624825472  
442834,10.727501061,41.260214498  
442835,9.244248631,38.263276084  
442836,8.529616888,36.692883823  
442837,8.796125326,35.973512152  
442838,10.101150051,35.843750961  
442839,7.498352980,33.632135486  
442840,4.808612274,30.913056462  
442841,3.088356337,29.398588050  
442842,1.188417782,28.178199692  
442843,2.887965293,27.280321710  
442844,4.649957616,27.448133732  
442845,6.016361941,26.749780320  
442846,6.525456101,26.977254989  
442847,6.767914361,26.611469540  
442848,6.830178388,26.508204574  
442849,7.881164606,26.821216166  
442850,8.284932921,25.674125744  
442851,8.145479040,23.871205228  
442852,7.556594141,20.790371024  
442853,6.093527874,18.826552885  
442854,4.037650835,17.611145992  
442855,2.795445549,17.720211025  
442856,1.524895807,17.248939517  
442857,2.006767657,16.045577972  
442858,3.496656970,17.331618828  
442859,5.187309651,17.164667375  
442860,5.670090521,15.724462647  
442861,5.997255628,13.825956013  
442862,5.946401667,13.028205427  
442863,6.400445286,12.661660232  
442864,6.732910364,11.857646393  
442865,8.049854723,13.156535313  
442866,8.759818125,14.815089307  
442867,9.502090822,15.510617249  
442868,9.762412778,15.693350676  
442869,10.758716331,17.202604698  
442870,11.320800949,18.880764884  
442871,11.383310666,19.557199502  
442872,10.410831495,18.497736437  
442873,9.946869365,17.666418241  
