442801,-334.757208420,-3283.429529574,-278.441487102,-3291.377575987  
442802,-331.864091920,-3274.783082138,-272.389355329,-3285.230342548  
442803,-328.818409077,-3265.716154652,-265.601255890,-3277.991463127  
442804,-325.690292132,-3256.482512405,-261.370321470,-3270.222600200  
442805,-322.490044445,-3247.009258549,-257.036030905,-3258.162675117  
442806,-319.243714514,-3237.368368289,-251.548850107,-3247.581893215  
442807,-315.979347474,-3227.462604160,-248.340129921,-3236.679605989  
442808,-312.681207102,-3217.265582006,-243.872226472,-3225.924729858  
442809,-309.150645792,-3206.893810858,-242.544556233,-3215.936126937  
442810,-305.595474430,-3196.515282905,-243.174879493,-3205.293054319  
442811,-302.253840954,-3186.527384320,-244.141759774,-3194.461055301  
442812,-299.053910678,-3177.278343005,-244.479067757,-3184.858896944  
442813,-296.151683532,-3169.100357709,-243.255429935,-3174.098412364  
442814,-293.688841606,-3162.176102254,-242.016892853,-3163.794568339  
442815,-291.448418526,-3156.376371010,-241.028702789,-3155.032782618  
442816,-289.655397165,-3151.928516932,-243.416195603,-3147.975178881  
442817,-288.322084986,-3148.888824419,-245.250871824,-3141.711026712  
442818,-287.350871837,-3146.943548332,-248.989893820,-3138.282151259  
442819,-286.646713845,-3145.451617118,-254.756298067,-3136.212562701  
442820,-287.150726690,-3144.103924032,-260.712429367,-3134.769825552  
442821,-288.608458451,-3143.262188711,-264.175000912,-3132.297550328  
442822,-289.329736052,-3143.067631240,-269.305107824,-3130.247065957  
442823,-290.192680194,-3142.078536993,-273.060836815,-3129.379830247  
442824,-290.774871790,-3141.749510307,-276.333765362,-3129.187266615  
442825,-290.701360290,-3141.779260635,-278.949044509,-3129.302814283  
442826,-290.623625190,-3141.906335924,-281.102138438,-3129.818720559  
442827,-290.618500186,-3141.921392294,-282.151304203,-3129.754669448  
442828,-290.618510775,-3141.925197836,-283.682404337,-3130.567630995  
442829,-290.600482954,-3141.920019557,-284.978249686,-3131.035611032  
442830,-290.574724408,-3141.899436872,-285.202193484,-3131.314541985  
442831,-290.561557763,-3141.866836920,-285.732819223,-3131.926195690  
442832,-290.551539302,-3141.829005305,-286.227659988,-3131.857472920  
442833,-290.534651935,-3141.787489601,-286.319452577,-3131.619349078  
442834,-290.251860474,-3141.247794528,-286.384710992,-3131.241574768  
442835,-290.096724663,-3140.991620142,-287.741907234,-3132.052326678  
442836,-289.934719174,-3140.721912155,-288.256931713,-3132.358934606  
442837,-289.781873305,-3140.484190980,-288.678528572,-3131.757539208  
442838,-289.675391274,-3140.183983925,-288.435306878,-3130.159243378  
442839,-289.226846483,-3138.874545603,-288.194797064,-3131.447556212  
442840,-288.455702006,-3136.522962900,-288.262067330,-3131.718250878  
442841,-287.398310069,-3133.153848245,-288.256124002,-3130.187014897  
442842,-285.971383819,-3128.849062607,-287.159183610,-3128.887383345  
442843,-284.236750296,-3123.743933979,-285.629249502,-3126.274010953  
442844,-282.264246991,-3117.926386604,-283.834522365,-3122.303182359  
442845,-279.859245874,-3111.462304498,-281.955900505,-3117.101511036  
442846,-277.038636723,-3104.503626597,-279.024679471,-3110.719510407  
442847,-273.813585386,-3097.213985543,-275.192138099,-3103.840014309  
442848,-270.262235469,-3089.788389097,-271.487965610,-3096.507683883  
442849,-266.073725090,-3082.049470452,-268.912575428,-3089.401591528  
