442084.600000,2131,22,18,05.60026,114,11,25.11983,1.805,0.000,0.000,0.004,-0.005,-0.006,3,-0.74530,-1.94690,312.93630
442084.700000,2131,22,18,05.60025,114,11,25.11984,1.804,0.000,0.000,0.005,-0.005,-0.007,3,-0.75420,-1.94640,312.93620
442084.800000,2131,22,18,05.60024,114,11,25.11985,1.804,0.000,0.000,0.005,-0.006,-0.006,3,-0.80500,-1.93910,312.93890
442084.900000,2131,22,18,05.60022,114,11,25.11986,1.804,0.000,0.000,0.004,-0.007,-0.004,3,-0.77740,-1.94380,312.93850
442085.000000,2131,22,18,05.60021,114,11,25.11987,1.804,0.000,0.000,0.004,-0.007,-0.001,3,-0.67100,-1.98810,312.93740
442085.100000,2131,22,18,05.60021,114,11,25.11989,1.804,0.000,0.000,0.006,-0.005,-0.003,3,-0.47940,-2.06280,312.93060
442085.200000,2131,22,18,05.60019,114,11,25.11991,1.804,0.000,0.000,0.007,-0.004,-0.004,3,-0.44850,-2.08430,312.92880
442085.300000,2131,22,18,05.60018,114,11,25.11993,1.804,0.000,0.000,0.007,-0.005,-0.002,3,-0.44420,-2.08450,312.92900
442085.400000,2131,22,18,05.60017,114,11,25.11994,1.803,0.000,0.000,0.006,-0.004,-0.005,3,-0.44990,-2.09030,312.92850
442085.500000,2131,22,18,05.60016,114,11,25.11996,1.803,0.000,0.000,0.006,-0.005,-0.005,3,-0.44580,-2.09180,312.92890
442085.600000,2131,22,18,05.60014,114,11,25.11998,1.802,0.000,0.000,0.005,-0.005,-0.005,3,-0.44160,-2.09220,312.92870
442085.700000,2131,22,18,05.60013,114,11,25.11999,1.802,0.000,0.000,0.005,-0.004,-0.006,3,-0.43940,-2.09390,312.92830
442085.800000,2131,22,18,05.60012,114,11,25.12001,1.801,0.000,0.000,0.005,-0.005,-0.006,3,-0.43770,-2.09450,312.92860
442085.900000,2131,22,18,05.60011,114,11,25.12002,1.801,0.000,0.000,0.004,-0.004,-0.006,3,-0.43540,-2.09480,312.92820
442086.000000,2131,22,18,05.60010,114,11,25.12003,1.800,0.000,0.000,0.004,-0.005,-0.006,3,-0.43470,-2.09560,312.92840
442086.100000,2131,22,18,05.60009,114,11,25.12004,1.800,0.000,0.000,0.004,-0.004,-0.006,3,-0.43390,-2.09600,312.92820
442086.200000,2131,22,18,05.60008,114,11,25.12005,1.799,0.000,0.000,0.002,-0.004,-0.006,3,-0.43170,-2.09670,312.92820
442086.300000,2131,22,18,05.60008,114,11,25.12005,1.799,0.000,0.000,0.002,-0.003,-0.006,3,-0.43110,-2.09730,312.92800
442086.400000,2131,22,18,05.60007,114,11,25.12006,1.798,0.000,0.000,0.002,-0.003,-0.006,3,-0.43020,-2.09760,312.92790
442086.500000,2131,22,18,05.60007,114,11,25.12006,1.798,0.000,0.000,0.002,-0.003,-0.006,3,-0.42900,-2.09800,312.92800
442086.600000,2131,22,18,05.60006,114,11,25.12007,1.797,0.000,0.000,0.003,-0.004,-0.005,3,-0.42780,-2.09830,312.92800
442086.700000,2131,22,18,05.60005,114,11,25.12007,1.797,0.000,0.000,0.002,-0.004,-0.005,3,-0.42740,-2.09880,312.92810
442086.800000,2131,22,18,05.60004,114,11,25.12007,1.796,0.000,0.000,0.002,-0.004,-0.006,3,-0.42630,-2.09890,312.92790
442086.900000,2131,22,18,05.60004,114,11,25.12008,1.796,0.000,0.000,0.002,-0.004,-0.006,3,-0.42560,-2.09930,312.92790
442087.000000,2131,22,18,05.60003,114,11,25.12008,1.795,0.000,0.000,0.001,-0.004,-0.006,3,-0.42470,-2.09930,312.92780
442087.100000,2131,22,18,05.60003,114,11,25.12008,1.795,0.000,0.000,0.001,-0.002,-0.006,3,-0.42390,-2.10120,312.92770
442087.200000,2131,22,18,05.60004,114,11,25.12007,1.794,0.000,0.000,0.001,-0.002,-0.006,3,-0.42270,-2.10140,312.92760
442087.300000,2131,22,18,05.60005,114,11,25.12007,1.794,0.000,0.000,0.000,-0.002,-0.006,3,-0.42250,-2.10140,312.92750
442087.400000,2131,22,18,05.60006,114,11,25.12006,1.793,0.000,0.000,0.000,-0.001,-0.006,3,-0.42200,-2.10190,312.92760
442087.500000,2131,22,18,05.60007,114,11,25.12005,1.793,0.000,0.000,0.000,-0.001,-0.006,3,-0.42130,-2.10200,312.92770
442087.600000,2131,22,18,05.60008,114,11,25.12004,1.792,0.000,0.000,-0.001,-0.001,-0.005,3,-0.42060,-2.10210,312.92780
442087.700000,2131,22,18,05.60009,114,11,25.12003,1.792,0.000,0.000,0.000,-0.001,-0.006,3,-0.42020,-2.10230,312.92770
442087.800000,2131,22,18,05.60010,114,11,25.12002,1.791,0.000,0.000,0.000,-0.002,-0.006,3,-0.41980,-2.10260,312.92770
442087.900000,2131,22,18,05.60010,114,11,25.12001,1.791,0.000,0.000,-0.001,-0.002,-0.006,3,-0.41870,-2.10260,312.92760
442088.000000,2131,22,18,05.60011,114,11,25.11999,1.791,0.000,0.000,-0.001,-0.001,-0.005,3,-0.41870,-2.10280,312.92780
442088.100000,2131,22,18,05.60012,114,11,25.11999,1.791,0.000,0.000,-0.001,0.000,0.000,3,-0.41680,-2.10330,312.92930
442088.200000,2131,22,18,05.60013,114,11,25.11999,1.792,0.000,0.000,-0.001,0.000,-0.001,3,-0.41630,-2.10310,312.92910
442088.300000,2131,22,18,05.60013,114,11,25.12000,1.792,0.000,0.000,-0.002,0.000,0.000,3,-0.41560,-2.10320,312.92920
442088.400000,2131,22,18,05.60014,114,11,25.12000,1.793,0.000,0.000,-0.002,0.000,0.001,3,-0.41500,-2.10310,312.92940
442088.500000,2131,22,18,05.60014,114,11,25.12000,1.794,0.000,0.000,-0.002,0.000,0.000,3,-0.41470,-2.10370,312.92930
442088.600000,2131,22,18,05.60015,114,11,25.12001,1.795,0.000,0.000,-0.003,-0.001,0.000,3,-0.41380,-2.10350,312.92930
442088.700000,2131,22,18,05.60015,114,11,25.12001,1.796,0.000,0.000,-0.004,0.000,0.000,3,-0.41400,-2.10350,312.92960
442088.800000,2131,22,18,05.60016,114,11,25.12001,1.797,0.000,0.000,-0.004,0.000,0.000,3,-0.41370,-2.10360,312.92910
442088.900000,2131,22,18,05.60016,114,11,25.12001,1.798,0.000,0.000,-0.004,0.000,0.000,3,-0.41340,-2.10420,312.92960
442089.000000,2131,22,18,05.60017,114,11,25.12001,1.798,0.000,0.000,-0.004,0.000,0.000,3,-0.41310,-2.10480,312.92920
442089.100000,2131,22,18,05.60017,114,11,25.12001,1.799,0.000,0.000,-0.002,0.000,0.000,3,-0.41080,-2.10160,312.92970
442089.200000,2131,22,18,05.60018,114,11,25.12002,1.800,0.000,0.000,-0.002,0.001,0.000,3,-0.41070,-2.10200,312.92940
442089.300000,2131,22,18,05.60018,114,11,25.12002,1.801,0.000,0.000,-0.002,0.000,-0.001,3,-0.40940,-2.10180,312.92930
442089.400000,2131,22,18,05.60019,114,11,25.12002,1.801,0.000,0.000,-0.002,0.000,-0.001,3,-0.41000,-2.10140,312.92920
442089.500000,2131,22,18,05.60019,114,11,25.12002,1.802,0.000,0.000,-0.002,0.000,0.000,3,-0.40930,-2.10190,312.92900
442089.600000,2131,22,18,05.60019,114,11,25.12002,1.802,0.000,0.000,-0.002,0.000,0.000,3,-0.40960,-2.10130,312.92950
442089.700000,2131,22,18,05.60019,114,11,25.12002,1.802,0.000,0.000,-0.003,0.000,-0.001,3,-0.40880,-2.10100,312.92910
442089.800000,2131,22,18,05.60019,114,11,25.12002,1.803,0.000,0.000,-0.004,0.000,-0.001,3,-0.40860,-2.10150,312.92950
442089.900000,2131,22,18,05.60020,114,11,25.12002,1.803,0.000,0.000,-0.003,0.000,-0.001,3,-0.40850,-2.10170,312.92910
442090.000000,2131,22,18,05.60020,114,11,25.12002,1.803,0.000,0.000,-0.004,-0.001,-0.001,3,-0.40780,-2.10180,312.92910
442090.100000,2131,22,18,05.60020,114,11,25.12002,1.803,0.000,0.000,-0.001,0.000,0.000,3,-0.40490,-2.09970,312.92900
442090.200000,2131,22,18,05.60020,114,11,25.12002,1.803,0.000,0.000,-0.002,0.000,0.000,3,-0.40450,-2.09960,312.92870
442090.300000,2131,22,18,05.60020,114,11,25.12002,1.803,0.000,0.000,-0.002,0.000,0.000,3,-0.40460,-2.09920,312.92860
442090.400000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.003,0.000,0.000,3,-0.40400,-2.09920,312.92890
442090.500000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.003,0.000,0.000,3,-0.40420,-2.09990,312.92910
442090.600000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.003,-0.001,0.000,3,-0.40380,-2.09980,312.92890
442090.700000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.004,0.000,0.000,3,-0.40330,-2.09990,312.92910
442090.800000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.004,0.000,0.000,3,-0.40320,-2.10020,312.92890
442090.900000,2131,22,18,05.60020,114,11,25.12002,1.804,0.000,0.000,-0.005,0.000,0.000,3,-0.40310,-2.10020,312.92900
442091.000000,2131,22,18,05.60020,114,11,25.12001,1.804,0.000,0.000,-0.004,0.001,0.000,3,-0.40280,-2.10080,312.92860
442091.100000,2131,22,18,05.60020,114,11,25.12001,1.804,0.000,0.000,-0.002,0.000,0.000,3,-0.40030,-2.09740,312.92880
442091.200000,2131,22,18,05.60020,114,11,25.12001,1.804,0.000,0.000,-0.002,0.000,0.001,3,-0.40050,-2.09700,312.92870
442091.300000,2131,22,18,05.60021,114,11,25.12001,1.805,0.000,0.000,-0.001,0.001,0.001,3,-0.39980,-2.09730,312.92870
442091.400000,2131,22,18,05.60021,114,11,25.12001,1.805,0.000,0.000,-0.002,0.001,0.001,3,-0.39990,-2.09700,312.92870
442091.500000,2131,22,18,05.60021,114,11,25.12001,1.805,0.000,0.000,-0.002,0.001,0.001,3,-0.39970,-2.09710,312.92860
442091.600000,2131,22,18,05.60021,114,11,25.12000,1.805,0.000,0.000,-0.002,0.000,0.002,3,-0.40020,-2.09760,312.92870
442091.700000,2131,22,18,05.60021,114,11,25.12000,1.805,0.000,0.000,-0.003,0.000,0.001,3,-0.39900,-2.09750,312.92860
442091.800000,2131,22,18,05.60021,114,11,25.12000,1.805,0.000,0.000,-0.003,0.000,0.002,3,-0.39940,-2.09760,312.92870
442091.900000,2131,22,18,05.60021,114,11,25.12000,1.805,0.000,0.000,-0.003,0.000,0.002,3,-0.39920,-2.09750,312.92850
442092.000000,2131,22,18,05.60021,114,11,25.12000,1.805,0.000,0.000,-0.003,0.000,0.002,3,-0.39890,-2.09790,312.92860
442092.100000,2131,22,18,05.60021,114,11,25.11999,1.805,0.000,0.000,-0.002,0.000,0.001,3,-0.39630,-2.09530,312.92840
442092.200000,2131,22,18,05.60021,114,11,25.11999,1.805,0.000,0.000,-0.001,0.000,0.000,3,-0.39680,-2.09630,312.92850
442092.300000,2131,22,18,05.60021,114,11,25.11999,1.805,0.000,0.000,-0.001,0.000,0.000,3,-0.39610,-2.09580,312.92840
442092.400000,2131,22,18,05.60021,114,11,25.11999,1.805,0.000,0.000,-0.002,0.000,0.000,3,-0.39590,-2.09590,312.92820
442092.500000,2131,22,18,05.60021,114,11,25.11999,1.805,0.000,0.000,-0.001,0.000,0.000,3,-0.39590,-2.09620,312.92830
442092.600000,2131,22,18,05.60021,114,11,25.11998,1.806,0.000,0.000,-0.002,0.001,0.000,3,-0.39590,-2.09600,312.92800
442092.700000,2131,22,18,05.60021,114,11,25.11998,1.806,0.000,0.000,-0.002,0.001,0.000,3,-0.39590,-2.09620,312.92810
442092.800000,2131,22,18,05.60021,114,11,25.11998,1.806,0.000,0.000,-0.002,0.001,-0.002,3,-0.39580,-2.09640,312.92800
442092.900000,2131,22,18,05.60021,114,11,25.11998,1.806,0.000,0.000,-0.002,0.001,-0.002,3,-0.39560,-2.09590,312.92820
442093.000000,2131,22,18,05.60022,114,11,25.11998,1.806,0.000,0.000,-0.001,0.002,-0.002,3,-0.39530,-2.09620,312.92800
442093.100000,2131,22,18,05.60022,114,11,25.11997,1.806,0.000,0.000,-0.001,0.001,-0.001,3,-0.39570,-2.09430,312.92880
442093.200000,2131,22,18,05.60022,114,11,25.11997,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39530,-2.09440,312.92890
442093.300000,2131,22,18,05.60022,114,11,25.11997,1.806,0.000,0.000,0.000,0.002,-0.001,3,-0.39520,-2.09450,312.92880
442093.400000,2131,22,18,05.60022,114,11,25.11997,1.806,0.000,0.000,-0.001,0.002,-0.001,3,-0.39510,-2.09560,312.92890
442093.500000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39510,-2.09600,312.92870
442093.600000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,-0.001,0.001,-0.003,3,-0.39370,-2.09610,312.92860
442093.700000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39430,-2.09650,312.92860
442093.800000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39380,-2.09660,312.92840
442093.900000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,0.000,0.001,-0.003,3,-0.39420,-2.09790,312.92860
442094.000000,2131,22,18,05.60022,114,11,25.11996,1.806,0.000,0.000,0.000,0.001,-0.004,3,-0.39410,-2.09760,312.92820
442094.100000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39460,-2.09780,312.92930
442094.200000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39470,-2.09830,312.92910
442094.300000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39440,-2.09840,312.92900
442094.400000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,-0.001,0.001,-0.002,3,-0.39400,-2.09780,312.92930
442094.500000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,-0.001,0.001,-0.002,3,-0.39460,-2.09900,312.92920
442094.600000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39440,-2.09860,312.92930
442094.700000,2131,22,18,05.60023,114,11,25.11995,1.806,0.000,0.000,0.000,0.001,-0.001,3,-0.39420,-2.09930,312.92910
442094.800000,2131,22,18,05.60023,114,11,25.11994,1.806,0.000,0.000,0.000,0.001,-0.001,3,-0.39420,-2.09960,312.92920
442094.900000,2131,22,18,05.60023,114,11,25.11994,1.806,0.000,0.000,0.000,0.001,-0.002,3,-0.39390,-2.09970,312.92900
442095.000000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.001,-0.001,3,-0.39380,-2.09990,312.92900
442095.100000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.001,-0.001,3,-0.39440,-2.09940,312.92920
442095.200000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.000,0.000,3,-0.39380,-2.09940,312.92920
442095.300000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.000,0.000,3,-0.39430,-2.09950,312.92920
442095.400000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.000,0.000,3,-0.39400,-2.09960,312.92920
442095.500000,2131,22,18,05.60024,114,11,25.11994,1.806,0.000,0.000,0.000,0.000,0.000,3,-0.39340,-2.09930,312.92930
442095.600000,2131,22,18,05.60024,114,11,25.11993,1.806,0.000,0.000,0.000,0.000,0.001,3,-0.39380,-2.09990,312.92930
442095.700000,2131,22,18,05.60024,114,11,25.11993,1.806,0.000,0.000,0.001,0.000,0.001,3,-0.39340,-2.09960,312.92940
442095.800000,2131,22,18,05.60025,114,11,25.11993,1.806,0.000,0.000,0.001,0.000,0.001,3,-0.39340,-2.09940,312.92930
442095.900000,2131,22,18,05.60025,114,11,25.11993,1.806,0.000,0.000,0.000,0.000,0.000,3,-0.39400,-2.09810,312.92950
442096.000000,2131,22,18,05.60025,114,11,25.11993,1.806,0.000,0.000,0.000,0.001,0.001,3,-0.39420,-2.09700,312.92990
442096.100000,2131,22,18,05.60025,114,11,25.11993,1.806,0.000,0.000,0.000,0.000,-0.001,3,-0.39200,-2.09750,312.92820
442096.200000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,0.000,-0.001,0.000,3,-0.39370,-2.09730,312.92940
442096.300000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,0.000,0.000,0.000,3,-0.39490,-2.09670,312.92880
442096.400000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,0.000,0.000,-0.001,3,-0.39390,-2.09810,312.92910
442096.500000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,0.000,0.000,0.000,3,-0.39180,-2.09730,312.92890
442096.600000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,-0.001,-0.001,0.000,3,-0.39430,-2.09810,312.92890
442096.700000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,-0.001,0.000,0.000,3,-0.39460,-2.09820,312.92900
442096.800000,2131,22,18,05.60025,114,11,25.11993,1.805,0.000,0.000,-0.001,-0.001,-0.001,3,-0.39240,-2.09770,312.92850
442096.900000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.002,0.000,-0.001,3,-0.39250,-2.09840,312.92880
442097.000000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.002,0.000,-0.002,3,-0.39280,-2.09880,312.92870
442097.100000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.001,0.000,-0.002,3,-0.39290,-2.09710,312.93020
442097.200000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.001,0.001,-0.001,3,-0.39190,-2.09790,312.93000
442097.300000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.002,-0.001,-0.002,3,-0.39170,-2.09820,312.92980
442097.400000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.002,0.000,-0.002,3,-0.39520,-2.09520,312.93130
442097.500000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.001,0.001,-0.002,3,-0.39440,-2.09590,312.92950
442097.600000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.001,0.000,-0.002,3,-0.39420,-2.09590,312.93100
442097.700000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,0.000,0.001,-0.002,3,-0.39590,-2.09490,312.93060
442097.800000,2131,22,18,05.60026,114,11,25.11992,1.805,0.000,0.000,-0.001,0.001,-0.002,3,-0.39720,-2.09490,312.93050
442097.900000,2131,22,18,05.60026,114,11,25.11991,1.805,0.000,0.000,0.000,0.001,-0.003,3,-0.39630,-2.09440,312.93080
442098.000000,2131,22,18,05.60026,114,11,25.11991,1.805,0.000,0.000,-0.001,0.000,-0.002,3,-0.39640,-2.09360,312.92990
442098.100000,2131,22,18,05.60026,114,11,25.11991,1.805,0.000,0.000,0.000,0.000,-0.002,3,-0.39770,-2.09250,312.92770
442098.200000,2131,22,18,05.60026,114,11,25.11991,1.805,0.000,0.000,0.000,0.001,-0.002,3,-0.39760,-2.09180,312.92730
442098.300000,2131,22,18,05.60026,114,11,25.11991,1.805,0.000,0.000,-0.001,0.000,-0.002,3,-0.39770,-2.09130,312.92810
442098.400000,2131,22,18,05.60027,114,11,25.11991,1.805,0.000,0.000,0.000,0.000,0.000,3,-0.39890,-2.09090,312.92800
442098.500000,2131,22,18,05.60027,114,11,25.11991,1.805,0.000,0.000,0.000,0.001,-0.001,3,-0.39920,-2.09040,312.92810
442098.600000,2131,22,18,05.60027,114,11,25.11991,1.805,0.000,0.000,0.000,0.001,0.000,3,-0.39860,-2.08960,312.92830
442098.700000,2131,22,18,05.60027,114,11,25.11991,1.805,0.000,0.000,-0.001,0.001,-0.001,3,-0.39880,-2.08950,312.92840
442098.800000,2131,22,18,05.60027,114,11,25.11991,1.805,0.000,0.000,0.000,0.001,-0.001,3,-0.40060,-2.08830,312.92880
442098.900000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.001,0.000,3,-0.40040,-2.08670,312.92860
442099.000000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.001,3,-0.39930,-2.08610,312.92850
442099.100000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.001,0.001,0.001,3,-0.40160,-2.08670,312.92710
442099.200000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.001,0.001,3,-0.40090,-2.08530,312.92680
442099.300000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.001,0.001,3,-0.40140,-2.08530,312.92690
442099.400000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.001,0.001,3,-0.39960,-2.08470,312.92670
442099.500000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.001,0.001,3,-0.40120,-2.08470,312.92680
442099.600000,2131,22,18,05.60027,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.002,3,-0.40070,-2.08470,312.92680
442099.700000,2131,22,18,05.60028,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.001,3,-0.40010,-2.08480,312.92680
442099.800000,2131,22,18,05.60028,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.001,3,-0.40030,-2.08490,312.92670
442099.900000,2131,22,18,05.60028,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.001,3,-0.40090,-2.08540,312.92680
442100.000000,2131,22,18,05.60028,114,11,25.11990,1.805,0.000,0.000,0.000,0.002,0.001,3,-0.40030,-2.08490,312.92680
442100.050000,2131,22,18,05.60028,114,11,25.11990,1.805,0.000,0.000,0.000,0.003,0.002,3,-0.40020,-2.08510,312.92690
442100.100000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,0.000,0.001,0.001,3,-0.40220,-2.08380,312.92750
442100.150000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,0.000,0.001,0.002,3,-0.40230,-2.08370,312.92750
442100.200000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,0.000,0.002,0.000,3,-0.40220,-2.08370,312.92750
442100.250000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,0.001,3,-0.40220,-2.08360,312.92760
442100.300000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.001,0.000,3,-0.40250,-2.08380,312.92760
442100.350000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.001,0.000,3,-0.40220,-2.08380,312.92770
442100.400000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,0.000,3,-0.40220,-2.08360,312.92760
442100.450000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,-0.001,3,-0.40200,-2.08370,312.92760
442100.500000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,-0.001,3,-0.40260,-2.08390,312.92770
442100.550000,2131,22,18,05.60028,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,0.000,3,-0.40260,-2.08390,312.92770
442100.600000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,-0.001,0.001,-0.001,3,-0.40240,-2.08370,312.92780
442100.650000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,-0.001,3,-0.40260,-2.08330,312.92780
442100.700000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,-0.001,3,-0.40270,-2.08310,312.92780
442100.750000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,-0.001,0.002,-0.001,3,-0.40250,-2.08380,312.92770
442100.800000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.001,-0.001,3,-0.40240,-2.08340,312.92790
442100.850000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.002,-0.001,3,-0.40290,-2.08380,312.92780
442100.900000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.002,-0.001,3,-0.40280,-2.08320,312.92770
442100.950000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.001,-0.001,3,-0.40250,-2.08320,312.92770
442101.050000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.000,-0.001,3,-0.40290,-2.08250,312.92740
442101.150000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.000,-0.001,3,-0.40200,-2.08210,312.92720
442101.250000,2131,22,18,05.60029,114,11,25.11989,1.805,0.000,0.000,0.000,0.000,-0.001,3,-0.40250,-2.08240,312.92720
