382666.00000000,31.22673330,121.52926796,16.40100000,0.17200000,0.22300000,0.39900000
382667.00000000,31.22673294,121.52926743,16.38700000,0.10400000,0.13500000,0.24000000
382668.00000000,31.22673283,121.52926726,16.37200000,0.08400000,0.10900000,0.18900000
382669.00000000,31.22673288,121.52926726,16.36100000,0.08300000,0.10800000,0.18700000
382670.00000000,31.22673293,121.52926718,16.35600000,0.08200000,0.10600000,0.18500000
382671.00000000,31.22673314,121.52926699,16.34800000,0.08200000,0.10500000,0.18400000
382672.00000000,31.22673347,121.52926625,16.34800000,0.08100000,0.10400000,0.18200000
382673.00000000,31.22673443,121.52926652,16.33600000,0.08000000,0.10300000,0.18100000
382674.00000000,31.22673438,121.52926611,16.34700000,0.07900000,0.10100000,0.17900000
382675.00000000,31.22673463,121.52926592,16.34800000,0.07900000,0.10000000,0.17800000
382676.00000000,31.22673553,121.52926591,16.34100000,0.07800000,0.09900000,0.17700000
382677.00000000,31.22673747,121.52926476,16.34100000,0.07700000,0.09800000,0.17600000
382678.00000000,31.22673804,121.52926324,16.33400000,0.07700000,0.09700000,0.17500000
382679.00000000,31.22673759,121.52926351,16.33200000,0.07700000,0.09700000,0.17400000
382680.00000000,31.22673652,121.52926463,16.33300000,0.07600000,0.09600000,0.17400000
382681.00000000,31.22673670,121.52926406,16.34000000,0.07600000,0.09500000,0.17300000
382682.00000000,31.22673671,121.52926115,16.34500000,0.07600000,0.09500000,0.17200000
382683.00000000,31.22673716,121.52925619,16.34600000,0.07500000,0.09500000,0.17200000
382684.00000000,31.22673593,121.52925042,16.35900000,0.07500000,0.09400000,0.17200000
382685.00000000,31.22673193,121.52924141,16.39200000,0.07500000,0.09400000,0.17200000
382686.00000000,31.22672637,121.52923050,16.40800000,0.07500000,0.09400000,0.17200000
382687.00000000,31.22671997,121.52921958,16.43700000,0.07500000,0.09400000,0.17200000
382688.00000000,31.22671289,121.52920966,16.46600000,0.07500000,0.09400000,0.17200000
382689.00000000,31.22670549,121.52919961,16.48600000,0.07500000,0.09400000,0.17300000
382690.00000000,31.22669680,121.52919005,16.51600000,0.07600000,0.09500000,0.17300000
382691.00000000,31.22668671,121.52918161,16.59700000,0.07600000,0.09500000,0.17300000
382692.00000000,31.22667730,121.52917254,16.68300000,0.07600000,0.09600000,0.17400000
382693.00000000,31.22666850,121.52916184,16.75400000,0.07600000,0.09600000,0.17400000
382694.00000000,31.22665940,121.52915120,16.81400000,0.07700000,0.09700000,0.17500000
382695.00000000,31.22665014,121.52914039,16.89900000,0.07700000,0.09800000,0.17500000
382696.00000000,31.22664085,121.52912969,16.99500000,0.07800000,0.09900000,0.17600000
382697.00000000,31.22663141,121.52911975,17.08500000,0.07800000,0.09900000,0.17700000
382698.00000000,31.22662205,121.52910885,17.14300000,0.07900000,0.10000000,0.17800000
382699.00000000,31.22661311,121.52909735,17.18200000,0.08000000,0.10100000,0.18000000
382700.00000000,31.22660342,121.52908622,17.22900000,0.08000000,0.10200000,0.18100000
382701.00000000,31.22659330,121.52907579,17.31500000,0.08100000,0.10300000,0.18200000
382702.00000000,31.22658270,121.52906586,17.37300000,0.08200000,0.10400000,0.18400000
382703.00000000,31.22657145,121.52905631,17.38200000,0.08300000,0.10500000,0.18600000
382704.00000000,31.22656008,121.52904670,17.38400000,0.08300000,0.10600000,0.18800000
382705.00000000,31.22654902,121.52903725,17.40500000,0.08400000,0.10700000,0.19100000
382706.00000000,31.22653892,121.52902744,17.47000000,0.08500000,0.10800000,0.19300000
382707.00000000,31.22652764,121.52901882,17.49300000,0.08600000,0.10900000,0.19600000
382708.00000000,31.22651556,121.52901181,17.50600000,0.08800000,0.11000000,0.19900000
382709.00000000,31.22650382,121.52900324,17.51200000,0.08900000,0.11100000,0.20300000
382710.00000000,31.22649330,121.52899340,17.57100000,0.09100000,0.11200000,0.20700000
382711.00000000,31.22648191,121.52898346,17.62700000,0.09300000,0.11400000,0.21100000
382712.00000000,31.22647090,121.52897171,17.57000000,0.09600000,0.11500000,0.21600000
382713.00000000,31.22646021,121.52896078,17.61600000,0.09800000,0.11700000,0.22100000
382714.00000000,31.22644968,121.52895013,17.65300000,0.10100000,0.11900000,0.22700000
382715.00000000,31.22643883,121.52893950,17.62800000,0.10500000,0.12100000,0.23300000
382716.00000000,31.22642727,121.52892977,17.61100000,0.10900000,0.12400000,0.23900000
382717.00000000,31.22641522,121.52892094,17.65700000,0.11300000,0.12700000,0.24500000
382718.00000000,31.22640319,121.52891174,17.63900000,0.11800000,0.13000000,0.25200000
382719.00000000,31.22639145,121.52890294,17.59800000,0.11900000,0.13000000,0.25300000
382720.00000000,31.22637990,121.52889299,17.63000000,0.11900000,0.13000000,0.25300000
382721.00000000,31.22636807,121.52888324,17.65900000,0.11800000,0.12900000,0.25300000
382722.00000000,31.22635637,121.52887336,17.63200000,0.11900000,0.12900000,0.25300000
382723.00000000,31.22634398,121.52886438,17.64000000,0.12000000,0.12900000,0.25400000
382724.00000000,31.22633144,121.52885638,17.68100000,0.12200000,0.13100000,0.25500000
382725.00000000,31.22631974,121.52884710,17.64500000,0.12500000,0.13300000,0.25700000
382726.00000000,31.22630864,121.52883799,17.62600000,0.13100000,0.13700000,0.26100000
382727.00000000,31.22629785,121.52882878,17.63800000,0.13800000,0.14300000,0.26700000
382728.00000000,31.22628685,121.52881880,17.64600000,0.14700000,0.15000000,0.27500000
382729.00000000,31.22627525,121.52880862,17.58800000,0.15700000,0.15900000,0.28500000
382730.00000000,31.22626379,121.52879802,17.55100000,0.16900000,0.16900000,0.29800000
382731.00000000,31.22625309,121.52878663,17.56200000,0.18200000,0.17900000,0.31300000
382732.00000000,31.22624307,121.52877436,17.48300000,0.19500000,0.18900000,0.32900000
382733.00000000,31.22623512,121.52876085,17.37300000,0.21000000,0.20000000,0.34800000
382734.00000000,31.22622933,121.52874578,17.28900000,0.22300000,0.20900000,0.36600000
382735.00000000,31.22622560,121.52872998,17.26400000,0.22400000,0.20600000,0.37300000
382736.00000000,31.22622271,121.52871385,17.18500000,0.22100000,0.19800000,0.37900000
382737.00000000,31.22622100,121.52869691,17.14800000,0.21600000,0.18600000,0.38600000
382738.00000000,31.22621908,121.52868072,17.16700000,0.22100000,0.18800000,0.39200000
382739.00000000,31.22621336,121.52866591,17.19700000,0.22600000,0.19100000,0.39800000
382740.00000000,31.22620523,121.52865200,17.17100000,0.23200000,0.19300000,0.40500000
382741.00000000,31.22619544,121.52863951,17.22100000,0.23800000,0.19600000,0.41100000
382742.00000000,31.22618479,121.52862761,17.20400000,0.24400000,0.19800000,0.41800000
