GPS Time(s),Lat(deg),Lon(deg),height(m),SD_E(m),SD_N(m),SD_U(m)
187397.00000000,31.22669413,121.52919214,15.83400000,0.01600000,0.01500000,0.02500000
187398.00000000,31.22668787,121.52918591,15.87500000,0.01600000,0.01500000,0.02500000
187399.00000000,31.22668186,121.52917858,15.92200000,0.01600000,0.01500000,0.02600000
187400.00000000,31.22667442,121.52916915,16.00900000,0.01700000,0.01500000,0.02600000
187401.00000000,31.22666601,121.52915929,16.10200000,0.01800000,0.01500000,0.02700000
187402.00000000,31.22665686,121.52914930,16.17900000,0.01800000,0.01500000,0.02900000
187403.00000000,31.22664811,121.52913939,16.24700000,0.01900000,0.01500000,0.03000000
187404.00000000,31.22663938,121.52912867,16.33700000,0.01900000,0.01500000,0.03200000
187405.00000000,31.22663059,121.52911891,16.41000000,0.02000000,0.01600000,0.03500000
187406.00000000,31.22662190,121.52910861,16.47600000,0.02200000,0.01700000,0.03800000
187407.00000000,31.22661256,121.52909848,16.55100000,0.02600000,0.02000000,0.04200000
187408.00000000,31.22660264,121.52908830,16.60600000,0.02900000,0.02200000,0.04600000
187409.00000000,31.22659244,121.52907844,16.65900000,0.02800000,0.02100000,0.04900000
187410.00000000,31.22658243,121.52906849,16.70200000,0.02300000,0.01800000,0.05200000
187411.00000000,31.22657236,121.52905894,16.72400000,0.02100000,0.01600000,0.05400000
187412.00000000,31.22656189,121.52904967,16.76100000,0.02000000,0.01600000,0.05500000
187413.00000000,31.22655107,121.52904116,16.77000000,0.01900000,0.01600000,0.05600000
187414.00000000,31.22654056,121.52903262,16.79800000,0.01900000,0.01600000,0.05700000
187415.00000000,31.22653143,121.52902312,16.80600000,0.02000000,0.01600000,0.05800000
187416.00000000,31.22652153,121.52901450,16.82000000,0.02100000,0.01700000,0.06000000
187417.00000000,31.22651091,121.52900718,16.83800000,0.02100000,0.01600000,0.06100000
187418.00000000,31.22650068,121.52899898,16.86700000,0.02100000,0.01600000,0.06200000
187419.00000000,31.22649051,121.52899021,16.88200000,0.02200000,0.01600000,0.06300000
187420.00000000,31.22648025,121.52898162,16.88900000,0.02200000,0.01600000,0.06500000
187421.00000000,31.22646974,121.52897303,16.88600000,0.02300000,0.01600000,0.06700000
187422.00000000,31.22645989,121.52896401,16.90300000,0.02500000,0.01700000,0.07000000
187423.00000000,31.22645027,121.52895448,16.90400000,0.02700000,0.01800000,0.07400000
187424.00000000,31.22644057,121.52894544,16.90400000,0.03100000,0.02000000,0.07900000
187425.00000000,31.22643007,121.52893693,16.89700000,0.03500000,0.02400000,0.08400000
187426.00000000,31.22641980,121.52892815,16.88500000,0.04100000,0.02900000,0.09100000
187427.00000000,31.22640928,121.52891992,16.86500000,0.04800000,0.03500000,0.09800000
187428.00000000,31.22639869,121.52891168,16.85300000,0.05600000,0.04200000,0.10600000
187429.00000000,31.22638803,121.52890378,16.84500000,0.05700000,0.04400000,0.10800000
187430.00000000,31.22637737,121.52889621,16.83300000,0.05700000,0.04400000,0.10800000
187431.00000000,31.22636657,121.52888886,16.81600000,0.05800000,0.04400000,0.10800000
187432.00000000,31.22635637,121.52888089,16.82400000,0.05900000,0.04500000,0.10800000
187433.00000000,31.22634608,121.52887322,16.83200000,0.06100000,0.04800000,0.10900000
187434.00000000,31.22633544,121.52886575,16.82400000,0.06600000,0.05300000,0.11100000
187435.00000000,31.22632482,121.52885822,16.81500000,0.07300000,0.06100000,0.11300000
187436.00000000,31.22631432,121.52885019,16.80900000,0.08400000,0.07100000,0.11800000
187437.00000000,31.22630399,121.52884211,16.80900000,0.09800000,0.08500000,0.12400000
187438.00000000,31.22629391,121.52883377,16.79100000,0.11600000,0.10200000,0.13300000
187439.00000000,31.22628375,121.52882524,16.76000000,0.13700000,0.12200000,0.14500000
187440.00000000,31.22627368,121.52881659,16.73900000,0.16100000,0.14500000,0.16000000
187441.00000000,31.22626315,121.52880845,16.72900000,0.18700000,0.17000000,0.17800000
187442.00000000,31.22625292,121.52880021,16.71000000,0.21700000,0.19800000,0.19900000
187443.00000000,31.22624318,121.52879088,16.68900000,0.24800000,0.22800000,0.22300000
187444.00000000,31.22623419,121.52878042,16.64700000,0.28200000,0.26000000,0.25000000
187445.00000000,31.22622700,121.52876811,16.59800000,0.31700000,0.29500000,0.27900000
187446.00000000,31.22622171,121.52875435,16.53300000,0.35300000,0.33000000,0.31200000
187447.00000000,31.22621710,121.52874026,16.46600000,0.38700000,0.36500000,0.34600000
187448.00000000,31.22621375,121.52872674,16.43200000,0.40900000,0.38900000,0.36200000
187449.00000000,31.22621189,121.52871307,16.38500000,0.43300000,0.41400000,0.38000000
187450.00000000,31.22621037,121.52869907,16.36300000,0.45600000,0.43900000,0.39900000
187451.00000000,31.22620751,121.52868486,16.35800000,0.47900000,0.46500000,0.41800000
187452.00000000,31.22620235,121.52867125,16.39000000,0.50200000,0.49000000,0.43800000
187453.00000000,31.22619512,121.52865897,16.41400000,0.52400000,0.51500000,0.45800000
187454.00000000,31.22618630,121.52864754,16.43800000,0.54500000,0.53900000,0.47900000
187455.00000000,31.22617676,121.52863666,16.45500000,0.56500000,0.56300000,0.50000000
187456.00000000,31.22616709,121.52862606,16.46100000,0.58400000,0.58700000,0.52200000
187457.00000000,31.22615681,121.52861601,16.47800000,0.60300000,0.60900000,0.54400000
187458.00000000,31.22614636,121.52860578,16.49000000,0.62100000,0.63100000,0.56700000
187459.00000000,31.22613581,121.52859567,16.49300000,0.63800000,0.65200000,0.59000000
187460.00000000,31.22612481,121.52858630,16.49800000,0.65400000,0.67200000,0.61400000
187461.00000000,31.22611313,121.52857713,16.49500000,0.67000000,0.69200000,0.63800000
187462.00000000,31.22610165,121.52856767,16.51500000,0.68600000,0.71000000,0.66300000
187463.00000000,31.22609020,121.52855820,16.51600000,0.70100000,0.72800000,0.68900000
187464.00000000,31.22607875,121.52854893,16.52900000,0.71700000,0.74700000,0.71500000
187465.00000000,31.22606717,121.52853988,16.53800000,0.73300000,0.76600000,0.74100000
187466.00000000,31.22605560,121.52853062,16.54500000,0.74900000,0.78500000,0.76800000
187467.00000000,31.22604404,121.52852132,16.55600000,0.76600000,0.80400000,0.79500000
187468.00000000,31.22603246,121.52851253,16.57100000,0.78500000,0.82400000,0.82300000
187469.00000000,31.22602005,121.52850457,16.58200000,0.80400000,0.84300000,0.85200000
187470.00000000,31.22600815,121.52849609,16.59000000,0.82500000,0.86300000,0.88100000
187471.00000000,31.22599751,121.52848792,16.59500000,0.83700000,0.87200000,0.88600000
187472.00000000,31.22598717,121.52847992,16.59400000,0.84700000,0.87900000,0.88600000
187473.00000000,31.22597663,121.52847235,16.60100000,0.85900000,0.88700000,0.88700000
187474.00000000,31.22596584,121.52846537,16.60500000,0.87100000,0.89600000,0.88700000
187475.00000000,31.22595468,121.52845861,16.60500000,0.88500000,0.90700000,0.88900000
187476.00000000,31.22594349,121.52845185,16.61200000,0.90000000,0.92100000,0.89300000
187477.00000000,31.22593241,121.52844471,16.60400000,0.91700000,0.93700000,0.90000000
187478.00000000,31.22592116,121.52843710,16.59800000,0.93700000,0.95800000,0.91200000
187479.00000000,31.22590959,121.52842965,16.59300000,0.96200000,0.98400000,0.93000000
187480.00000000,31.22589772,121.52842166,16.57100000,0.99000000,1.01500000,0.95600000
187481.00000000,31.22588558,121.52841304,16.54000000,1.02200000,1.05300000,0.99000000
187482.00000000,31.22587329,121.52840419,16.50100000,1.05900000,1.09600000,1.03600000
187483.00000000,31.22586131,121.52839495,16.47500000,1.09800000,1.14500000,1.09300000
187484.00000000,31.22584919,121.52838542,16.44600000,1.14000000,1.19800000,1.16300000
187485.00000000,31.22583684,121.52837600,16.42700000,1.18100000,1.25500000,1.24600000
187486.00000000,31.22582478,121.52836645,16.40200000,1.22100000,1.31300000,1.34000000
187487.00000000,31.22581286,121.52835722,16.37500000,1.25800000,1.36900000,1.43900000
