382516,382516,-nan,-nan,-6292741.6544055268
382635,382635,31.2260987903,121.5293974054,138.0866481267
382636,382636,31.2261461162,121.5295407624,137.5326944355
382637,382637,31.2261857639,121.5295879321,128.9847984534
382638,382638,31.2261313095,121.5294708204,161.8478420757
382639,382639,31.2260961871,121.5294713456,153.2606241130
382640,382640,31.2262739827,121.5296802721,128.5990920964
382641,382641,31.2261995891,121.5294258703,163.0465123499
382642,382642,31.2262047793,121.5293347145,160.6901322046
382643,382643,31.2261820828,121.5292576944,158.3285271989
382644,382644,31.2261799837,121.5292132937,162.7591669575
382645,382645,31.2261773694,121.5292544273,151.0573345593
382646,382646,31.2261967403,121.5292679871,139.3804053442
382647,382647,31.2261664925,121.5292670767,149.9465635099
382648,382648,31.2263485595,121.5293462050,121.1385782690
382649,382649,31.2263493684,121.5291399091,158.6739552836
382650,382650,31.2264106248,121.5289182405,188.2842064183
382651,382651,31.2265282861,121.5291873484,106.9761117562
382652,382652,31.2265443796,121.5291710342,78.9360907781
382653,382653,31.2263081908,121.5294132089,99.9740100472
382654,382654,31.2261278107,121.5293085140,128.4904408963
382655,382655,31.2261897990,121.5295850636,106.4306881710
382656,382656,31.2260711055,121.5295419312,150.6355765604
382657,382657,31.2261521512,121.5296363104,125.2553276283
382658,382658,31.2262892734,121.5296806861,102.4706811372
382659,382659,31.2265671977,121.5295498974,76.4789999728
382660,382660,31.2265003122,121.5295075800,75.4114949800
382661,382661,31.2265664948,121.5296273146,67.8638045539
382662,382662,31.2265947781,121.5293439036,78.0684500763
382663,382663,31.2271162260,121.5295942933,76.5010020212
382664,382664,31.2269089544,121.5295052079,39.0153238631
382665,382665,31.2268949638,121.5295138800,42.0969061486
382666,382666,31.2272161845,121.5295856437,68.4939893831
382667,382667,31.2272947121,121.5296658448,92.0638226279
382668,382668,31.2271540901,121.5295058890,64.0880450717
382669,382669,31.2271568931,121.5296182052,96.8006899361
382670,382670,31.2272469142,121.5297703355,112.6856873872
382671,382671,31.2271955488,121.5296983817,96.0280681976
382672,382672,31.2266995321,121.5294288534,52.3786735252
382673,382673,31.2265377391,121.5294107169,73.0674073998
382674,382674,31.2262731082,121.5289782049,152.9587051154
382675,382675,31.2263112983,121.5291580739,135.5569140400
382676,382676,31.2263958286,121.5292949456,72.0928031266
382677,382677,31.2264900751,121.5291842027,125.2674250165
382678,382678,31.2266596359,121.5293545286,65.0248757722
382679,382679,31.2267315659,121.5294806905,46.1464563982
382680,382680,31.2270379564,121.5293665183,115.6459982539
382681,382681,31.2266673238,121.5294324796,-5.6964165932
382682,382682,31.2266702719,121.5292797848,13.6121050960
382683,382683,31.2267145034,121.5293020098,25.3681560305
382684,382684,31.2267554893,121.5293189736,18.8761499782
382685,382685,31.2267542584,121.5292794976,18.4644960649
382686,382686,31.2267655728,121.5292920100,7.8014682562
382687,382687,31.2267201144,121.5291886316,21.8956411914
382688,382688,31.2266700573,121.5292614658,25.0396893964
382689,382689,31.2266545162,121.5292626271,28.4436263344
382690,382690,31.2266410570,121.5291628919,33.4846640826
382691,382691,31.2266665906,121.5291750770,26.7271613460
382692,382692,31.2266768018,121.5291581926,11.6460913988
382693,382693,31.2266437450,121.5292395539,-4.6744131208
382694,382694,31.2266405829,121.5292159473,-1.9241293547
382695,382695,31.2264430649,121.5288031446,106.1153548265
382696,382696,31.2264902788,121.5287591593,119.7219815966
382697,382697,31.2266406805,121.5291885587,10.1646228032
382698,382698,31.2266362622,121.5292006497,1.9744579184
382699,382699,31.2266406581,121.5291862229,-2.5453119970
382700,382700,31.2266065177,121.5291232619,10.4038096915
382701,382701,31.2266188637,121.5293323670,-25.7183712326
382702,382702,31.2265865189,121.5291868566,0.4763887864
382703,382703,31.2265785874,121.5292143786,-2.0688378967
382704,382704,31.2265817642,121.5292573023,-6.9692031325
382705,382705,31.2265561661,121.5292567375,2.1881161619
382706,382706,31.2264852357,121.5293017458,22.3975303863
382707,382707,31.2264030527,121.5293036127,32.2057616078
382708,382708,31.2264405450,121.5292429467,32.4823296944
382709,382709,31.2263414242,121.5292326062,46.5937284212
382710,382710,31.2263152522,121.5293868727,14.7603431046
382711,382711,31.2262860039,121.5294299520,17.4257488253
382712,382712,31.2262861145,121.5292127186,35.7722670246
382713,382713,31.2262767016,121.5292955480,23.4724131889
382714,382714,31.2262656768,121.5293537266,19.7594366418
382715,382715,31.2263046191,121.5291262835,27.5527907027
382716,382716,31.2262701063,121.5291540063,28.3679498040
382717,382717,31.2263155054,121.5290824014,20.9681389956
382718,382718,31.2264407673,121.5287912792,21.1033052345
382719,382719,31.2263207482,121.5290815572,6.5552451865
382720,382720,31.2263364224,121.5289836949,11.8227428866
382721,382721,31.2262205657,121.5289057590,48.6583491440
382722,382722,31.2261888884,121.5288934147,54.6618453289
382723,382723,31.2258878201,121.5290502863,128.2012788052
382724,382724,31.2261361364,121.5288775843,43.1846160466
382725,382725,31.2261384925,121.5289608509,41.6798111990
382726,382726,31.2259078805,121.5291380272,106.0629316601
382727,382727,31.2260833458,121.5289649085,53.7922008702
382728,382728,31.2259305430,121.5289872135,113.1210684658
382729,382729,31.2262457129,121.5286539845,21.6264743977
382730,382730,31.2257370119,121.5289871384,202.9605758479
382731,382731,31.2257971456,121.5291559759,168.6790795080
382732,382732,31.2261850007,121.5286689973,38.7538420061
382733,382733,31.2261124392,121.5286334710,57.3355103647
382734,382734,31.2261097422,121.5286398433,61.4671321870
382735,382735,31.2260375673,121.5287291366,89.8598061396
382736,382736,31.2260163681,121.5286836053,92.4680047483
382737,382737,31.2260867031,121.5286340319,76.2969628207
382738,382738,31.2260863300,121.5286244210,72.1127875247
382739,382739,31.2260679588,121.5287009724,66.0056461727
382740,382740,31.2260987471,121.5286739546,35.5229057856
382741,382741,31.2260444696,121.5286779756,55.8028961266
382742,382742,31.2260382313,121.5286718437,53.5065047076
382743,382743,31.2259477777,121.5286469224,81.6668449966
382744,382744,31.2259875226,121.5285892063,68.2339607845
382745,382745,31.2259652010,121.5285894412,78.9497072086
382746,382746,31.2258435453,121.5288624334,88.5544760180
382747,382747,31.2259055527,121.5286344796,85.8782534305
382748,382748,31.2257965875,121.5290417806,81.7670156538
382749,382749,31.2257725574,121.5290895296,70.6358646541
382750,382750,31.2258690741,121.5289496028,64.6340348528
382751,382751,31.2258411735,121.5289644918,57.0209260266
382752,382752,31.2257659641,121.5293368091,17.2465531688
382753,382753,31.2257755887,121.5292939523,17.3490163773
382754,382754,31.2260245351,121.5285640491,15.1218902775
382755,382755,31.2257893783,121.5291015790,5.9535351160
382756,382756,31.2256888703,121.5291453177,19.8193329767
382757,382757,31.2257035981,121.5290524536,29.5384463284
382758,382758,31.2256610491,121.5291596811,24.3186632652
382759,382759,31.2257219155,121.5289078970,46.1429521343
382760,382760,31.2255011104,121.5290565043,107.2802128371
382761,382761,31.2255494987,121.5291593242,89.8207148402
382762,382762,31.2257537876,121.5288312791,29.3343395305
382763,382763,31.2256745135,121.5289466777,51.7754535527
382764,382764,31.2255457251,121.5290731708,84.6987418216
382765,382765,31.2255058763,121.5291304415,79.0508264483
382766,382766,31.2256903395,121.5287902216,12.6307005075
382767,382767,31.2256479197,121.5288763209,31.2030267553
382768,382768,31.2256438596,121.5288025073,6.7575986244
382769,382769,31.2256395309,121.5287995411,10.6731384010
382770,382770,31.2256313267,121.5287508490,31.2430037774
382771,382771,31.2257021273,121.5281896485,0.4824196069
382772,382772,31.2257438814,121.5280373701,21.1898995644
382773,382773,31.2257571750,121.5280859360,23.8059540388
382774,382774,31.2256483564,121.5278384510,134.8894966982
382775,382775,31.2255849933,121.5279277247,93.7891803123
382776,382776,31.2255714493,121.5278998877,100.0829446363
382777,382777,31.2255870055,121.5279339824,86.0948807811
382778,382778,31.2255580405,121.5279654824,89.8000518194
382779,382779,31.2256322742,121.5279208849,82.4201346114
382780,382780,31.2255707337,121.5277926895,121.0883774953
382781,382781,31.2255268084,121.5277253551,136.4766313649
382782,382782,31.2255495139,121.5276993051,140.1946339130
382783,382783,31.2255500907,121.5276906230,109.4431919190
382784,382784,31.2256033788,121.5277801754,100.7643501437
382785,382785,31.2255384960,121.5276934350,108.9240003626
382786,382786,31.2255653467,121.5276275897,77.9909476730
382787,382787,31.2255461162,121.5275508195,93.4142950126
382788,382788,31.2255644595,121.5275999771,100.3355864149
382789,382789,31.2255632609,121.5276366480,102.3815459116
382790,382790,31.2255838286,121.5276200778,98.6473741689
382791,382791,-nan,-nan,-6292741.6544055268
382792,382792,31.2254375757,121.5275091356,36.8003426432
382793,382793,31.2254909636,121.5274787284,55.4351052434
382794,382794,-nan,-nan,-6292741.6544055268
382795,382795,31.2254824283,121.5274264851,56.6291593769
382796,382796,-nan,-nan,-6292741.6544055268
382797,382797,31.2247541585,121.5266974514,88.4844866809
382798,382798,-nan,-nan,-6292741.6544055268
382799,382799,-nan,-nan,-6292741.6544055268
382800,382800,-nan,-nan,-6292741.6544055268
382801,382801,-nan,-nan,-6292741.6544055268
382802,382802,-nan,-nan,-6292741.6544055268
382803,382803,31.2263904601,121.5278672592,227.9882214790
382804,382804,31.2267043533,121.5282713214,160.1064879627
382805,382805,31.2267198350,121.5282910352,157.4942343976
382806,382806,31.2268708649,121.5287028976,82.6371765200
382807,382807,31.2259641929,121.5272818629,273.8029296289
382808,382808,31.2259818694,121.5276311946,186.1318951375
382809,382809,31.2261087977,121.5277540498,189.8725935915
382810,382810,31.2262860746,121.5277100166,197.0410403099
382811,382811,31.2262923895,121.5278812449,165.0238075909
382812,382812,31.2262279478,121.5274788752,267.9039282957
382813,382813,31.2263074432,121.5275963707,170.1011656004
382814,382814,31.2263181936,121.5275322094,169.6312764708
382815,382815,31.2261681982,121.5279227654,66.1596543170
382816,382816,31.2261742018,121.5283243819,171.2096257017
382817,382817,31.2261831056,121.5284685284,183.6964271695
382818,382818,31.2263064095,121.5280119161,222.9916213948
382819,382819,31.2262101370,121.5281034852,227.1507299020
382820,382820,31.2219333537,121.5375968306,197.9330620215
382821,382821,31.2262290640,121.5281382868,240.7784319701
382822,382822,31.2270330659,121.5264891171,211.7971961715
382823,382823,31.2281100333,121.5250903658,206.2199725166
382824,382824,31.2265614073,121.5275268725,91.3981037768
382825,382825,31.2260879356,121.5282143476,-7.8702097396
382826,382826,31.2261666178,121.5281948791,-3.5630632421
382827,382827,31.2265517482,121.5277798289,74.1539394256
382828,382828,31.2268202310,121.5272428159,49.8104702014
382829,382829,31.2262113538,121.5278244238,86.7486702628
382830,382830,31.2264639217,121.5277828325,11.2739031810
382831,382831,31.2263463934,121.5277281037,65.9706689148
382832,382832,31.2263218200,121.5280425001,16.6672461139
382833,382833,31.2263952371,121.5279219535,3.3172715607
382834,382834,31.2261873626,121.5283211518,-5.1516214637
382835,382835,-nan,-nan,-6292741.6544055268
382836,382836,31.2263485610,121.5281630625,39.7350482336
382837,382837,31.2265100477,121.5279641694,10.9198616586
382838,382838,31.2264610752,121.5281475548,22.0433004197
382839,382839,31.2264970124,121.5281491186,20.3276562721
382840,382840,31.2265652416,121.5280550192,14.3330444472
382841,382841,31.2275718403,121.5258567759,-11.5033594274
382842,382842,31.2269795965,121.5271973895,58.6058179443
382843,382843,31.2261093135,121.5288765436,23.0836714527
382844,382844,31.2315890605,121.5171412769,-88.0734955218
382845,382845,31.2264604397,121.5283458804,2.6489644319
382846,382846,31.2325199111,121.5152377690,-104.2355908270
382847,382847,31.2269805561,121.5293408472,385.8008623063
382848,382848,-nan,-nan,-6292741.6544055268
382849,382849,-nan,-nan,-6292741.6544055268
382850,382850,-nan,-nan,-6292741.6544055268
382851,382851,31.2253563634,121.5266823850,533.6264204074
382852,382852,31.2252660091,121.5267531292,494.4017804933
382853,382853,31.2261078213,121.5278423123,323.0242097528
382854,382854,31.2262174596,121.5288933011,151.9486361872
382855,382855,31.2260294915,121.5279931687,336.6448600052
382856,382856,31.2262451514,121.5286505211,240.9827482150
382857,382857,31.2265066451,121.5281086350,79.8726099407
382858,382858,31.2260061007,121.5281483552,-17.0819563684
382859,382859,31.2268794653,121.5286722483,547.9059507246
382860,382860,31.2268781422,121.5291870436,432.0854223601
382861,382861,31.2266809476,121.5295298566,343.9751820762
382862,382862,31.2266454407,121.5297215515,353.8704159781
382863,382863,31.2266468665,121.5294901133,322.3837587349
382864,382864,31.2265731583,121.5297120455,315.5217950876
382865,382865,31.2265555874,121.5296707968,294.9175749955
382866,382866,31.2266348050,121.5297940937,341.4071667782
382867,382867,31.2265232438,121.5292733436,274.5452790486
382868,382868,31.2265440644,121.5289998027,272.2180739770
382869,382869,31.2264369443,121.5289420813,285.1894783872
382870,382870,31.2265049183,121.5291610785,254.1381943639
382871,382871,31.2264895186,121.5290316719,255.1865630672
382872,382872,31.2263096648,121.5292917390,253.8577763704
382873,382873,31.2263911020,121.5293175968,276.2625164229
382874,382874,31.2265452710,121.5292294216,288.7474744968
382875,382875,31.2259107245,121.5292823729,272.0263509649
382876,382876,31.2264466584,121.5285100799,119.6203511865
382877,382877,31.2263800234,121.5288256784,251.0494066010
382878,382878,31.2256795722,121.5294907600,225.1753229363
382879,382879,31.2263687664,121.5290197709,247.5647747115
382880,382880,31.2261526369,121.5293383867,313.2669697439
382881,382881,31.2261889673,121.5286621878,75.7529501034
382882,382882,31.2262833515,121.5284869934,-0.1483383079
382883,382883,31.2262612873,121.5284058932,19.0582751225
382884,382884,31.2261725934,121.5285747154,38.8540000484
382885,382885,31.2259657134,121.5291268462,168.7760478800
382886,382886,31.2259022509,121.5293895671,231.1792780209
382887,382887,31.2261859351,121.5283832575,20.0292008567
382888,382888,31.2261831514,121.5284559692,49.0740540965
382889,382889,31.2262474175,121.5284788256,18.2544511325
382890,382890,31.2261754841,121.5286843304,62.0594681246
382891,382891,31.2261479404,121.5286262676,41.5804415524
382892,382892,31.2260388423,121.5288217755,94.4144358682
382893,382893,31.2259995579,121.5288495312,94.8026769770
382894,382894,31.2260391947,121.5288649262,96.4113601495
382895,382895,31.2260757778,121.5288440447,63.5196288713
382896,382896,31.2260825058,121.5287970821,75.8054600478
382897,382897,31.2262460741,121.5287976680,31.3280976868
382898,382898,31.2262109440,121.5288090621,23.4823229890
382899,382899,31.2261678289,121.5288336042,22.8086978795
382900,382900,31.2261749149,121.5287997781,19.9347337597
382901,382901,31.2262046949,121.5288139485,35.3972606795
382902,382902,31.2261672818,121.5289706668,99.2140063593
382903,382903,31.2262703029,121.5288812611,40.7803448727
382904,382904,31.2262525627,121.5288735852,36.1414554279
382905,382905,31.2262864039,121.5287933256,8.5364861494
382906,382906,31.2262960005,121.5288446343,11.1895959852
382907,382907,31.2263341849,121.5288744384,1.5013871688
382908,382908,31.2263445156,121.5288993475,4.3599074145
382909,382909,31.2264262581,121.5288981028,-0.1303684154
382910,382910,31.2263915148,121.5289082101,20.7156100080
382911,382911,31.2263374278,121.5289807654,25.5511525573
382912,382912,31.2263233219,121.5290630149,29.7579290865
382913,382913,31.2262813037,121.5290594528,48.4082339861
382914,382914,31.2263069290,121.5291064878,18.6418129994
382915,382915,31.2263637803,121.5290288506,13.1362367135
382916,382916,31.2263420611,121.5290978530,7.4585323771
382917,382917,31.2263328989,121.5291216883,33.5397423451
382918,382918,31.2264188340,121.5290546450,24.5478258339
382919,382919,31.2263451335,121.5291940914,46.8314326857
382920,382920,31.2263490579,121.5290846484,43.1054193254
382921,382921,31.2263423376,121.5290709709,32.5983282396
382922,382922,31.2263848816,121.5291747468,42.6204248600
382923,382923,31.2263607546,121.5293421987,60.4935140959
382924,382924,31.2264605151,121.5291302812,35.4427554307
382925,382925,31.2263540389,121.5292668142,63.7986018061
382926,382926,31.2264044107,121.5292593918,59.5237885565
382927,382927,31.2264764551,121.5293028711,73.0383601305
382928,382928,31.2264870869,121.5292560006,60.8562843077
382929,382929,31.2264960398,121.5292215507,37.3587537198
382930,382930,31.2265539807,121.5291649573,27.1516183194
382931,382931,31.2266005332,121.5290855674,15.2434991963
382932,382932,31.2266283835,121.5290847809,-0.2593131129
382933,382933,31.2266651266,121.5291162396,4.9694270624
382934,382934,31.2266440694,121.5291476530,5.1366840292
382935,382935,31.2265818570,121.5291578297,21.1959814802
382936,382936,31.2265678439,121.5291829352,21.6241788734
382937,382937,31.2266310695,121.5291995898,19.0487258516
382938,382938,31.2266605178,121.5291806612,16.7574317940
382939,382939,31.2266759898,121.5291943082,9.7498859350
382940,382940,31.2266811275,121.5291978344,9.6709205843
382941,382941,31.2266753353,121.5291603466,10.5146502468
382942,382942,31.2266467880,121.5292433215,-3.8913665873
382943,382943,31.2266757090,121.5292202384,5.6758078602
382944,382944,31.2267001881,121.5292429458,13.9796388664
382945,382945,31.2267324498,121.5292639425,9.8044245140
382946,382946,31.2267087115,121.5292324814,2.9612394013
382947,382947,31.2266960051,121.5292558103,2.5067449663
382948,382948,31.2266783427,121.5291904625,11.1211374283
382949,382949,31.2266610336,121.5292138351,8.7820326092
382950,382950,31.2266596020,121.5291944558,7.6594648381
382951,382951,31.2266497589,121.5292234508,13.3356639549
382952,382952,31.2266569098,121.5291298354,23.1350126886
382953,382953,31.2266600056,121.5291226808,23.2419940510
382954,382954,31.2266486772,121.5291402959,21.6527859795
382955,382955,31.2266309837,121.5291607177,19.3767066042
382956,382956,31.2266932066,121.5292133736,5.7389679683
382957,382957,31.2267401204,121.5293045780,-4.7637072292
382958,382958,31.2267163430,121.5293489975,-1.7880810982
382959,382959,31.2267057742,121.5293343437,-2.8218240435
382960,382960,31.2267142884,121.5293011588,-10.2623888396
382961,382961,31.2266922860,121.5292667114,-5.8036874078
382962,382962,31.2266716183,121.5292359070,3.4519274719
382963,382963,31.2265723454,121.5291420805,18.8170671664
382964,382964,31.2265288960,121.5290443247,33.1751603333
382965,382965,31.2265351477,121.5289595895,47.9622990139
382966,382966,31.2265396859,121.5289149006,58.5108368234
382967,382967,31.2265453856,121.5289661437,51.0557890626
382968,382968,31.2265936817,121.5291466807,31.4976935576
382969,382969,31.2265879266,121.5292188044,27.6216052829
382970,382970,31.2266349983,121.5292691350,21.2335807506
382971,382971,31.2266815822,121.5293226051,-5.7558521959
382972,382972,31.2266967139,121.5293259883,-9.6093930245
382973,382973,31.2266661679,121.5291871863,9.6645624692
382974,382974,31.2266758965,121.5291692300,15.3350596276
382975,382975,31.2267166923,121.5292829545,-1.6146163943
382976,382976,31.2266819585,121.5292137830,7.6032072754
382977,382977,31.2267140466,121.5292989716,6.0088923575
382978,382978,31.2267053203,121.5293433380,-2.6929331034
382979,382979,31.2266475862,121.5292402591,18.6671352437
382980,382980,31.2266042018,121.5292232323,23.3825609796
382981,382981,31.2266117951,121.5291482896,25.2123823571
382982,382982,31.2266116682,121.5291088295,26.6984988464
382983,382983,31.2266102862,121.5290864075,27.3177453997
382984,382984,31.2266096020,121.5290724409,25.5639420710
382985,382985,31.2266174873,121.5290339259,35.3468136634
382986,382986,31.2265982000,121.5288966136,73.2749289092
382987,382987,31.2266743234,121.5290996535,24.0108419310
382988,382988,31.2266871741,121.5291551240,19.1752378928
382989,382989,31.2266973627,121.5291518839,21.8405089653
382990,382990,31.2267724180,121.5292765461,4.8915905225
382991,382991,31.2267588700,121.5293095407,22.9895464938
382992,382992,31.2267441434,121.5293042146,28.3589723882
382993,382993,31.2267391414,121.5293269757,8.9738397953
382994,382994,31.2267577363,121.5293969235,-17.2726036334
382995,382995,31.2267184760,121.5292500488,-2.3475898018
382996,382996,31.2266716223,121.5291975254,7.6052712115
382997,382997,31.2266479330,121.5291585631,19.6733246470
382998,382998,31.2266341476,121.5291252992,25.6797383272
382999,382999,31.2265869475,121.5290497563,48.6477409947
383000,383000,31.2266578369,121.5291549194,19.7006406175
383001,383001,31.2266749157,121.5289581907,52.4765516600
383002,383002,31.2266698017,121.5290530249,33.2618487238
383003,383003,31.2267861556,121.5291860959,-4.0447431810
383004,383004,31.2266729627,121.5290004055,38.3867239292
383005,383005,31.2267305831,121.5291850893,1.3513800612
383006,383006,31.2266561964,121.5292403915,13.1653297584
383007,383007,31.2266200167,121.5292556765,18.4699902731
383008,383008,31.2266068003,121.5292909149,25.6655499145
383009,383009,31.2266057588,121.5292907216,31.2682662111
383010,383010,31.2265986991,121.5292779886,36.8532482623
383011,383011,31.2265852011,121.5292746324,49.6151922804
383012,383012,31.2265607921,121.5293095784,50.9637641240
383013,383013,31.2265952232,121.5292328873,57.6405778873
383014,383014,31.2265908250,121.5292399006,49.6875746630
383015,383015,31.2266283379,121.5292089758,33.8094756239
383016,383016,31.2266471698,121.5291860382,24.9307080662
383017,383017,31.2266652442,121.5291647646,20.2600196285
383018,383018,31.2266654932,121.5291928102,15.0392341781
383019,383019,31.2266933787,121.5292337421,11.1858150910
383020,383020,31.2267470444,121.5291440322,-0.0508799558
383021,383021,31.2267728986,121.5291492977,-9.3180015291
383022,383022,31.2267501981,121.5291422344,-4.1323086965
383023,383023,31.2267723085,121.5291808235,-2.8972259986
383024,383024,31.2267083091,121.5291256167,10.3144872764
383025,383025,31.2266744975,121.5291275352,11.6154520762
383026,383026,31.2266396593,121.5289952738,35.9209628499
383027,383027,31.2266122836,121.5290173398,42.2726015000
383028,383028,31.2265940324,121.5290075944,51.1967050283
383029,383029,31.2265429261,121.5289834780,61.1188723467
383030,383030,31.2265203294,121.5289926848,66.0465502266
383031,383031,31.2264943901,121.5290329890,72.4205828785
383032,383032,31.2264717726,121.5290448375,83.0496673762
