39618,55.1135020512,117.2044512203,
39619,54.1118728162,114.3514992802,
39620,53.5790949999,109.1788838243,
39621,53.9627058641,110.4644882640,
39622,51.3208331231,99.6686180419,
39623,34.3533542075,40.7458465194,
39624,29.6014415224,29.8885668153,
39625,30.6009416125,32.2088208354,
39626,28.0623772911,28.0745486511,
39627,25.9851503082,26.5591335039,
39628,17.8091067144,37.3358825899,
39629,18.5097609468,40.1473453020,
39630,21.5087830304,32.7200170980,
39631,19.4200300715,37.2612272994,
39632,17.7953950267,40.6129508185,
39633,17.3540230033,41.6789876955,
39634,17.1467622926,42.9193287978,
39635,17.4171906145,41.6095511682,
39636,16.9538352720,42.2814180008,
39637,15.5961857292,47.3413930550,
39638,15.2455182313,47.1269887648,
39639,14.3979037978,48.6580066912,
39640,12.7671508389,51.1188615957,
39641,11.4621160330,51.7988279533,
39642,8.3159343411,54.3109969167,
39643,7.1281414063,54.1074235328,
39644,6.4958533081,55.2194701706,
39645,5.9209686473,55.9446838490,
39646,5.7122152230,57.2899408187,
39647,5.4972220326,58.0234137845,
39648,5.7768052458,57.2326432101,
39649,4.6579337405,60.2518420749,
39650,6.2405713394,57.2646365766,
39651,5.6664624752,55.7637973645,
39652,5.4588615412,53.7144722951,
39653,4.6752975210,49.5790084175,
39654,4.9975703737,49.4209260686,
39655,4.6045231449,48.2246854617,
39656,2.9056521024,47.2466702973,
39657,1.6129559884,47.3878068992,
39658,2.3012905456,45.3629909534,
39659,2.0080304419,45.3048535496,
39660,1.8817924102,43.8298905364,
39661,1.8719576540,41.8059118420,
39662,2.3461739443,42.0737579994,
39663,1.8130791099,39.1608287190,
39664,1.4904491529,39.1193209776,
39665,2.0217015666,39.0567252877,
39666,1.8523306124,37.5343269398,
39667,1.7901673263,35.1937895555,
39668,1.9983231823,34.2632434357,
39669,2.0397623527,33.8251448547,
39670,2.1859823935,35.8027641316,
39671,2.3385912378,34.5898990932,
39672,2.2878925647,33.7039007644,
39673,2.3108663419,33.7812274710,
39674,2.5163563868,32.1680218892,
39675,3.4106178873,31.2880091993,
39676,3.3646468616,30.7435379930,
39677,3.4226375457,30.0189054064,
39678,3.6075648965,29.5556809667,
39679,4.6425561276,28.6545922671,
39680,5.1176334837,26.2541738076,
39681,5.5403229138,25.3299824953,
39682,5.6929318787,24.4433559812,
39683,5.7650329257,24.5591803625,
39684,5.9730420438,24.2225032940,
39685,6.0053266684,25.1622175841,
39686,6.4474428598,25.8513569745,
39687,7.9228577178,28.2237905786,
39688,6.0373539190,27.1120287037,
39689,7.2338843096,26.6469225110,
39690,8.7586165021,31.0712983393,
39691,9.8407239782,37.3728836235,
39692,9.4389872504,39.3386398871,
39693,9.5654467488,40.6370778881,
39694,10.0018823375,42.4069120821,
39695,10.0794799737,43.0479451390,
39696,10.3083320745,43.1580763998,
39697,10.3002402748,43.2965684836,
39698,10.4881724624,44.5256726668,
39699,10.4629759353,44.7189649714,
39700,10.6508365849,45.6710327843,
39701,10.6919096596,45.7066687718,
39702,10.9453343796,46.1602967410,
39703,10.6845947716,46.7899547079,
39704,10.2026326039,47.3537418900,
39705,9.8110068979,48.5800384599,
39706,9.5956471450,50.0820592152,
39707,9.0469222093,52.3748080802,
39708,9.5020810445,54.2894016457,
39709,9.3550749073,50.9551941868,
39710,8.6847381674,50.0645080837,
39711,8.8098913395,51.2163495926,
39712,8.1437466593,50.0203418042,
39713,8.3338481968,49.9652659200,
39714,8.4104798434,48.8329943552,
39715,8.0382271386,48.6037923633,
39716,8.1637497963,51.0622071497,
39717,8.9493795182,52.4983529173,
39718,9.3795762367,54.9627119955,
39719,10.4332381292,56.4138579894,
39720,10.5050319861,57.7896029042,
39721,10.0736499375,59.7162419490,
39722,9.7872053149,59.8798086106,
39723,9.8554089405,60.2406005566,
39724,9.3757378914,59.5149070562,
39725,9.2417387996,59.4889839688,
39726,8.8312761859,60.2717420660,
39727,8.7861315856,61.3184050156,
39728,8.6584305235,62.0025446918,
39729,9.3494502792,61.8830933138,
39730,9.5736683174,62.4028174190,
39731,9.4030476020,63.0039852999,
39732,12.3512406156,63.6313729868,
39733,14.8792171750,64.5738308946,
39734,14.2114187407,64.9046544475,
39735,15.1167329904,66.8457897624,
39736,15.0852033393,66.2308454477,
39737,14.6871249708,65.5679016724,
39738,14.7865345164,65.1056045881,
39739,14.1528648937,64.6202309207,
39740,13.0925365617,62.8992655702,
39741,13.7697949470,65.3773499215,
39742,12.1279920033,63.9505594030,
39743,12.5948252828,62.3998429841,
39744,12.2316141304,59.7400989950,
39745,12.4353755816,58.5550574437,
39746,12.6619671351,56.5703094164,
39747,13.2788669989,54.9727131301,
39748,13.5788096678,54.2852614054,
39749,13.4730041803,52.8324951620,
39750,13.2565451555,51.2394832615,
39751,12.4990444814,48.3340819337,
39752,13.1978414901,43.5305654253,
39753,13.6205493264,44.1147410352,
39754,14.2334467449,43.2196267614,
39755,14.0882500439,40.5347834556,
39756,14.1803808912,41.0652528083,
39757,13.8646950880,39.5605786511,
39758,13.2435893204,35.7323466813,
39759,11.7780097980,35.7429994203,
39760,10.1842745222,38.9008641839,
39761,8.9760489903,43.3685614342,
39762,9.0746443897,43.7540243080,
39763,9.5244341124,43.8622682160,
39764,9.4478344519,46.2027958125,
39765,10.6409350425,45.9853071937,
39766,12.0845049613,41.9200634855,
39767,13.2269519513,37.9682853104,
39768,13.9751950384,42.5559777382,
39769,14.8421236106,38.9368768286,
39770,15.0939181078,44.4592942576,
39771,16.4479014320,47.2742632408,
39772,17.3223242467,47.8604760948,
39773,17.2680897293,46.2665007555,
39774,17.6310499621,44.7812093615,
39775,18.1799009797,45.8901836003,
39776,18.4455202547,46.5695046669,
39777,19.4475953202,46.5700689815,
39778,19.0794201927,46.1801377734,
39779,18.9324889893,45.7611647676,
39780,19.4868604336,45.6018307917,
39781,17.9953757684,45.9900959637,
39782,15.6731665932,45.9556541840,
39783,14.8969410082,45.4930891404,
39784,13.5708818219,44.9077539076,
39785,13.3017296956,45.3522623081,
39786,12.5920471074,44.7712923686,
39787,12.6633005966,45.2989181591,
39788,11.5329774664,45.4974720027,
39789,10.7517302028,46.0278602084,
39790,9.7593579803,46.8806111335,
39791,9.6197149317,46.7424053813,
39792,9.4674144965,47.7092226684,
39793,9.2812455740,48.3885785897,
39794,9.0269599964,48.4232669397,
39795,9.2825989590,47.3939924014,
39796,9.2970903046,46.8017628115,
39797,10.5172087244,44.8336989427,
39798,10.7274422502,43.0176056621,
39799,11.9221097584,41.7543484301,
39800,13.2436756147,41.6285881581,
39801,14.3724268194,42.1041365721,
39802,15.3746372755,42.8987153944,
39803,16.6313452819,43.1712106809,
39804,17.9471391736,43.8729319650,
39805,18.9504765972,44.5054953953,
39806,19.6309613471,45.0310794901,
39807,20.4997304340,45.5449495607,
39808,21.2707052780,46.2282048218,
39809,21.7053466396,45.7368984370,
39810,22.6173385554,47.2298475526,
39811,23.4009686828,47.7300863750,
39812,22.9797360461,47.7866458312,
39813,23.1309690167,47.8705068914,
39814,24.6590626728,49.7526380676,
39815,25.4970136921,50.4469693901,
39816,26.1513793217,52.3655407449,
39817,27.1447778010,56.6215458074,
39818,25.3097060037,64.3321101553,
39819,25.3190169280,64.8386006158,
39820,26.2373623316,65.8620686574,
39821,27.7854410910,66.2872293209,
39822,29.0495870212,67.3114351421,
39823,29.6792439588,69.2691432617,
39824,31.2606237375,69.7033653991,
39825,33.5689835832,67.9680730271,
39826,34.7852130952,70.6133657792,
39827,35.7509223095,73.1791240545,
39828,35.2849207693,74.3583450112,
39829,34.4423342015,76.0181377287,
39830,33.3931987827,77.4829400033,
39831,33.3729029076,77.4162355806,
39832,34.0615283268,76.8394820902,
39833,34.3528784651,76.5047849171,
39834,33.3304727912,77.8904356662,
39835,32.2275661522,79.8891245335,
39836,31.4318937934,81.0881762645,
39837,32.6622975807,83.1108881710,
39838,33.4354051117,84.9823273933,
39839,33.0950141681,85.8895421720,
39840,34.9594693160,89.5627866189,
39841,33.8793593732,89.0607151764,
39842,34.7842796663,90.3330329243,
39843,35.4706963131,91.1355224465,
39844,34.7650611705,90.8421856960,
39845,35.1073103554,91.2001416520,
39846,35.3524209408,90.4044852212,
39847,35.5880521145,90.2211627869,
39848,33.2398715978,87.8343380663,
39849,34.3923685631,90.7713165143,
39850,33.0740234007,89.2551736953,
39851,31.8081778541,88.1456613460,
39852,30.6290413031,86.9428559583,
39853,29.4818337489,86.5986847840,
39854,27.0467160800,83.5955600060,
39855,30.0473421392,83.2796331674,
39856,30.4997401445,82.2491945376,
39857,29.2373392243,80.8097038326,
39858,30.8694088747,82.5402005623,
39859,28.7975506511,80.5325187877,
39860,30.0556546462,81.1002931513,
39861,29.4662419421,80.2552467344,
39862,30.1205045319,80.7512605553,
39863,30.4858469772,81.1631058261,
39864,31.5431438982,79.8130228388,
39865,30.2200746129,79.3024102830,
39866,31.2898045524,79.4955474783,
39867,32.3535333594,79.4073637301,
39868,26.6380949998,73.0961589034,
39869,33.2796198025,75.8649388390,
39870,29.9277909445,70.7016612394,
39871,32.2151916383,69.5839713310,
39872,31.2838142949,66.9243049136,
39873,25.6842437445,60.3581928682,
39874,26.2791109816,57.1106273928,
39875,24.1844290551,53.3762360337,
39876,23.2721921741,55.8487526459,
39877,23.1824532390,52.0093491852,
39878,23.6360856083,50.8879551976,
39879,24.8869276108,55.2114943768,
39880,24.9255560131,55.5950662994,
39881,26.3352489058,61.3866956902,
39882,27.6868327604,67.4920588105,
39883,28.4403013638,69.7907132602,
39884,29.3456117201,70.2622814183,
39885,29.0420889030,69.5930222206,
39886,28.1627077306,70.2559475254,
39887,26.8699217264,69.9991201499,
39888,26.3472996173,69.6330779552,
39889,26.0090186071,69.5974786836,
39890,24.8117667292,68.6125569451,
39891,25.9045958633,69.9034692519,
39892,26.6059957956,69.9067224771,
39893,27.7173912208,70.8083681370,
39894,28.2660521388,71.7230355665,
39895,28.0020366852,70.8562385319,
39896,28.4720041150,71.3537576917,
39897,28.7927823808,70.7172905013,
39898,29.6129409155,71.1472816790,
39899,29.0349758197,70.7785583532,
39900,28.9123477379,71.8870232272,
39901,29.1502179267,72.4288627756,
39902,29.4304365552,73.2629567488,
39903,30.0569750285,75.1767676675,
39904,29.8697253203,79.1548660330,
39905,30.2326171407,83.1244073733,
39906,30.6214146272,82.3889249148,
39907,31.0596579694,87.4715964405,
39908,31.1173898308,88.2860541742,
39909,31.0394440100,90.0822437679,
39910,31.0676024056,90.9033945427,
39911,31.0804044279,90.5974992451,
39912,30.8641217278,86.3305328958,
39913,31.4719336255,87.1441709069,
39914,31.6977019152,84.8902595139,
39915,31.5562059061,84.3430158664,
39916,33.4495757708,80.5712894948,
39917,34.2129152299,78.8605182701,
39918,34.9574088702,79.2647263560,
39919,34.8019607373,79.1015248621,
39920,33.4728067161,75.2805861459,
39921,34.4883242343,76.3168376907,
39922,34.5360570902,75.7797227492,
39923,26.2631555860,69.1434813523,
39924,35.0425753195,77.1612183908,
39925,34.1612084753,78.8750523559,
39926,31.8700998024,76.4838855365,
39927,28.0163850570,74.3096279961,
39928,30.0000440628,74.9349781673,
39929,30.8446578281,75.2252643150,
39930,21.1059181066,62.0399123563,
39931,23.6856565055,63.0146316802,
39932,19.8995503221,58.4883826815,
39933,18.9840618781,57.0482159809,
39934,17.2934204213,53.1669648066,
39935,18.4043358494,52.1531858539,
39936,19.2431706628,51.2323231074,
39937,19.9352136982,52.0947704223,
39938,21.0811467433,54.0411117716,
39939,21.8101294666,54.5176017190,
39940,22.1866075745,55.0064328860,
