188646,188646,-nan,-nan,-6292741.6544055268
188813,188813,34.2164020735,108.8857557901,400.1613060393
188814,188814,34.2163041380,108.8858104534,400.9383059589
188815,188815,34.2163011208,108.8858663622,404.6028634538
188816,188816,34.2160574134,108.8858542787,436.4752992517
188817,188817,34.2161583350,108.8859853598,416.7690202475
188818,188818,34.2161024959,108.8860303165,420.3990441739
188819,188819,34.2161164201,108.8860551438,420.3520433273
188820,188820,34.2161203926,108.8860627462,421.2540752464
188821,188821,34.2160862721,108.8860290928,431.3610891283
188822,188822,34.2160984454,108.8860880958,414.1228501293
188823,188823,34.2160219354,108.8861701270,419.8702599142
188824,188824,34.2160061242,108.8861535790,425.5711326215
188825,188825,34.2159781171,108.8860792246,440.4690344571
188826,188826,34.2160830729,108.8861378619,430.7755838723
188827,188827,34.2160222706,108.8861285808,438.7194137010
188828,188828,34.2160267689,108.8860925253,451.4774199020
188829,188829,34.2160260742,108.8861643627,444.6825172287
188830,188830,34.2161088880,108.8862636460,439.2528846132
188832,188832,34.2161658552,108.8863296017,452.5348461182
188833,188833,34.2161957098,108.8864037193,457.5864417519
188835,188835,34.2161123884,108.8864684913,466.9836302230
188836,188836,34.2161144699,108.8865043019,470.2051964089
188837,188837,34.2161734039,108.8861254473,484.9669520142
188838,188838,34.2166119848,108.8861428005,429.2349129335
188840,188840,34.2164333817,108.8863723872,430.9240816476
188843,188843,34.2167774858,108.8862397504,411.8909015818
188844,188844,34.2164970842,108.8864862886,421.6965324602
188845,188845,34.2165422649,108.8865074236,408.6853601075
188846,188846,34.2165536608,108.8865195683,408.6593650963
188847,188847,34.2165360539,108.8865383434,413.8789199085
188848,188848,34.2167039934,108.8866510813,425.7995438151
188850,188850,34.2166078731,108.8865752291,441.1512046852
188851,188851,34.2166047595,108.8866109075,433.2113038158
188852,188852,34.2165343673,108.8865029549,425.4156361649
188853,188853,34.2166564197,108.8865333964,444.2233987377
188854,188854,34.2167962677,108.8864967511,441.1806891607
188855,188855,34.2167741075,108.8866297837,448.4546197195
188856,188856,34.2168094172,108.8866328206,432.4307431087
188857,188857,34.2167251355,108.8866795550,434.1903147064
188858,188858,34.2168298497,108.8866450486,440.3831562020
188859,188859,34.2168579802,108.8867302941,448.1492886502
188860,188860,34.2168151053,108.8867803562,455.6701677977
188861,188861,34.2168515282,108.8868378262,463.0186355096
188862,188862,34.2168534597,108.8868492319,463.8171858267
188863,188863,34.2169035557,108.8869411446,480.5946279645
188864,188864,34.2168447465,108.8869149223,475.9739119453
188865,188865,34.2170876418,108.8872677966,548.0534289640
188866,188866,34.2169097360,108.8868740120,467.8857393902
188867,188867,34.2168136625,108.8869550476,469.2645807852
188869,188869,34.2167756034,108.8870786796,469.8082479704
188870,188870,34.2167873656,108.8872279768,491.8838283398
188872,188872,34.2166722069,108.8872727111,488.7672677979
188873,188873,34.2166643112,108.8872929151,485.3397263111
188874,188874,34.2165939227,108.8872352023,456.2179620074
188875,188875,34.2166160892,108.8872208568,463.3985627447
188877,188877,34.2164959584,108.8872374224,459.7671163639
188878,188878,34.2165807032,108.8872412678,470.3802995739
188880,188880,34.2164706376,108.8872106219,459.4814100675
188881,188881,34.2165535346,108.8872138154,475.0551199009
188882,188882,34.2166155356,108.8872469897,477.6149638620
188883,188883,34.2166154946,108.8871803846,461.7044565642
188885,188885,34.2165065968,108.8871760898,461.1459062930
188886,188886,34.2162340913,108.8871589704,459.1722013563
188887,188887,34.2168420280,108.8881032451,621.7125658771
188888,188888,34.2165423113,108.8872675083,463.6874377169
188891,188891,34.2169973784,108.8882935795,636.9813622674
188892,188892,34.2164820292,108.8873489927,484.1021305559
188893,188893,34.2168413324,108.8881968642,626.9070978116
188894,188894,34.2164750477,108.8880175964,590.4520976443
188895,188895,34.2167297649,108.8883403016,666.9156680190
188896,188896,34.2167191924,108.8883094376,663.2997084444
188897,188897,34.2166686723,108.8882618957,644.9481556972
188898,188898,34.2166717187,108.8882364317,637.4144765883
188899,188899,34.2166066255,108.8880870457,605.3021724016
188900,188900,34.2163522182,108.8876326442,503.4749600847
188901,188901,34.2163576022,108.8876490350,507.6682371608
188902,188902,34.2163802435,108.8877043279,523.8733492265
188903,188903,34.2163661381,108.8876768489,515.4285003718
188904,188904,34.2163922396,108.8876856493,514.6392140140
188905,188905,34.2163824803,108.8876999391,508.3977629155
188906,188906,34.2163595279,108.8876513761,503.4351583784
188907,188907,34.2163624534,108.8877044695,502.3835586491
188908,188908,34.2164254164,108.8877117381,499.3354084011
188909,188909,34.2162281555,108.8874952630,460.5180914302
188910,188910,34.2164479693,108.8876681570,489.4078185205
188912,188912,34.2164267916,108.8876764930,485.3019486892
188915,188915,34.2163353961,108.8876650533,484.4429168173
188916,188916,34.2161652614,108.8877617745,496.0694566362
188917,188917,34.2163073039,108.8877920238,495.8661878700
188918,188918,34.2164081762,108.8877128527,488.7977693912
188920,188920,34.2163745577,108.8876741799,487.6117115285
188922,188922,34.2163558906,108.8876358456,486.1616992889
188924,188924,34.2163239045,108.8876081873,477.3894738655
188925,188925,34.2163858559,108.8876540569,474.1476969952
188926,188926,34.2163564759,108.8876691106,470.1254752942
188928,188928,34.2163639189,108.8876506156,471.8950417211
188929,188929,34.2163728506,108.8877132221,481.6078955479
188930,188930,34.2163413108,108.8876847137,487.0590188853
188932,188932,34.2164213382,108.8876870781,482.7895101352
188934,188934,34.2164145384,108.8876927382,488.3002549283
188935,188935,34.2165503738,108.8876274942,507.6234755611
188936,188936,34.2164701292,108.8876055893,484.9639349992
188937,188937,34.2165814635,108.8876363795,488.0040259989
188938,188938,34.2165790560,108.8876087252,476.4580455737
188940,188940,34.2165125675,108.8874076604,516.4636057587
188941,188941,34.2165110311,108.8873524938,517.0872809683
188942,188942,34.2165266573,108.8874014069,506.6373593128
188943,188943,34.2165472754,108.8873898864,503.1542801152
188944,188944,34.2165987514,108.8872911085,514.7163562466
188945,188945,34.2165985093,108.8872950174,511.3743131202
188946,188946,34.2166068254,108.8872883990,510.5354761751
188948,188948,34.2165974708,108.8872079948,526.9563836936
188949,188949,34.2166480859,108.8872517802,524.2222312088
188950,188950,34.2166062610,108.8873144769,528.2125951574
188951,188951,34.2166523183,108.8873642966,514.9618083929
188953,188953,34.2166990399,108.8873417973,508.9879068390
188955,188955,34.2167007078,108.8873697124,506.4216550593
188957,188957,34.2167348536,108.8874145501,486.2875667154
188958,188958,34.2167560079,108.8873347621,504.4147933619
188959,188959,34.2167776155,108.8872985048,511.6593160599
188961,188961,34.2167049958,108.8874714311,502.0444610737
188962,188962,34.2168308637,108.8874948397,497.3099498451
188963,188963,34.2168528612,108.8874062233,498.4243971029
188965,188965,34.2168522806,108.8874341211,498.0949456576
188967,188967,34.2169104476,108.8874303125,489.9659771895
188968,188968,34.2169245945,108.8875129976,474.1312213699
188969,188969,34.2169681523,108.8876718239,433.9390181290
188970,188970,34.2169379366,108.8875034849,474.2367279943
188971,188971,34.2169567931,108.8875614635,470.9821582891
188973,188973,34.2169532993,108.8876096361,452.9670285275
188975,188975,34.2169993058,108.8876709353,446.5940397104
188976,188976,34.2170443695,108.8877590546,425.6973398544
188977,188977,34.2170520727,108.8875265596,481.5717927734
188978,188978,34.2170804998,108.8876765440,497.4430389835
188982,188982,34.2170785346,108.8876462518,502.7685149917
188983,188983,34.2170600608,108.8878187740,475.5912675916
188984,188984,34.2170576922,108.8877190854,497.7369202899
188985,188985,34.2170340856,108.8877776951,484.5617311468
188986,188986,34.2170243444,108.8879171547,460.8269259556
188987,188987,34.2170796223,108.8880608233,426.4141495019
188988,188988,34.2170733413,108.8882203014,409.1447066659
188990,188990,34.2171477227,108.8882144186,407.1564584861
188991,188991,34.2170893956,108.8883263680,430.8488550467
188994,188994,34.2170954638,108.8883746280,439.0382942598
188995,188995,34.2171844598,108.8884200221,457.0382911404
188998,188998,34.2172047671,108.8884019072,458.6278592329
188999,188999,34.2173022270,108.8883699903,435.2977032945
189000,189000,34.2172915677,108.8883742459,437.0562375610
189001,189001,34.2174825344,108.8881830492,423.2015348975
189002,189002,34.2174779337,108.8882362248,433.2970837398
189003,189003,34.2174838153,108.8882550708,425.9732400301
189004,189004,34.2174775101,108.8883169536,429.1687452759
189005,189005,34.2175077004,108.8882641151,424.1184698865
189006,189006,34.2175895556,108.8882378082,421.5687959411
189007,189007,34.2176221597,108.8882087675,405.8111533026
189008,189008,34.2176147567,108.8882357317,398.9576190282
189009,189009,34.2176319518,108.8882155580,412.8458013229
189010,189010,34.2176396965,108.8882709330,412.3314231102
189011,189011,34.2176259185,108.8882498996,404.1422274785
189012,189012,34.2175999738,108.8882676077,395.1326923527
189013,189013,34.2176850380,108.8882497710,389.8374160846
189014,189014,34.2176215470,108.8882543828,390.1223308872
189015,189015,34.2176011991,108.8882790956,393.1805635777
189016,189016,34.2175890039,108.8882988721,394.6177948916
189017,189017,34.2175920863,108.8882997210,399.2195623432
189018,189018,34.2175932981,108.8882758283,393.8058018811
189019,189019,34.2176320861,108.8882716014,399.1930391767
189020,189020,34.2176158071,108.8882540489,398.9764489790
189021,189021,34.2175818342,108.8882896199,392.4378492537
189022,189022,34.2176325664,108.8882769790,402.9597994213
189023,189023,34.2176402080,108.8882910089,404.3638627845
189024,189024,34.2176597605,108.8882536301,403.1809247155
189025,189025,34.2176223422,108.8882495083,396.6988912856
189026,189026,34.2176326482,108.8882264595,397.5187283503
189027,189027,34.2176671900,108.8882196035,405.0570949535
189028,189028,34.2176734694,108.8882213544,409.8370013210
189029,189029,34.2176824884,108.8882286076,410.6246072825
189030,189030,34.2176660626,108.8882127565,406.2019886089
189031,189031,34.2177284710,108.8882128665,411.4544977455
189034,189034,34.2177638976,108.8882287856,414.5025233398
189035,189035,34.2177900756,108.8882602756,427.4392475959
189038,189038,34.2178586784,108.8882705673,433.3387366093
189039,189039,34.2179474468,108.8882168479,435.7919960992
189043,189043,34.2179912809,108.8882453476,433.7936629581
189044,189044,34.2179944729,108.8882082340,432.8646703505
189045,189045,34.2179161309,108.8880899274,412.7432033155
189046,189046,34.2178645159,108.8879852767,395.3514254145
189047,189047,34.2178761407,108.8879441087,399.3185485454
189051,189051,34.2178871762,108.8879417792,396.1583154047
189052,189052,34.2179332416,108.8879236858,395.9534461937
189053,189053,34.2179339577,108.8879211816,395.1240351121
189054,189054,34.2179213547,108.8879145687,396.9166439475
189055,189055,34.2178222230,108.8878198591,393.6887551198
189059,189059,34.2178655471,108.8877746420,397.6325898326
189060,189060,34.2178842657,108.8877652894,404.9369307853
189061,189061,34.2178935707,108.8877813004,405.9064153478
189063,189063,34.2178928876,108.8877413336,404.3084968872
189064,189064,34.2179339814,108.8877333770,413.9394120412
189067,189067,34.2179360513,108.8877384395,413.0080641953
189068,189068,34.2179540334,108.8876627071,409.8101632286
189069,189069,34.2179887255,108.8877050117,406.1119998435
189070,189070,34.2180194205,108.8876914552,402.8890242636
189071,189071,34.2179762756,108.8877129288,396.2217252762
189072,189072,34.2180104622,108.8876309841,418.0492486460
189073,189073,34.2179664308,108.8875782036,399.6051760026
189074,189074,34.2181718559,108.8877981711,425.2695329879
189075,189075,34.2181556888,108.8878018951,422.8522554998
189076,189076,34.2182246548,108.8878027083,431.1403359999
189077,189077,34.2181977510,108.8877410959,432.0749744351
189078,189078,34.2182996977,108.8878673456,423.8440726811
189080,189080,34.2181058987,108.8875044530,400.8379338248
189081,189081,34.2181497978,108.8875393385,396.4060186126
189082,189082,34.2181130911,108.8874722953,401.6811947242
189083,189083,34.2181043223,108.8874862750,402.7336241280
189086,189086,34.2181672815,108.8875412152,395.2444801916
189087,189087,34.2180323654,108.8873871249,409.6433054786
189090,189090,34.2180761471,108.8873639222,399.2730436057
189091,189091,34.2179884796,108.8872908345,407.3514313112
189092,189092,34.2180336705,108.8873280828,402.8936045595
189093,189093,34.2180095420,108.8873070681,404.7868820859
189094,189094,34.2180303605,108.8872704883,399.6618704535
189095,189095,34.2180026742,108.8872602751,406.1213265455
189096,189096,34.2180245420,108.8872544256,412.8136298121
189097,189097,34.2180439024,108.8872490171,408.3234218231
189098,189098,34.2180453647,108.8871942548,408.7742124057
189099,189099,34.2180687754,108.8872355210,414.2352020661
189100,189100,34.2180510542,108.8872175984,414.3189016542
189101,189101,34.2180212697,108.8872143614,424.7842520154
189102,189102,34.2180187370,108.8870877153,405.8127359043
189103,189103,34.2180299178,108.8871129832,436.6245029546
189105,189105,34.2180603726,108.8870757921,450.9290414631
189107,189107,34.2180510466,108.8870158088,424.4785150732
189108,189108,34.2180645242,108.8869072138,476.4920206867
189109,189109,34.2181811298,108.8870777631,476.4550797362
189110,189110,-nan,-nan,-6292741.6544055268
189111,189111,-nan,-nan,-6292741.6544055268
189112,189112,34.2185797220,108.8877676496,498.0295168035
189113,189113,34.2182197227,108.8870009920,495.6892261133
189114,189114,-nan,-nan,-6292741.6544055268
189115,189115,-nan,-nan,-6292741.6544055268
189116,189116,-nan,-nan,-6292741.6544055268
189117,189117,-nan,-nan,-6292741.6544055268
189119,189119,-nan,-nan,-6292741.6544055268
189120,189120,-nan,-nan,-6292741.6544055268
189121,189121,-nan,-nan,-6292741.6544055268
189122,189122,34.2181889850,108.8871846722,437.7611551509
189124,189124,-nan,-nan,-6292741.6544055268
189125,189125,34.2183346591,108.8874167142,425.2467832384
189126,189126,34.2181610504,108.8871267852,410.2210826248
189127,189127,34.2181401224,108.8869315361,443.4461259091
189128,189128,34.2181702375,108.8869368373,440.9416614580
189130,189130,34.2181139541,108.8869053456,382.9863090067
189131,189131,34.2181216277,108.8868418126,441.1763577344
189132,189132,34.2180780051,108.8865153552,490.3442741066
189133,189133,34.2180255582,108.8863690792,454.4580071836
189134,189134,34.2180386126,108.8865070521,465.7714238882
189135,189135,34.2180204943,108.8864302428,468.1792685192
189136,189136,34.2179874133,108.8863822300,462.4768146903
189137,189137,34.2179845039,108.8864155288,452.5181469209
189138,189138,34.2179941132,108.8864210152,453.7315764123
189139,189139,34.2179740031,108.8863243399,429.5654774209
189140,189140,34.2180076707,108.8864064339,445.9122831864
189141,189141,34.2180130696,108.8864127744,439.1734549477
189142,189142,34.2180344135,108.8864244022,428.7286562387
189143,189143,34.2180637061,108.8864528346,430.4495213294
189144,189144,34.2181133517,108.8865178750,439.0294259476
189145,189145,34.2181324568,108.8865611093,448.2029555627
189146,189146,34.2182394716,108.8868964038,399.8376917955
189147,189147,-nan,-nan,-6292741.6544055268
189148,189148,34.2181784965,108.8867028306,430.8978846349
189149,189149,34.2182146595,108.8867001448,450.6233902829
189150,189150,-nan,-nan,-6292741.6544055268
189151,189151,34.2181876901,108.8864741435,482.6192241610
189152,189152,34.2182216805,108.8864108482,502.4238265875
189153,189153,34.2182265312,108.8864491563,492.4094766860
189155,189155,34.2182534110,108.8865210567,498.6619120190
189156,189156,34.2182657593,108.8865703650,484.2922880115
189158,189158,34.2182364549,108.8864842162,487.8723878774
189159,189159,34.2182621355,108.8865653501,474.5587573327
189160,189160,34.2182920375,108.8865762501,471.1278237636
189161,189161,-nan,-nan,-6292741.6544055268
189162,189162,-nan,-nan,-6292741.6544055268
189165,189165,34.2182578090,108.8863121711,534.3420412524
189166,189166,-nan,-nan,-6292741.6544055268
189168,189168,-nan,-nan,-6292741.6544055268
189169,189169,34.2181750017,108.8859903450,577.2737719606
189170,189170,-nan,-nan,-6292741.6544055268
189171,189171,-nan,-nan,-6292741.6544055268
189172,189172,-nan,-nan,-6292741.6544055268
189173,189173,34.2179832565,108.8866915736,267.1798506286
189175,189175,34.2178743499,108.8854982218,478.7399925169
189176,189176,-nan,-nan,-6292741.6544055268
189177,189177,34.2179947860,108.8856914518,458.1495672657
189178,189178,34.2179735670,108.8857783491,439.8780903517
189180,189180,34.2179681200,108.8859101229,396.5952634432
189183,189183,34.2179675041,108.8858959175,395.1244303405
189184,189184,34.2179601407,108.8858351616,404.2763571048
189185,189185,34.2179814508,108.8859308362,374.5576185103
189186,189186,34.2180021075,108.8857856279,395.0301262490
189187,189187,34.2180176862,108.8859040522,371.1614037581
189188,189188,34.2180348948,108.8859016938,369.8052099164
189189,189189,34.2180128608,108.8858252556,378.0862323924
189190,189190,34.2179835874,108.8855523631,430.8777523446
189191,189191,34.2179745865,108.8857251356,390.0940609330
189193,189193,34.2179896874,108.8856403889,400.5189238928
189194,189194,34.2179781034,108.8855080429,414.6862061273
189195,189195,34.2179747724,108.8855460704,404.7358066471
189196,189196,34.2179975251,108.8854798788,410.9881227508
189197,189197,34.2179888838,108.8854872011,400.6352917640
189198,189198,34.2179856530,108.8854504725,407.8839035345
189199,189199,34.2179955862,108.8854028947,416.1241034490
189200,189200,34.2179858883,108.8854099071,410.0722421203
189201,189201,34.2179880790,108.8853069331,419.5113201427
189205,189205,34.2179972550,108.8852373064,433.2990715042
189206,189206,34.2180055851,108.8852103450,436.7586423645
189207,189207,34.2179929235,108.8852066476,432.0925118764
189209,189209,34.2179824958,108.8851915721,430.7680693511
189210,189210,34.2179768328,108.8852625682,410.0394110298
189211,189211,34.2179460619,108.8853242872,397.7758187381
189212,189212,34.2179214457,108.8851721387,425.2295669312
189213,189213,34.2179165539,108.8851549239,419.6246504146
189215,189215,34.2179124734,108.8850855765,428.6122737291
189216,189216,34.2178860462,108.8851626049,416.7821197035
189217,189217,34.2178817994,108.8850501633,442.1185639961
189218,189218,34.2179063790,108.8849305177,464.7447547989
189219,189219,34.2178890220,108.8849241268,469.8976495865
189221,189221,34.2178846186,108.8847907458,504.1670885074
189222,189222,34.2178872505,108.8846880766,525.2536818689
189223,189223,34.2178842404,108.8847163568,516.6131395116
189224,189224,34.2178461998,108.8847827444,509.2573880682
189226,189226,34.2178331804,108.8847782817,510.1895099889
189227,189227,34.2178073991,108.8847578047,528.4832163212
189228,189228,34.2178118997,108.8847440723,532.9115287056
189229,189229,34.2178076109,108.8847687599,526.2573156408
189230,189230,34.2178105574,108.8847312335,529.3522248380
189231,189231,34.2178049573,108.8846791884,539.5002413135
189232,189232,34.2177731856,108.8847482705,527.0802407371
189233,189233,34.2177528977,108.8846494931,555.1181453880
189234,189234,34.2177245219,108.8847428560,537.1460876189
189236,189236,34.2176787582,108.8849284410,484.9324354487
189237,189237,34.2176776400,108.8849060666,490.2931136961
189238,189238,34.2176574474,108.8849247603,486.6387295684
189239,189239,-nan,-nan,-6292741.6544055268
189240,189240,-nan,-nan,-6292741.6544055268
189242,189242,-nan,-nan,-6292741.6544055268
189245,189245,-nan,-nan,-6292741.6544055268
189246,189246,34.2175956893,108.8854647712,345.0028890297
189247,189247,-nan,-nan,-6292741.6544055268
189248,189248,-nan,-nan,-6292741.6544055268
189249,189249,34.2174578204,108.8852331935,413.8642251914
189250,189250,34.2174302695,108.8847634423,529.4474057982
189251,189251,34.2173925295,108.8852122674,419.5116820142
189253,189253,34.2172639768,108.8852656139,430.9746378458
189254,189254,34.2172634673,108.8852691784,433.6783097632
189255,189255,34.2173546131,108.8853537075,390.0401201874
189256,189256,34.2172376832,108.8852018959,437.6108315676
189257,189257,34.2173460218,108.8853407110,385.3313577695
189258,189258,34.2173225292,108.8853394026,391.8538379713
189260,189260,34.2173136207,108.8853443661,387.7386799611
189262,189262,34.2172101807,108.8851928354,436.4881561512
189263,189263,34.2172744820,108.8853069323,388.6851107562
189264,189264,34.2172374505,108.8852221542,417.4081913602
189265,189265,34.2172502050,108.8853104716,395.4963442483
189266,189266,34.2172220857,108.8852221057,427.2538360389
189267,189267,34.2172255258,108.8851481170,430.6829674203
189268,189268,34.2172036022,108.8851995291,426.8366833757
189270,189270,34.2172033602,108.8851940931,422.1439876292
189271,189271,34.2171507294,108.8852667060,405.4663634208
189272,189272,34.2171418796,108.8853019388,391.4877796432
189273,189273,34.2171491362,108.8852819642,401.4693658271
189274,189274,34.2171618367,108.8853069016,395.6983853821
189275,189275,34.2171926012,108.8852909102,404.2641162804
189277,189277,34.2172234923,108.8853168610,417.0383914653
