188655,41.9425885481,30.0262860923,62.1537433066,-12.6211146866,
188656,41.9444315917,30.0307233859,55.9539266075,-15.9138783766,
188658,41.9665486619,30.0917366198,52.0116266117,-21.1267107804,
188659,42.0135475588,30.1760458882,49.9400925429,-30.1876441213,
188661,42.0190763901,30.2204188459,-90.0774352243,-172.6029519516,
188662,42.0273702763,30.2292934816,-108.7232797124,-193.4989228178,
188663,42.0181548360,30.2204188412,-113.9171027360,-196.8131599592,
188664,41.9914297048,30.2170906314,-112.9362123852,-198.5534418234,
188666,42.0605461956,30.2126536903,-108.1683379661,-195.5419419582,
188669,41.9831358771,30.1627334257,-67.7838385763,-183.1739867508,
188670,42.0577812440,30.2403867639,42.0969672991,2.8075906438,
188671,42.0467226366,30.2359493955,44.6569753628,12.0298825528,
188672,42.0328993021,30.2426052862,43.7433779937,17.2058796821,
188673,42.0550164754,30.2348400102,43.7334413086,18.2879629899,
188674,42.0633105503,30.2226374731,42.7447658497,19.2910861166,
188675,42.0752908037,30.2015602767,41.7805931953,20.1378838975,
188677,42.1554656490,30.2304031507,40.5795240445,20.2523602994,
188678,42.1812687991,30.2869789840,40.1796061527,20.4153269714,
188679,42.1093876128,30.2459332714,40.0772906191,20.1406195351,
188680,42.1057013468,30.2414958856,40.2187450643,20.0921842689,
188681,42.1388772277,30.2259653963,40.3896178685,19.8174680423,
188682,42.1711314542,30.2292934751,40.5992610636,19.6068164031,
188683,42.1803470863,30.2037789632,40.2911562143,19.1921451533,
188684,42.1914057233,30.1915763710,39.4069398395,19.7690616958,
188685,42.2052289758,30.1849204256,38.6948822748,20.3676742619,
188686,42.2172091202,30.1827017934,38.6739076257,21.4157358148,
188687,42.2218168878,30.1749364960,38.5687312952,23.0070276775,
188688,42.2291892767,30.1704991820,38.6793931501,23.9874650710,
188689,42.2384047543,30.1671712005,38.7329637734,24.4165011391,
188690,42.2503847692,30.1849204526,38.8396008886,24.7960684145,
188691,42.2476200848,30.1793737599,37.6938755957,24.5703636325,
188693,42.2420906319,30.1849202921,37.3703060928,24.3317711527,
188694,42.2374828285,30.1815922430,38.1757407421,23.8146599626,
188695,42.2356395753,30.1971227738,38.8990158943,22.9707253261,
188696,42.2356395740,30.1871387861,39.3092424349,22.6802619287,
188697,42.2135221985,30.1960132473,39.0555588285,22.3059006762,
188698,42.1987772071,30.2071063837,39.5363457035,22.1808492279,
188699,42.1895615494,30.2181995602,39.3460076373,21.7050438344,
188700,42.1342685408,30.1960127446,39.0909547732,21.0333885458,
188701,42.0909559963,30.1283435797,38.9994786728,20.1466168899,
188702,42.0891127990,30.1227968444,39.3620637783,19.0608103726,
188704,42.0467212532,30.1227965358,39.1585048997,17.3982929948,
188705,42.0061728562,30.1272335964,40.0048938757,16.0205670534,
