197497,197497,-nan,-nan,-nan
198143,198143,31.2397397829,121.4800019909,52.5140601867
198146,198146,31.0830422844,120.6415013778,-259618.5327901362
198147,198147,31.2397065637,121.4800157712,62.2493089165
198150,198150,31.2396689519,121.4799871533,56.4651991735
198151,198151,31.2396412347,121.4800590938,61.9352861494
198154,198154,31.2395938654,121.4800439742,66.3969546527
198155,198155,30.9569294292,122.2180102494,-103047.5697253213
198159,198159,30.8365885786,122.5217590586,-131193.0873922862
198160,198160,30.9005343847,122.5787778762,-136999.4293284406
198162,198162,30.7866470172,122.8560989509,-176529.5373148524
198163,198163,30.8903754299,122.6456705707,-154918.5066344435
198166,198166,30.8935353455,122.6616126714,-157861.0693226983
198167,198167,30.7507819795,122.4931389539,-164526.1188705290
198170,198170,30.9814543894,122.1263602039,-102267.1849828497
198171,198171,30.8326113318,121.9509787358,-116251.8716943327
198174,198174,30.9065165658,121.8140649535,-94889.0417790886
198175,198175,30.9395915679,121.7901419712,-84976.0528898487
198178,198178,31.2394463800,121.4805447923,146.6948011954
198179,198179,31.2395732312,121.4806859319,163.1279512842
198182,198182,31.2396169256,121.4807461155,156.4303034610
198183,198183,30.2464819805,121.9796491945,-173774.5994417367
198186,198186,30.1997715959,122.0127963536,-215430.4235810140
198187,198187,30.5593757660,121.8607945162,-141087.9511314979
198190,198190,30.4082558802,122.0658732667,-175694.6843571015
198191,198191,30.6247723491,121.8491667627,-127434.5419352296
198195,198195,31.2398032013,121.4811319038,123.8242444647
198196,198196,31.2397956876,121.4811277409,120.1147167267
198199,198199,31.2397664947,121.4811538167,113.4463940648
198200,198200,31.2397433919,121.4811233646,87.0387076018
198201,198201,31.2397472676,121.4811803924,85.8410193251
198202,198202,31.2397526870,121.4812001235,91.0062836624
198204,198204,31.2397434810,121.4812071145,83.5607318427
198205,198205,31.2397459736,121.4812060010,84.3583440962
198209,198209,31.2397518868,121.4812092109,85.3067413291
198210,198210,31.2396644784,121.4812733325,87.3071366503
198213,198213,31.2396789335,121.4813070507,90.5656190071
198214,198214,31.2397730617,121.4813037080,86.7160926142
198215,198215,31.2397765970,121.4813088946,92.1264684703
198216,198216,31.2396983587,121.4813368247,92.4081908025
198218,198218,31.2397236161,121.4813617195,93.7112257436
198219,198219,31.2397937900,121.4814242717,88.7074664261
198222,198222,31.2398174722,121.4814199824,81.3977778383
198223,198223,30.6315481734,121.8707859280,-107843.7813031640
198226,198226,30.4829157341,121.9705893116,-125099.6963376323
198227,198227,30.5514179071,121.8601919277,-110211.8640835411
198231,198231,30.4585840700,121.8854343718,-166291.1976923769
198232,198232,30.5371137410,121.8796129794,-121167.9605656021
198237,198237,31.2398785926,121.4816008911,71.1232938437
198238,198238,31.2398512501,121.4816105142,58.2117037774
198240,198240,31.2398815539,121.4816542414,64.3024168177
198241,198241,31.2399561058,121.4816936793,62.2270192681
198244,198244,31.2399980245,121.4817180838,68.3992275437
198245,198245,30.4235866817,121.8537415160,-103396.5490713527
198248,198248,30.5998669265,121.7849116525,-79631.4403816078
198249,198249,31.2400344985,121.4817964946,85.0839548650
198252,198252,31.2400282445,121.4817909701,84.1697030130
198253,198253,31.2400138626,121.4818393492,88.7250974317
198256,198256,31.2399866348,121.4818560780,100.3389123370
198257,198257,31.2400129864,121.4818956980,94.4915745804
198260,198260,31.2400242451,121.4819523285,106.9245658575
198261,198261,31.2400269752,121.4819854062,98.4194372366
198264,198264,31.2400558320,121.4820109959,90.8053768987
198265,198265,31.2400443484,121.4821435335,82.0487816594
198268,198268,31.2400619232,121.4821023178,81.6523233832
198269,198269,30.3547961170,121.9445308383,-162700.6848661364
198272,198272,30.4793057954,121.8835584830,-127957.8639890302
198273,198273,30.4958097994,121.9606763573,-121738.3690910116
198277,198277,30.4320352719,121.9215353568,-149743.1033873675
198278,198278,30.3427694445,122.1237106563,-124842.9997979930
198280,198280,30.4339510329,121.9764119088,-129424.1948202391
198281,198281,30.0152991916,122.3038001730,-211177.0206549089
198284,198284,30.5051374949,121.8525537449,-127676.9840652745
198285,198285,30.6958204377,122.0461751562,-82472.9007441234
198288,198288,30.4974335117,122.1361484730,-120228.2384479106
198289,198289,30.5046059344,121.8794646068,-112730.0843728691
198292,198292,30.4879960031,121.8110038991,-125615.5882007405
198293,198293,31.2403914356,121.4819396411,88.3417723585
198296,198296,31.2404023718,121.4819316973,89.5591045250
198297,198297,31.2404419962,121.4819284474,94.8094186211
198300,198300,31.2404748173,121.4819528145,106.4194528463
198301,198301,31.2404963485,121.4820007567,108.9740352518
198304,198304,31.2405001542,121.4820092250,113.2517112292
198305,198305,31.2405915043,121.4819993836,108.9175319045
198308,198308,31.2405923612,121.4819309348,93.0062831476
198309,198309,29.9972148171,121.7385101800,-216322.4532233908
198312,198312,30.1099383250,121.6506517333,-209360.8530905442
198313,198313,30.2985420607,121.5720108611,-198805.2150493299
198316,198316,30.2875320225,121.6671220711,-211723.0930388386
198317,198317,31.2407276950,121.4817319562,48.8027316951
198320,198320,31.2407066190,121.4816650690,45.8799323230
198321,198321,31.2407406206,121.4815805284,49.3965477859
198324,198324,31.2407986881,121.4815828111,56.3567625520
198325,198325,31.2408265267,121.4815990657,48.1733244681
198328,198328,29.7114902169,121.5638941023,-236123.5788256686
198329,198329,31.2410844076,121.4817553465,81.1435089884
198332,198332,31.2410988451,121.4817896589,77.1019989405
198333,198333,30.6208286157,121.7071113103,-92602.8381464950
198336,198336,30.6514529212,121.7284213997,-73576.4454155085
198337,198337,30.4632322751,121.7657241009,-124059.9979409315
198340,198340,30.5259172459,121.6644967047,-127750.0168884856
198341,198341,31.2412351563,121.4816576912,72.1804499090
198344,198344,31.2412419296,121.4816016336,67.8479693729
198345,198345,31.2412135200,121.4814878947,55.1111498721
198348,198348,31.2412341115,121.4814627106,61.4516323021
198349,198349,31.2411889219,121.4813817435,50.7599492181
198352,198352,31.2411320361,121.4813457163,48.9908914685
198353,198353,31.2410943769,121.4812805187,50.4858264971
198356,198356,31.2411147237,121.4812358543,51.1108842772
198357,198357,31.2411480580,121.4812512491,54.0707698070
198364,198364,31.2411301135,121.4812359872,50.2895789094
198365,198365,31.2410150059,121.4810930695,45.5296385110
198368,198368,31.2410079408,121.4810972057,46.2069820707
198369,198369,31.2410883250,121.4809178396,84.1552494127
198372,198372,31.2410825280,121.4809211043,78.3545815164
198373,198373,31.2410967899,121.4808913457,81.0814117528
198376,198376,31.2411100576,121.4808881599,73.0563368621
198377,198377,31.2411105696,121.4808421165,63.2861951946
198380,198380,31.2410928272,121.4808090395,65.8628588273
198381,198381,31.2410526323,121.4807502097,44.2540893482
198384,198384,31.2410447124,121.4807613447,40.2125193410
198385,198385,31.2410001606,121.4807409457,46.1010652441
198388,198388,31.2409800655,121.4807382416,52.7089962567
198389,198389,31.2409517638,121.4807582664,45.0136774637
198392,198392,31.2409304236,121.4807374665,35.6879305880
198393,198393,31.2409158132,121.4807187983,27.3727076040
198396,198396,31.2409324211,121.4806970177,26.7575479992
198397,198397,31.2409131789,121.4806659428,24.4174165043
198401,198401,31.2409012740,121.4806807308,31.4229609510
198402,198402,31.2409242575,121.4806961524,37.3110340156
198405,198405,31.2409174007,121.4806983146,33.5638222535
198406,198406,31.2408823876,121.4807013975,35.1057296939
198407,198407,31.2408506631,121.4806727652,32.6643519542
198409,198409,31.2409373472,121.4805472700,49.2532205254
198410,198410,31.2409250685,121.4805130099,64.5161661217
198413,198413,31.2409806810,121.4804812318,73.6780700093
198414,198414,31.2409799774,121.4804217899,82.3978412573
198417,198417,31.2409861936,121.4803815892,80.9865688632
198418,198418,31.2409664540,121.4803580590,84.9271473171
198421,198421,31.2409445782,121.4803508998,89.1371380006
198422,198422,31.2408804390,121.4803302841,74.4922135985
198426,198426,31.2408710132,121.4803409789,68.5860394880
198427,198427,31.2408160645,121.4802994479,57.4783162668
198432,198432,31.2408220712,121.4803200853,50.7027508445
198433,198433,31.2407873168,121.4802809486,54.5590122315
198435,198435,31.2407912565,121.4802703721,44.6070088581
198436,198436,31.2409067650,121.4801485731,61.5470437946
198439,198439,31.2408922612,121.4800671242,58.4264010556
198440,198440,31.2407029952,121.4799686512,35.4772485509
198444,198444,31.2407153232,121.4799457375,45.8557157260
198445,198445,31.2405407313,121.4797816823,55.8403492015
198450,198450,31.2404902774,121.4797048880,74.6689844393
198451,198451,31.2404604016,121.4798920464,55.2325227107
198453,198453,31.2404092781,121.4798482589,56.7637480672
198454,198454,31.2403406308,121.4798370490,67.0421251925
198457,198457,31.2403100274,121.4798014512,66.3505468006
198458,198458,31.2402600815,121.4797739628,92.3367749372
198461,198461,31.2402302795,121.4798196754,87.3906467729
198462,198462,31.2401618735,121.4798734234,78.0619240836
198465,198465,31.2401323362,121.4798607286,71.9046680353
198466,198466,31.2399580937,121.4798505454,66.8531481084
198469,198469,31.2399532390,121.4798642498,70.5564776883
198470,198470,31.0538535366,121.8461389782,-52542.6985252911
198473,198473,31.2399407375,121.4798862363,74.2083118676
198474,198474,31.2399210637,121.4799052353,61.4163832894
198477,198477,31.2399255745,121.4799652175,55.3876384965
198478,198478,31.2398390813,121.4799553861,76.7589367406
198481,198481,31.2398555647,121.4799281730,66.7116917639
198482,198482,31.2397999706,121.4799525464,79.3926465964
198485,198485,31.2398152319,121.4799871509,83.6798692321
198486,198486,31.2397944044,121.4800264529,80.5860158083
198493,198493,31.2397952977,121.4800756038,74.9562285574
198494,198494,31.2396730386,121.4801068437,67.7853974516
198501,198501,30.9091645498,122.1312452701,-80632.8317136194
198502,198502,30.8286888961,122.4563289437,-127228.6456607472
198509,198509,30.7288040466,122.9074105843,-242267.7174024696
198510,198510,30.9540250845,122.8474393105,-212785.5929874169
198517,198517,30.7610219734,122.8739267685,-239175.4330376814
198518,198518,30.8382370843,122.0373947771,-110791.9156020348
198522,198522,30.9623161602,121.8261740179,-64106.1455113186
198523,198523,30.9667983494,121.7807711401,-57783.7954332344
198527,198527,31.2394065260,121.4804387766,129.2027884469
198528,198528,31.2394293802,121.4805325243,157.6346146085
198529,198529,30.6746104230,121.4198130992,-92680.5072633014
198531,198531,30.7405566738,121.4176363789,-86592.3395507166
198532,198532,31.2397792537,121.4808578464,102.8466549286
198536,198536,31.2397690070,121.4808340451,111.5396805508
198540,198540,31.2398184135,121.4809056308,121.0875366797
198541,198541,31.2398145841,121.4809299910,113.9573369759
198542,198542,31.2398234063,121.4809639236,118.0386693657
198543,198543,31.2397855421,121.4809603514,106.4788728946
198545,198545,31.2397892990,121.4809846453,110.7188180429
198546,198546,30.6854631705,121.9345515966,-101383.3226227945
198549,198549,30.8268238217,121.7977066175,-86169.4960984897
198550,198550,31.2398054487,121.4811200431,104.7049919279
198553,198553,31.2398242137,121.4811227972,87.2259502201
198554,198554,30.6865272356,121.9456062650,-225882.5981338201
198557,198557,30.8214871793,121.8404529134,-158134.2679477438
198561,198561,30.7450044952,121.9042319722,-198299.1873586289
198562,198562,31.2397954426,121.4812808761,86.7674571434
198565,198565,31.2398055231,121.4812638331,68.5716589123
198566,198566,30.5671985885,121.2285835980,-105163.7019430080
