365537,365537,-nan,-nan,-6292741.6544055268
365791,365791,31.2586690081,121.6166522091,52.5803326267
365794,365794,31.2586413897,121.6166453635,50.4687331358
365795,365795,31.2588811274,121.6167960071,69.5137851688
365798,365798,31.2588835522,121.6168442603,85.2423648874
365799,365799,31.2591511082,121.6167367934,73.3601868280
365802,365802,31.2591980923,121.6168994820,88.4589646212
365803,365803,31.2589484433,121.6167731454,73.1580106954
365806,365806,31.2592581885,121.6169119116,81.1770696887
365807,365807,31.2590637223,121.6167671198,78.7642654354
365811,365811,31.2588157297,121.6168470628,74.3470372673
365812,365812,31.2587866935,121.6170056491,85.7802082299
365815,365815,31.2586017957,121.6169474217,75.2183361755
365816,365816,31.2587496767,121.6170089525,83.1167582444
365817,365817,31.2585993407,121.6169331737,72.4296735702
365818,365818,31.2585849055,121.6170137858,73.0580476370
365821,365821,31.2586124269,121.6170129015,72.7789983896
365825,365825,31.2587935982,121.6170925415,82.0637734710
365826,365826,31.2586691920,121.6171115942,81.8724471364
365829,365829,31.2585132122,121.6170521300,70.8690459219
365830,365830,31.2585710029,121.6170365756,59.2794887474
365833,365833,31.2583851972,121.6170511826,62.5235592402
365834,365834,31.2586881090,121.6170683261,66.9575182496
365837,365837,31.2587599182,121.6171524325,56.2629441585
365838,365838,31.2583271575,121.6170193181,33.7319698326
365841,365841,31.2587440354,121.6172679836,114.1924492570
365842,365842,31.2585185192,121.6171542084,80.5156039599
365845,365845,31.2584814515,121.6171579396,78.9917936712
365846,365846,31.2582507347,121.6170668460,47.7803781912
365854,365854,31.2582533484,121.6170864475,49.2739914693
365855,365855,31.2583619914,121.6174023337,67.8936489468
365856,365856,31.2582212303,121.6172015095,46.5235897546
365857,365857,31.2582682613,121.6175063457,81.7504708863
365859,365859,31.2582845821,121.6174907577,82.9680393850
365860,365860,31.2582765370,121.6175358418,86.0391278717
365864,365864,31.2582812434,121.6175443643,82.2271869328
365865,365865,31.2581686310,121.6174732292,71.7900452449
365869,365869,31.2582178795,121.6175060104,71.3357740098
365870,365870,31.2580438961,121.6174100482,67.9125318059
365871,365871,31.2580200621,121.6174242229,58.7501259539
365873,365873,31.2581749114,121.6175002024,67.2831137686
365874,365874,31.2580842829,121.6175214869,72.9404420141
365878,365878,31.2581257077,121.6176043768,70.2211776848
365879,365879,31.2579977943,121.6176050158,67.2994626205
365883,365883,31.2579797797,121.6175656121,68.0011994973
365884,365884,31.2579115292,121.6175651368,67.9025927056
365885,365885,31.2578140683,121.6176002532,69.9808483383
365888,365888,31.2577958910,121.6176219568,72.8432757248
365889,365889,31.2577612435,121.6175719337,74.3529725917
365892,365892,31.2577599366,121.6175553222,72.2719589154
365893,365893,31.2577856776,121.6174010307,38.6462371671
365896,365896,31.2578997415,121.6174968749,37.1074293774
365897,365897,31.2577966243,121.6175345608,91.4768707297
365900,365900,31.2577689177,121.6175508484,94.1690192937
365901,365901,31.2580338950,121.6175263703,74.1452617214
365905,365905,31.2578980589,121.6172271553,40.7412138683
365906,365906,31.2578951062,121.6172271764,39.7803037091
365910,365910,31.2579586409,121.6172962248,42.0823993369
365911,365911,31.2578802184,121.6171832276,33.3904919996
365914,365914,31.2579117928,121.6171674992,36.5797624561
365915,365915,31.2579972739,121.6170544313,37.3156944887
365923,365923,31.2582222561,121.6172644009,66.6380338178
365924,365924,31.2580860013,121.6169838495,34.3171086195
365927,365927,31.2581125417,121.6170935685,54.0378500716
365928,365928,31.2581558130,121.6170783663,49.1985635437
365929,365929,31.2581285393,121.6171032468,54.3102284048
365930,365930,31.2582395579,121.6170434016,48.1271896683
365932,365932,31.2582207216,121.6171538907,80.3605878529
365933,365933,31.2581810278,121.6169771427,52.2268270759
365936,365936,31.2582217611,121.6169521120,52.5516824187
365937,365937,31.2584013073,121.6169996402,73.9987512300
365940,365940,31.2583854777,121.6169884168,76.9016334114
365941,365941,31.2583692215,121.6169360452,79.1435352480
365944,365944,31.2583577153,121.6169211401,85.4064015349
365945,365945,31.2583607164,121.6168964752,69.2742600757
365948,365948,31.2583420603,121.6168835831,67.2448232563
365949,365949,31.2583670969,121.6168852703,81.7040465869
365953,365953,31.2583741139,121.6168826013,79.7936203803
365957,365957,31.2583613738,121.6169065519,78.9251459331
365958,365958,31.2583049642,121.6169055737,84.7053974202
365959,365959,31.2583529070,121.6169072013,87.1537715156
365960,365960,31.2584118475,121.6169239192,84.0767640483
365962,365962,31.2583873705,121.6169261307,80.2681273356
365963,365963,31.2583893111,121.6169567642,90.6894488325
365966,365966,31.2584079400,121.6168999037,78.6711322039
365967,365967,31.2583978323,121.6168571621,75.1320132191
365970,365970,31.2583863986,121.6168859854,86.1011893203
365971,365971,31.2584108814,121.6168714205,85.7286698097
365975,365975,31.2583876757,121.6168876157,88.1706014830
365976,365976,31.2584332229,121.6168904737,83.2673558547
365979,365979,31.2585002463,121.6169284686,91.8225982142
365980,365980,31.2585347427,121.6168747001,88.2337281648
365981,365981,31.2585441696,121.6168567156,87.5493452522
365982,365982,31.2587205909,121.6167023872,63.0171676393
365985,365985,31.2587085582,121.6167594845,81.3050835732
365986,365986,31.2586910689,121.6168028498,95.2560038300
365989,365989,31.2587151172,121.6168010029,98.8788821633
365990,365990,31.2587293470,121.6167485037,90.7355750021
365993,365993,31.2588160776,121.6166698345,75.2802709976
365994,365994,31.2588205852,121.6165509810,83.6351523658
365997,365997,31.2587906993,121.6165043973,79.3880293936
365998,365998,31.2587309354,121.6165260573,79.2720445821
366001,366001,31.2586990085,121.6164844143,86.2148850692
366002,366002,31.2586922533,121.6164722398,93.2560944093
366005,366005,31.2586969462,121.6164735981,90.5487775278
366006,366006,31.2587326448,121.6164829343,92.6941830752
366009,366009,31.2587306926,121.6165543862,86.8422828644
366010,366010,31.2588914595,121.6165948533,84.8635237928
366013,366013,31.2588479309,121.6165909632,93.3766113384
366014,366014,31.2589259185,121.6166495018,80.3657642688
366017,366017,31.2589477931,121.6166359783,74.7129036286
366018,366018,31.2589586578,121.6166554703,79.1796279038
366021,366021,31.2590296433,121.6166768747,62.4783095771
366022,366022,31.2590521022,121.6166964366,63.1949783379
366025,366025,31.2590267480,121.6167094487,66.6540934775
366026,366026,31.2590541085,121.6167245351,68.6152255692
366029,366029,31.2590626977,121.6167474350,67.0501464428
366030,366030,31.2728442290,121.6356645526,-1484.7370222094
366033,366033,31.2591226116,121.6168319377,70.2443144287
366034,366034,31.2591461135,121.6168277666,66.2733443557
366037,366037,31.2591463894,121.6168642977,65.7851509167
366038,366038,31.2592414137,121.6168556489,40.7598624981
366041,366041,31.2592517560,121.6168762987,41.7756351924
366042,366042,31.2592618469,121.6169395247,55.2633430832
366045,366045,31.2592530931,121.6169348795,52.5868166404
366046,366046,31.2593295865,121.6168787860,33.3858183006
366049,366049,31.2592711617,121.6169260399,56.6989623425
366050,366050,31.2593498333,121.6169825866,62.1819327563
366053,366053,31.2593375072,121.6169836326,57.3405371732
366054,366054,31.2593590303,121.6170315417,57.2357785581
366057,366057,31.2593966269,121.6170357112,51.8360475877
366058,366058,31.2593788997,121.6170634785,50.4328819137
366062,366062,31.2593962308,121.6170723556,50.8783516047
366063,366063,31.2594264563,121.6170739186,50.4860003223
366068,366068,31.2594341330,121.6170870447,48.8246161820
366069,366069,31.2593757408,121.6172149861,67.9312674027
366071,366071,31.2593655632,121.6172802856,76.7961710702
366072,366072,31.2594239453,121.6172549760,70.4458600133
366075,366075,31.2594073945,121.6173076225,78.8509373294
366076,366076,31.2593729147,121.6173605548,90.5880365249
366080,366080,31.2593162754,121.6174360139,112.8499916237
366081,366081,31.2593985281,121.6172281139,80.9110080023
366086,366086,31.2592546367,121.6173789053,104.7969960412
366087,366087,31.2592880171,121.6174515897,85.2535479291
366090,366090,31.2592934745,121.6174577857,80.6949543926
366091,366091,31.2593040605,121.6174414738,75.4907861019
366094,366094,31.2592141867,121.6174634498,88.0741291220
366095,366095,31.2592483656,121.6174148679,75.1011770793
366098,366098,31.2592141947,121.6174050853,79.2729236106
366099,366099,31.2591325163,121.6173999364,94.3885803339
366102,366102,31.2592455182,121.6172996729,65.4762554822
366103,366103,31.2589569002,121.6173921743,120.1663656844
366106,366106,31.2590278554,121.6173360295,109.2597752967
366107,366107,31.2588779709,121.6173037919,128.6203633387
366111,366111,31.2588960162,121.6172941586,116.7348898623
366112,366112,31.2590758355,121.6171219383,66.7771423753
366117,366117,31.2590727087,121.6171037195,65.9177956834
366118,366118,31.2589347728,121.6171827559,99.4230528606
366121,366121,31.2590381115,121.6171241629,74.9353372058
366122,366122,31.2589636135,121.6171410163,76.0823200489
366125,366125,31.2588975785,121.6171649248,90.3635708221
366126,366126,31.2589085203,121.6171857469,86.2875194497
366129,366129,31.2589099871,121.6171932986,84.8051743855
366130,366130,31.2589104903,121.6171301282,79.7283038085
366133,366133,31.2589434765,121.6170974565,72.4784143735
366134,366134,31.2590516196,121.6169161151,33.3464065181
366138,366138,31.2590347005,121.6169147089,35.0300271298
366139,366139,31.2588858004,121.6169800279,73.6443341025
366144,366144,31.2590326794,121.6167571229,30.0467346832
366145,366145,31.2588738299,121.6169578472,72.1686445410
366148,366148,31.2587946934,121.6169599261,82.5758190635
366149,366149,31.2588318012,121.6169525349,77.0370816923
366152,366152,31.2588348945,121.6169554216,76.2386122083
366153,366153,31.2587468121,121.6169758334,82.5699938642
366156,366156,31.2586801176,121.6168476170,89.1001740618
366157,366157,31.2588553414,121.6167585107,57.6982271941
366160,366160,31.2588314536,121.6167298442,61.7962765393
366161,366161,31.2589149778,121.6167234260,60.2481524617
366164,366164,31.2589374320,121.6166544869,56.3911882573
366168,366168,31.2589126574,121.6166901276,58.8457028492
366169,366169,31.2589559457,121.6167114913,55.3897878058
366172,366172,31.2588836672,121.6167380994,61.0046469878
366173,366173,31.2587592933,121.6166620267,60.4716487082
366176,366176,31.2588839445,121.6167366238,60.0451989433
366177,366177,31.2587483379,121.6167478710,51.9552088186
366180,366180,31.2587881283,121.6167251775,50.2142636440
366181,366181,31.2587996145,121.6167615156,53.7757660742
366184,366184,31.2587828695,121.6168004374,53.6314467867
366185,366185,31.2589818005,121.6168437397,53.9703398325
366189,366189,31.2590309856,121.6168339259,43.7656535517
366190,366190,31.2586170269,121.6168802516,73.7911619875
366195,366195,31.2588718363,121.6169062289,69.5310906605
366196,366196,31.2587659865,121.6169244293,74.3140962249
366198,366198,31.2587988730,121.6169105630,77.1067843901
366199,366199,31.2586893381,121.6169372791,80.2407264996
366202,366202,31.2587857733,121.6168919184,67.0400251612
366203,366203,31.2587879541,121.6169055430,53.2170073695
366206,366206,31.2587524470,121.6169481783,45.0165941928
366207,366207,31.2587199598,121.6168649043,36.9223018444
366210,366210,31.2588645134,121.6168299536,37.1979958546
366211,366211,31.2586647359,121.6169425309,39.2006562506
366215,366215,31.2587361884,121.6169855673,55.5229847172
366216,366216,31.2587807987,121.6170331150,68.0725050811
366221,366221,31.2586360335,121.6169591022,49.8471051401
366222,366222,31.2584343130,121.6170036020,47.5823341141
366225,366225,31.2586067057,121.6170141841,74.0081822174
366226,366226,31.2585241083,121.6170527125,67.3325056235
366229,366229,31.2584850574,121.6170074028,62.4819932578
366230,366230,31.2584536197,121.6171373053,70.5446267392
366233,366233,31.2585303016,121.6172104018,73.7539180035
366234,366234,31.2584893368,121.6171585869,52.6332431101
366237,366237,31.2584248855,121.6171827506,50.9760634122
366238,366238,31.2583551929,121.6172719100,58.5234944334
366241,366241,31.2583820726,121.6172347164,46.6983359663
366242,366242,31.2584096781,121.6172776682,51.3996764863
366246,366246,31.2584142288,121.6172752516,54.3628838181
366247,366247,31.2580148059,121.6172192545,21.1543365936
366252,366252,31.2585362099,121.6176058358,75.9874799315
366253,366253,31.2585744420,121.6175301102,89.7783865553
366255,366255,31.2584904918,121.6175444188,86.4476817825
366256,366256,31.2581076227,121.6175343475,62.6025120040
366259,366259,31.2579976308,121.6175333924,61.8683977426
366260,366260,31.2579264461,121.6177074012,89.6060984296
366263,366263,31.2578974387,121.6177066530,82.6719851344
366267,366267,31.2581067192,121.6177313853,86.5232382922
366268,366268,31.2581062865,121.6177033899,81.2401200144
366272,366272,31.2579323899,121.6174742798,25.7264479273
366273,366273,31.2580167762,121.6175765981,58.5125839999
366278,366278,31.2580196891,121.6175661771,64.7256150168
366279,366279,31.2581525098,121.6174891443,56.0978963746
366282,366282,31.2580985484,121.6175110371,72.0009423577
366283,366283,31.2581107541,121.6174814920,72.2927945104
366286,366286,31.2581615111,121.6174523494,73.5025555762
366287,366287,31.2581650561,121.6174064050,68.3632755800
366290,366290,31.2581911471,121.6173753205,66.0739063999
366291,366291,31.2583657213,121.6173859804,67.3763301159
366294,366294,31.2582900538,121.6173237223,68.0136464117
366295,366295,31.2580554003,121.6171387048,42.3016911861
366298,366298,31.2580736330,121.6171303461,45.0102708307
366299,366299,31.2582559984,121.6171686667,44.9740700986
366306,366306,31.2583719005,121.6172718364,75.1710515829
366307,366307,31.2583663320,121.6169541746,76.9998924701
366311,366311,31.2581467070,121.6169634170,45.6226678986
366312,366312,31.2585295735,121.6169181558,78.6044174733
366315,366315,31.2585713499,121.6168684471,76.3060477063
366316,366316,31.2585070298,121.6168960077,67.7074128754
366317,366317,31.2585171555,121.6169111833,67.6656908244
366321,366321,31.2584955506,121.6168670001,66.7014013899
366322,366322,31.2584900528,121.6168529627,73.6460590629
366325,366325,31.2584841108,121.6168177471,70.4718060526
366326,366326,31.2584975651,121.6168091170,67.8806836710
366329,366329,31.2585353609,121.6167824120,77.8522252874
366330,366330,31.2585240745,121.6167833467,79.7011849013
366333,366333,31.2584745014,121.6168199227,74.0438704628
366334,366334,31.2584876433,121.6168192009,73.0302290717
366337,366337,31.2584626294,121.6168294834,72.7412649491
366338,366338,31.2584468734,121.6168682060,83.8505520148
366341,366341,31.2584365146,121.6168471495,86.5903122531
366345,366345,31.2585731029,121.6168017162,92.8867927014
366346,366346,31.2584709626,121.6167930197,77.8560749917
366349,366349,31.2585578941,121.6168051883,88.1614215982
366350,366350,31.2590283685,121.6165328963,58.9590434480
366353,366353,31.2586806535,121.6168384302,101.4768352303
366354,366354,31.2586285414,121.6167901840,107.9467325924
366357,366357,31.2587729867,121.6165944383,61.8675297207
366358,366358,31.2586727547,121.6167237547,91.8833612537
366361,366361,31.2588068622,121.6166621710,70.9973539167
366362,366362,31.2589008199,121.6168751976,108.7969185024
366365,366365,31.2587223033,121.6167044725,112.6429868813
366366,366366,31.2588046863,121.6164963784,85.3545445450
366370,366370,31.2588218744,121.6164819085,74.1229088062
366371,366371,31.2588319827,121.6164920289,74.4663697504
366375,366375,31.2588525369,121.6164838822,65.1872777668
366376,366376,31.2590017156,121.6164663836,78.8204291237
366379,366379,31.2590061342,121.6164549903,69.7556970445
366380,366380,31.2589575796,121.6164778223,82.7869098759
366384,366384,31.2589862179,121.6165497915,70.1922324849
366385,366385,31.2589273599,121.6166020578,88.8968991353
366388,366388,31.2589557821,121.6166331245,85.3182369587
366389,366389,31.2587879400,121.6167236981,80.6042792575
366390,366390,31.2590014255,121.6167247995,67.3346959124
366391,366391,31.2589490496,121.6167892682,72.8482111435
366393,366393,31.2589277149,121.6168054846,81.1989025702
366394,366394,31.2590536812,121.6167789844,54.6009357311
366398,366398,31.2590582417,121.6167518290,45.5781343455
366399,366399,31.2590776864,121.6168142912,55.6623532144
366404,366404,31.2591219385,121.6168485499,47.6382920364
366405,366405,31.2591709324,121.6168276314,49.3066159537
366408,366408,31.2592075652,121.6168210930,49.0046989344
366409,366409,31.2592053471,121.6168176492,49.9460279481
366412,366412,31.2591958957,121.6168616853,58.0708616619
366413,366413,31.2591844322,121.6169113896,63.9973950752
366416,366416,31.2591802967,121.6169139031,63.9234197889
366417,366417,31.2592802013,121.6168594335,51.1722780928
366420,366420,31.2592994530,121.6168813950,36.2230446944
366421,366421,31.2592313745,121.6169377671,61.9644371276
366424,366424,31.2592522067,121.6169595745,64.4928397275
366428,366428,31.2592576862,121.6169842167,62.5901255251
366429,366429,31.2592599456,121.6170390054,73.2886131492
366432,366432,31.2593204816,121.6170152031,60.8098390901
366433,366433,31.2593497937,121.6170727115,60.8208625800
366436,366436,31.2593697074,121.6170638982,59.0911102793
366437,366437,31.2594746476,121.6169974676,32.2048256538
366440,366440,31.2595341736,121.6170051557,22.1667454514
366441,366441,31.2595109001,121.6170449810,33.4010960098
366445,366445,31.2595016588,121.6170517763,35.1212861415
366446,366446,31.2594016548,121.6172810940,66.2185595592
366451,366451,31.2593543292,121.6172756879,75.1690435994
366452,366452,31.2593823428,121.6172989621,75.8487026914
366454,366454,31.2593899952,121.6172941342,76.9945351621
366455,366455,31.2594080873,121.6173088000,86.7224382464
366459,366459,31.2594440518,121.6172742387,79.6035561670
366460,366460,31.2594607441,121.6172725383,76.8407614432
366464,366464,31.2594753443,121.6172794728,81.0446776792
366465,366465,31.2595997841,121.6171993647,59.5674222276
366466,366466,31.2596512536,121.6171881562,56.2082259521
366468,366468,31.2596333536,121.6172014189,47.5476261080
366469,366469,31.2596465532,121.6172192786,48.7938101960
366472,366472,31.2596622547,121.6171983513,48.1074572775
366473,366473,31.2596526269,121.6172123979,54.5638808002
366477,366477,31.2596523582,121.6172055911,55.0175012396
366478,366478,31.2596493147,121.6173008550,68.9611206465
366482,366482,31.2597416486,121.6173918928,45.7142205483
366483,366483,31.2597576292,121.6174061011,42.3722863141
366484,366484,31.2596331927,121.6173075370,88.4602847325
366486,366486,31.2596507627,121.6173494427,83.8135957361
366487,366487,31.2597274736,121.6174043543,72.9986076625
366491,366491,31.2596780689,121.6173499467,85.2537224975
366492,366492,31.2598493930,121.6175058034,50.1515845974
366496,366496,31.2598415734,121.6175394610,48.5213255438
366497,366497,31.2598724080,121.6175749533,44.6891542576
366498,366498,31.2598481377,121.6176791340,24.2941471065
366500,366500,31.2598316218,121.6176848311,24.0682144288
366501,366501,31.2598089548,121.6177023250,24.3384907743
366505,366505,31.2598413225,121.6176673259,33.8486575323
366506,366506,31.2598460312,121.6176934392,33.4103632674
366510,366510,31.2598159715,121.6177187491,30.6146325705
366511,366511,31.2597196667,121.6177945082,34.3439917298
366512,366512,31.2597128152,121.6178102190,32.8900193312
366515,366515,31.2596882529,121.6178386132,32.1454316455
366516,366516,31.2596659594,121.6178617274,32.3984085042
366519,366519,31.2596628276,121.6178797135,32.0197351670
366520,366520,31.2596452881,121.6179094168,33.7793193676
366523,366523,31.2596205612,121.6179244275,32.6204399171
366524,366524,31.2595644495,121.6179504390,31.5429016351
366527,366527,31.2595672474,121.6179619217,30.8654205898
366528,366528,31.2595146676,121.6180184246,23.6486396148
366531,366531,31.2595116354,121.6180308876,22.8434486529
366532,366532,31.2594890109,121.6180427113,24.0759817491
366535,366535,31.2595021640,121.6180556961,26.0257908750
366536,366536,31.2594793938,121.6181019735,24.4104296243
366539,366539,31.2594832357,121.6181062288,25.5805056608
366540,366540,31.2594591015,121.6181348305,26.5088143506
366543,366543,31.2594453862,121.6181389045,27.4839647105
366547,366547,31.2594817157,121.6181796148,27.8153816871
366548,366548,31.2594942539,121.6182298420,19.8542296315
366551,366551,31.2594838084,121.6182590020,14.0275367764
366552,366552,31.2593990398,121.6182871621,28.2964473438
366555,366555,31.2595190082,121.6183840611,21.0559033744
366556,366556,31.2594410445,121.6183806552,28.8528459037
366560,366560,31.2594016041,121.6183754979,28.1346882742
366561,366561,31.2593541791,121.6183900446,29.8512580927
366566,366566,31.2593513374,121.6183967894,30.2504229955
366567,366567,31.2593586666,121.6184690788,26.6812669284
366569,366569,31.2594643491,121.6185195062,36.4878476012
366570,366570,31.2593896324,121.6185316102,25.6127795604
366573,366573,31.2593935987,121.6185416890,25.2624448038
366574,366574,31.2593599187,121.6185550251,31.9355869546
366577,366577,31.2593491151,121.6185730243,26.5368802711
366578,366578,31.2593287009,121.6185828977,38.4239961255
366581,366581,31.2592892321,121.6186040875,38.1866483370
366582,366582,31.2591776797,121.6186033277,25.3066088548
366586,366586,31.2591609805,121.6186004932,25.8953372353
366590,366590,31.2591753322,121.6186145686,34.4620595515
366591,366591,31.2591560559,121.6186196555,24.2603357847
366592,366592,31.2591468374,121.6186471530,27.0262630109
366593,366593,31.2591219098,121.6186982729,29.5575841094
366596,366596,31.2591211280,121.6187219729,28.6415541327
366597,366597,31.2592267127,121.6187897004,29.0994549041
366600,366600,31.2590482147,121.6187500556,20.0825719226
366601,366601,31.2591570060,121.6188150777,35.3633484171
366604,366604,31.2591659400,121.6188377493,39.3066276089
366605,366605,31.2591987101,121.6188439338,53.4879131861
366608,366608,31.2591619123,121.6188745656,40.0567582679
366609,366609,31.2591422459,121.6189006595,38.8306966033
366616,366616,31.2591528231,121.6189172056,41.4371083337
366617,366617,31.2591265245,121.6189758966,40.4646547427
366621,366621,31.2590748864,121.6190018356,28.1008952591
366622,366622,31.2591388491,121.6190477244,34.9616608842
366627,366627,31.2591031203,121.6190459641,39.5651996206
366628,366628,31.2590607982,121.6190767757,35.6787735663
366631,366631,31.2590431797,121.6190579523,35.8257214193
366632,366632,31.2590157376,121.6191356970,44.1296763728
366635,366635,31.2589900683,121.6191240036,35.6866482403
