377054,377054,-nan,-nan,-nan
377495,377495,31.2762951326,121.4634192142,2913.8982688516
377496,377496,31.2768131488,121.4680911684,1614.3955071047
377499,377499,31.2705053457,121.4740674508,965.4846999857
377500,377500,31.2755338022,121.4608956552,2650.7562001440
377503,377503,31.2666626692,121.4659790377,1628.3648112388
377504,377504,31.2680245813,121.4676990242,2355.8465989170
377507,377507,31.2691303662,121.4588957592,2085.9946434622
377508,377508,31.2676984489,121.4540511273,2337.0573390505
377511,377511,31.2734871994,121.4524786879,2386.3521965666
377512,377512,31.2620456889,121.4554223368,3652.2774888777
377515,377515,31.2639604239,121.4674899182,2235.3106206930
377516,377516,31.2687276420,121.4548163328,3129.7410645421
377519,377519,31.2642050808,121.4527232931,3518.5371210873
377520,377520,31.2566970788,121.4508070453,2823.6247477226
377523,377523,31.2591034481,121.4496590007,3097.6893280618
377524,377524,31.2619081234,121.4646717695,2730.6312514543
377527,377527,31.2662508410,121.4582668963,2748.4770502108
377528,377528,31.2587983656,121.4534661180,1445.4657059686
377535,377535,31.2569122083,121.4550601169,2135.9241605310
377536,377536,31.2426493253,121.4995018081,230.0024820414
377543,377543,31.2426721069,121.4994373563,222.4899239569
377544,377544,31.2423972502,121.4993420035,174.3815715885
377547,377547,31.2424759315,121.4993246126,186.2314849658
377548,377548,31.2424139571,121.4992886734,187.4845657080
377552,377552,31.2425294259,121.4991526151,213.3163538212
377553,377553,31.2423714697,121.4989125419,201.6816760806
377556,377556,31.2424304631,121.4991050861,200.1124409271
377557,377557,31.2423449957,121.4990022551,185.5738943677
377558,377558,31.2425001073,121.4989342017,197.9053032197
377559,377559,31.2424151565,121.4988184699,170.9855952599
377561,377561,31.2424286598,121.4988641544,153.1451255338
377562,377562,31.2425000085,121.4988432319,155.3599464682
377566,377566,31.2425323952,121.4988746352,143.5118888102
377567,377567,31.2425283665,121.4987505417,146.6515503253
377571,377571,31.2424927318,121.4987247754,144.4852983721
377572,377572,31.2425223230,121.4983968424,172.7209098929
377573,377573,31.2424050586,121.4988249464,115.2614308452
377575,377575,31.2423842799,121.4986044397,144.0119066434
377576,377576,31.2423358103,121.4985998312,148.0983373561
377580,377580,31.2424183089,121.4986289188,162.9781519843
377581,377581,31.2422374095,121.4984956835,154.8071455294
377584,377584,31.2421937564,121.4984556017,154.5592020148
377585,377585,31.2422096444,121.4985087359,153.1689540672
377586,377586,31.2421652904,121.4985425482,154.6414397411
377587,377587,31.2422694621,121.4986700751,154.0400753871
377589,377589,31.2422929039,121.4986751104,153.2496916569
377590,377590,31.2423576124,121.4987184004,137.1008686441
377594,377594,31.2423336091,121.4986962267,130.2239655191
377598,377598,31.2423208909,121.4986912155,129.7056397590
377599,377599,31.2422407839,121.4987190453,121.6802319791
377600,377600,31.2421790757,121.4987233283,105.6948677343
377601,377601,31.2420314379,121.4986937566,109.6575471527
377603,377603,31.2419764045,121.4987555998,105.6661091599
377604,377604,31.2420176931,121.4987536107,88.9520193125
377607,377607,31.2420202862,121.4989077795,69.9840290280
377608,377608,31.2419934662,121.4989424152,64.4615187092
377611,377611,31.2419751144,121.4989429778,62.0949263214
377612,377612,31.2418103408,121.4991596189,95.0078057908
377616,377616,31.2417739595,121.4990293710,88.5741227709
377621,377621,31.2417433938,121.4990967312,89.3213173570
377622,377622,31.2417154968,121.4990032025,92.8210100153
377623,377623,31.2416716910,121.4989719299,116.6093420838
377625,377625,31.2416696241,121.4989542596,117.3350761523
377626,377626,31.2416148424,121.4988422390,113.9811619595
377629,377629,31.2415902570,121.4988470617,118.8992202947
377630,377630,31.2415469675,121.4988582355,125.9009067516
377633,377633,31.2415253952,121.4989063479,134.6820690329
377634,377634,31.2413773422,121.4989297366,151.8163395699
377638,377638,31.2413100232,121.4989737472,172.4375493368
377639,377639,31.2411127499,121.4991175823,191.9451615224
377644,377644,31.2410973920,121.4990738350,201.6195771836
377645,377645,31.2411584485,121.4986993472,263.1471668670
377647,377647,31.2410886785,121.4988385435,249.0249064947
377648,377648,31.2409618023,121.4989540940,241.6263420062
377651,377651,31.2409609840,121.4988922627,249.4841032187
377652,377652,31.2409355545,121.4990260485,185.2944453819
377655,377655,31.2409747631,121.4989744310,165.6331359520
377656,377656,31.2410118849,121.4990396193,134.2959560857
377660,377660,31.2410134286,121.4991015469,120.7710563943
377661,377661,31.2409349764,121.4992166411,58.0220809801
377664,377664,31.2409567642,121.4991835545,54.5027925414
377666,377666,31.2410272832,121.4990892392,45.7607361152
377667,377667,31.2408713224,121.4991975338,66.8537820989
377670,377670,31.2408444610,121.4992357324,55.1677697793
377671,377671,31.2408569388,121.4992641669,35.8116958486
377674,377674,31.2408315563,121.4993099033,21.9182870726
377675,377675,31.2407961773,121.4991866804,32.8707566619
377678,377678,31.2407840439,121.4993233575,-6.7381008269
377679,377679,31.2408860775,121.4991340790,-34.9470839737
377682,377682,31.2409580162,121.4990534738,-32.3685132643
377683,377683,31.2409278474,121.4990491718,-7.2653743402
377686,377686,31.2409663402,121.4989589747,-9.8281910110
377687,377687,31.2410082570,121.4987856395,30.3632121057
377691,377691,31.2410314946,121.4987541841,41.1331429238
377692,377692,31.2410279238,121.4986641007,76.1683916808
377696,377696,31.2409453459,121.4985991005,113.9169964009
377697,377697,31.2409009869,121.4986240307,151.6950513123
377700,377700,31.2408729061,121.4986124591,157.8998007790
377701,377701,31.2408585669,121.4985756042,139.5322346449
377704,377704,31.2408790806,121.4985666954,137.3716655225
377705,377705,31.2409323002,121.4984951448,135.9639075008
377708,377708,31.2409056104,121.4984667321,125.5644797661
377709,377709,31.2409969196,121.4985059676,112.1335099930
377712,377712,31.2409943577,121.4985287424,113.0561433346
377713,377713,31.2411221676,121.4985621014,163.7437288564
377716,377716,31.2406594406,121.4987518992,270.8180115352
377717,377717,31.2407460661,121.4988227469,245.7815874315
377720,377720,31.2412133235,121.4986925146,139.9454617828
377721,377721,31.2412586923,121.4987327555,124.1261980749
377724,377724,31.2412460127,121.4988515773,98.9016393065
377725,377725,31.2413589275,121.4988680833,104.3168827262
377728,377728,31.2413578469,121.4988718593,108.8523823608
377729,377729,31.2411867223,121.4988643564,166.6271046975
377732,377732,31.2411548988,121.4989087421,161.9348759178
377733,377733,31.2410921636,121.4989362563,174.8536973395
377736,377736,31.2410442012,121.4989143767,176.2235793129
377737,377737,31.2409507242,121.4989418859,177.2309272611
377740,377740,31.2409199568,121.4988966714,174.2223866335
377741,377741,31.2405724233,121.4995743725,161.7868134349
377744,377744,31.2404292491,121.4996263105,174.7799022254
377745,377745,31.2403813461,121.4995788737,176.6774803114
377748,377748,31.2406287349,121.4996410943,140.0910130307
377749,377749,31.2405952876,121.4997050065,136.6273318044
377752,377752,31.2404727202,121.4997244632,168.3975565564
377756,377756,31.2403193977,121.4996710603,173.8336129009
377757,377757,31.2402850692,121.4996491458,172.6420322011
377760,377760,31.2403003106,121.4996943147,162.5011041952
377761,377761,31.2402840928,121.4997530130,140.9041178128
377764,377764,31.2404424137,121.4997198599,116.1575465601
377765,377765,31.2405753261,121.4996633597,41.5901266790
377768,377768,31.2405645101,121.4996778066,41.3798343600
377769,377769,31.2396472672,121.5004824313,276.6834268817
377772,377772,31.2398566509,121.5001985424,263.3372483649
377773,377773,31.2408009249,121.4997431982,13.6304793672
377777,377777,31.2408624096,121.4998965307,13.1003287306
377778,377778,31.2409219046,121.4998228221,21.9380669490
377783,377783,31.2410119071,121.5003995576,38.5747361300
377784,377784,31.2411721188,121.5001583671,3.0465301674
377787,377787,31.2412201310,121.5002217638,30.8681041139
377788,377788,31.2412966391,121.5003083085,11.9221231886
377791,377791,31.2414980304,121.5003148630,0.9917274037
377792,377792,31.2411308500,121.5002815339,50.5932477240
377799,377799,31.2411891270,121.5002599321,45.4249258536
377800,377800,31.2410403911,121.5006297466,159.6258497441
377808,377808,31.2415066788,121.5003167592,0.9338409579
377809,377809,31.2413796822,121.5000236780,78.6785858997
377812,377812,31.2413838774,121.5000639510,87.5752184084
377813,377813,31.2414068407,121.5000086196,86.7627278122
377814,377814,31.2414253912,121.4999475274,94.8421807336
377815,377815,31.2414391650,121.4998743213,96.6066490795
377818,377818,31.2414619442,121.4999865962,110.2049218755
377819,377819,31.2414203884,121.4999173721,102.4052712716
377822,377822,31.2413963825,121.4998283343,93.0600925676
377823,377823,31.2414067651,121.4997693140,115.7937312782
377827,377827,31.2414134748,121.4996105286,107.0728191964
377828,377828,31.2414812102,121.4996199000,136.9703641363
377833,377833,31.2415072012,121.4996047600,144.2735442959
377834,377834,31.2691102735,121.4365397058,356.1621691537
377837,377837,31.2722425647,121.4301902476,468.8029990321
377838,377838,31.2746863432,121.4423847368,2167.0127410809
377842,377842,31.2724065297,121.4438335050,1487.0913605075
377843,377843,31.2673107605,121.4423389263,1854.8522742413
377845,377845,31.2648767870,121.4433472934,2502.6140465185
377846,377846,31.2658486464,121.4416824749,2970.3981913482
377850,377850,31.2583397340,121.4429329399,1868.5715810604
377851,377851,31.2582845630,121.4459265994,1854.2517730187
377856,377856,31.2613738531,121.4462159319,1654.8289218357
377857,377857,31.2740384980,121.4409546218,2915.2894229411
377859,377859,31.2646463055,121.4467393960,2610.8846383423
377860,377860,31.2609079706,121.4443681355,2535.6600911002
377863,377863,31.2618254876,121.4440652376,2982.2278710650
377864,377864,31.2546736609,121.4547541507,3729.0853637816
377867,377867,31.2527076760,121.4540809540,3555.1222933174
377868,377868,31.2688793684,121.4500262179,3066.2455074870
377872,377872,31.2703708265,121.4540249916,3342.7848855166
377873,377873,31.2770694389,121.4476177740,3505.7785336727
377878,377878,31.2733328995,121.4548133283,2884.9035556889
377879,377879,31.2586437625,121.4614226967,3026.4662006252
377882,377882,31.2627936265,121.4557909243,2752.8769638799
377883,377883,31.2692086773,121.4620538586,2555.0362631892
377886,377886,31.2752537334,121.4579296864,1495.7928794257
377887,377887,31.2673462151,121.4568901530,695.8125526621
377890,377890,31.2809867823,121.4583647880,927.0883023997
377891,377891,31.2842126423,121.4633773532,449.1483200232
377894,377894,31.2803030600,121.4638902724,2182.9672023070
377895,377895,31.2753768663,121.4676675019,1321.4953549923
377898,377898,30.3450766355,121.6203424400,-6561.5684420694
377899,377899,30.4181745912,121.5786279131,-5022.3886368563
377902,377902,30.2613728330,121.5979710626,-10402.2808575437
377903,377903,31.2841267428,121.4568116001,494.7591974858
377906,377906,31.2416752264,121.4988715019,121.5164229232
377907,377907,31.2417220152,121.4988019606,134.7990142235
377911,377911,31.2417206918,121.4987627268,154.4902222675
377912,377912,31.2417047796,121.4987492783,173.4484978148
377915,377915,31.2417075876,121.4987453418,155.5804523511
377916,377916,30.2200766925,121.7564543747,28596.2655448398
377919,377919,30.2357519813,121.8445772482,22899.7297839563
377920,377920,30.2400907447,121.8253269066,38935.5794425785
377923,377923,30.3820574365,121.7396574111,30016.1539046318
377924,377924,30.2867932510,121.8224581559,35103.9174464751
377927,377927,30.3223854448,121.8103164243,35070.8433278285
377928,377928,31.2413584054,121.4986978652,165.7281009757
377930,377930,31.2413209612,121.4987147277,170.9618236188
377931,377931,31.2412734038,121.4987320199,185.2210319494
377935,377935,31.2412350553,121.4988055120,195.7808989048
377936,377936,30.4056305666,121.3802449894,62241.5060087687
377940,377940,31.2410739451,121.4989469060,196.5984607295
377941,377941,31.2409157084,121.4987924235,216.8996566986
377944,377944,31.2409370893,121.4989174030,172.3096946881
377946,377946,31.2408883937,121.4992934072,109.8576879462
377947,377947,31.2408706016,121.4993272627,99.1206055564
377949,377949,31.2409571633,121.4992645174,81.1893484647
377950,377950,31.2408727818,121.4993033338,72.8168096595
377954,377954,31.2408825073,121.4993585743,57.3217034147
377955,377955,31.2408490132,121.4992561006,47.6803780738
377960,377960,31.2408574075,121.4992766981,45.4782503901
377961,377961,31.2408731562,121.4992084955,23.6950928285
377963,377963,31.2408532266,121.4992420003,30.6955701282
377964,377964,31.2407537334,121.4993135825,42.7500925064
377968,377968,31.2407107838,121.4993650017,45.8842613628
377969,377969,31.2407805340,121.4991692587,56.0489354633
377973,377973,31.2408513169,121.4991459930,54.9655072471
377974,377974,31.2408955865,121.4990365067,41.6965851687
377975,377975,31.2409294737,121.4988958249,49.7669205118
377977,377977,31.2409574414,121.4989389631,56.8198475790
377978,377978,31.2409879713,121.4988223107,80.5714212268
377981,377981,31.2409678599,121.4988614612,95.2630827592
377982,377982,31.2410844673,121.4988746302,60.3522115482
377986,377986,31.2411065981,121.4989071463,52.8314371252
377987,377987,31.2410918832,121.4986666992,97.7125971084
377992,377992,31.2410655538,121.4986201429,116.9536720235
377993,377993,31.2409842573,121.4985393012,119.2523879381
377995,377995,31.2409270720,121.4985766974,128.0683816760
377996,377996,31.2409967232,121.4984790918,149.2430217783
377999,377999,31.2409535391,121.4985072247,165.4117156802
378000,378000,31.2409395986,121.4984937731,170.4872635504
378003,378003,31.2409580889,121.4985264329,167.1234048273
378004,378004,31.2409976194,121.4986543706,181.0285821535
378007,378007,31.2412182771,121.4985253102,133.0017694515
378008,378008,31.2412143726,121.4987842543,146.6095568843
378012,378012,31.2408641885,121.4989480430,264.2570913920
378013,378013,31.2413976643,121.4989150886,88.2492436575
378018,378018,31.2415621366,121.4986384959,97.6045933173
378019,378019,31.2414187570,121.4987655020,99.9809665921
378022,378022,31.2412371862,121.4988673732,103.6117615279
378023,378023,31.2410469447,121.4989145857,148.4389656748
378026,378026,31.2411092583,121.4989836386,129.8777882733
378027,378027,31.2410674479,121.4990096751,125.6849928214
378030,378030,31.2412739134,121.4989245004,77.5793285759
378031,378031,31.2413377934,121.4992434462,38.4926588864
378034,378034,31.2414883164,121.4991088429,35.9663940290
378035,378035,31.2404404190,121.4996046694,139.1028119530
378038,378038,31.2396984689,121.5000366434,519.5390376132
378039,378039,31.2397072022,121.5008098019,527.9501327826
378042,378042,31.2397558429,121.5006785871,460.7426877994
378043,378043,31.2397297238,121.5005920484,427.9869867404
378046,378046,31.2397641392,121.5002388502,401.9535792335
378047,378047,31.2399739919,121.5002629193,373.3172902359
378050,378050,31.2403332441,121.4998907357,221.3533121142
378051,378051,31.2399063358,121.4999787037,266.8994655263
378054,378054,31.2407241366,121.4996122222,41.8175309045
378055,378055,31.2406053353,121.4995232276,51.4218318670
378058,378058,31.2406220353,121.4995261071,48.6892551181
378059,378059,31.2407299777,121.4995186193,25.0597203212
378062,378062,31.2397980555,121.5001732015,258.6313037798
378063,378063,31.2409232263,121.4997055807,29.1525749783
378067,378067,31.2392923636,121.5012226158,446.7829800341
378068,378068,31.2411944722,121.4999111225,-18.7494700015
378073,378073,31.2411359829,121.4998805430,-9.3538386080
378074,378074,31.2411891848,121.4998790210,-18.2480253455
378076,378076,31.2412309107,121.4999342969,-30.1140613841
378077,378077,31.2411249542,121.5001729193,-10.0399967622
378081,378081,31.2410796444,121.5002552175,7.5188517168
378082,378082,31.2410801796,121.5004482856,18.9431611577
378087,378087,31.2411452050,121.5004530783,4.4663686352
378088,378088,31.2410843521,121.5007451798,66.1954579880
378090,378090,31.2405250764,121.5008947484,215.0877919319
378091,378091,31.2405904560,121.5007860996,208.9126730555
378095,378095,31.2410278117,121.5004396755,77.5647302842
378096,378096,31.2410449989,121.5002390772,103.6284208055
378099,378099,31.2410656800,121.5002691335,118.1705899438
378101,378101,31.2410845399,121.5002479762,117.8046275306
378102,378102,31.2412390140,121.5001030241,97.4892017517
378105,378105,31.2412864802,121.5000832565,90.7037083188
378106,378106,31.2413526989,121.5000091275,97.0201357118
378109,378109,31.2412803378,121.4999886443,89.3022478811
378110,378110,31.2414107376,121.4998168836,99.4638118101
378113,378113,31.2414214538,121.4997239902,90.4501813077
378114,378114,31.2415094885,121.4997948197,95.8184470849
378117,378117,31.2416210001,121.4997708781,109.2311033538
378118,378118,31.2415980025,121.4996151044,104.0228402837
378121,378121,31.2416377537,121.4996938316,108.5797379901
378122,378122,31.2416690276,121.4996291215,109.2593346999
378125,378125,31.2417389941,121.4995589637,113.1223737017
378126,378126,31.2418245912,121.4994667143,132.9270042574
378130,378130,31.2417437342,121.4997884630,103.1208002325
378131,378131,31.2419367942,121.4995171995,134.9505957679
378135,378135,31.2419420438,121.4995548767,132.4941172514
378136,378136,31.2420155640,121.4995173890,118.8385344967
378137,378137,31.2420246024,121.4995270650,117.2242676586
378139,378139,31.2420361170,121.4995377136,110.9008197817
378140,378140,31.2420644279,121.4994695064,113.1299886528
378144,378144,31.2420817254,121.4995025281,104.4990335507
378145,378145,31.2421489883,121.4995224356,101.2143225419
378149,378149,31.2421741374,121.4995350773,101.7460116579
378150,378150,31.2421785949,121.4995343238,95.5161985768
378151,378151,31.2424945329,121.4995084921,110.7951308708
