444436,22.726503786,43.184797920  
444437,23.081813286,43.474394957  
444438,23.159687160,43.593174290  
444439,21.997722223,43.134716412  
444440,20.172030957,41.750118106  
444441,18.084419033,41.137802043  
444442,15.894085317,40.983035124  
444443,13.335548100,38.614113331  
444444,12.537300820,40.528807222  
444445,11.920973647,35.991419328  
444446,10.862415904,40.017113016  
444447,8.362427504,42.335365827  
444448,4.614564317,42.179306539  
444449,3.628107188,44.012349131  
444450,3.038147153,46.821538936  
444451,2.686476593,49.160110141  
444452,3.450345083,50.005828278  
444453,4.500770856,52.269947360  
444454,4.856974942,54.392775367  
444455,4.680114077,54.843047824  
444456,3.862761099,54.011362685  
444457,3.334194389,53.344740063  
444458,2.525047508,51.814961905  
444459,3.984480804,44.289300435  
444460,4.335614150,40.588656815  
444461,4.315900411,39.418544347  
444462,5.256488902,38.372017424  
444463,5.023280254,38.325373243  
444464,6.619411913,37.312755282  
444465,5.934775856,36.414794960  
444466,7.989637844,35.474791721  
444467,8.334808279,37.714611529  
444468,8.443180707,38.769813956  
444469,8.198037775,38.797291752  
444470,7.923809316,42.165229377  
444471,7.215473237,42.459099495  
444472,6.547525884,41.712144756  
444473,6.844633935,43.629316545  
444474,6.154215646,44.214962740  
444475,4.775969367,44.914776451  
444476,4.729548123,47.101203692  
444477,3.699416978,46.388038384  
444478,3.883973134,43.757407733  
444479,1.923792588,43.203869295  
444480,2.313528638,43.413561144  
444481,6.380478650,43.119056868  
444482,6.179365923,44.208645431  
444483,7.301445803,45.604231304  
444484,7.857633168,45.686526456  
444485,8.345712877,46.010515924  
444486,9.539141510,45.910648617  
444487,9.932404190,45.975890665  
444488,10.136324084,45.839648598  
444489,10.040945998,45.916299594  
444490,9.977130764,45.977637347  
444491,10.051551026,46.089633001  
444492,9.856200190,46.389151874  
444493,9.307573499,47.688917398  
444494,9.161664475,48.522398535  
444495,9.313886469,49.576584027  
444496,9.188532179,50.000665017  
444497,9.150356620,51.038019496  
444498,9.142253391,51.928496820  
444499,8.198087644,52.293686797  
444500,7.310597409,52.730494372  
444501,6.876547202,52.887307373  
444502,6.250729238,52.693226910  
444503,4.686094138,52.528025540  
444504,3.879594584,52.406050854  
444505,3.485543579,53.404466139  
444506,7.130637704,53.616111732  
444507,6.213053877,53.262860191  
444508,7.390060186,50.577549823  
444509,6.761319595,48.297892405  
444510,4.735287398,46.392124413  
444511,6.772570937,31.697061900  
444512,10.671051673,34.403430348  
444513,12.121519198,35.922979026  
444514,10.833894546,30.089861706  
444515,11.272487217,31.038664987  
