269327,269327,-nan,-nan,-6292741.6544055268
269328,269328,-nan,-nan,-6292741.6544055268
269329,269329,-nan,-nan,-6292741.6544055268
269330,269330,-nan,-nan,-6292741.6544055268
269331,269331,-nan,-nan,-6292741.6544055268
269332,269332,-nan,-nan,-6292741.6544055268
269333,269333,-nan,-nan,-6292741.6544055268
269335,269335,-nan,-nan,-6292741.6544055268
269336,269336,-nan,-nan,-6292741.6544055268
269337,269337,34.1965441689,108.8419226832,281.7180522309
269338,269338,34.1969375326,108.8421194473,242.0398208483
269339,269339,-nan,-nan,-6292741.6544055268
269340,269340,34.1968509538,108.8414700829,380.4214212485
269343,269343,34.1948441210,108.8397761703,386.4757802305
269346,269346,34.1949263316,108.8398548068,369.6509209409
269347,269347,34.1949088058,108.8398680076,365.4333535233
269348,269348,34.1946500327,108.8396910045,402.6372211315
269349,269349,34.1947448932,108.8395109531,471.4668751110
269351,269351,34.1944761889,108.8393791878,441.2022741575
269352,269352,34.1948712507,108.8395137250,455.4697805815
269353,269353,34.1949217399,108.8397070730,446.1892281129
269355,269355,34.1948956884,108.8396451895,455.4028968725
269357,269357,34.1948865911,108.8395905919,464.6141557158
269358,269358,34.1946190464,108.8395618267,358.6797180001
269359,269359,34.1948615678,108.8398302353,389.4313183052
269360,269360,34.1946990424,108.8395466935,392.8842710600
269361,269361,34.1948772874,108.8398441627,408.4831694312
269362,269362,34.1949367337,108.8397888386,452.5868750932
269363,269363,34.1948199482,108.8394869070,478.9159362413
269364,269364,34.1947998108,108.8395011165,478.2433655563
269365,269365,34.1947726977,108.8394908432,442.0736180499
269366,269366,34.1947504979,108.8392773392,332.3546339592
269368,269368,34.1951181748,108.8398651141,764.8209378253
269369,269369,34.1952964746,108.8403595318,581.5855529276
269371,269371,34.1952100162,108.8400918901,622.3314720821
269372,269372,34.1947701142,108.8396868049,464.1035039859
269373,269373,34.1946689162,108.8396194469,442.2585980170
269374,269374,34.1944753112,108.8391952250,436.5991630604
269375,269375,34.1945507725,108.8393706128,432.0979520485
269376,269376,34.1952947823,108.8404579895,542.9388219951
269377,269377,34.1951133874,108.8401251760,601.8592240838
269378,269378,34.1946815791,108.8397730793,423.5289324611
269379,269379,34.1950809585,108.8400487477,611.0764828575
269380,269380,34.1952068131,108.8405999025,610.6994692333
269381,269381,34.1950246370,108.8399883602,668.4564677062
269382,269382,34.1949469691,108.8398571687,628.3642153486
269383,269383,34.1949001182,108.8397541690,636.2039443551
269385,269385,34.1948812021,108.8397665968,636.2610467602
269386,269386,34.1948630115,108.8397722104,629.6478697793
269387,269387,34.1948403966,108.8398487666,633.4021215269
269388,269388,34.1948420904,108.8397887879,608.5297200119
269389,269389,34.1948367958,108.8398070568,636.6759373738
269390,269390,34.1947896494,108.8398243867,617.6241550019
269391,269391,34.1948170061,108.8398879804,580.9616351901
269393,269393,34.1948514644,108.8401513458,525.7357525975
269394,269394,34.1948666035,108.8401721245,535.2906906587
269396,269396,34.1946336375,108.8398353326,598.2723206477
269397,269397,34.1953155792,108.8406525487,407.1946088960
269398,269398,34.1923164860,108.8356313161,2064.8082243626
269399,269399,34.1938267284,108.8388114376,783.7363916456
269400,269400,34.1937204920,108.8386593822,821.6767399786
269401,269401,34.1941819239,108.8396013551,605.7960393870
269403,269403,34.1942889457,108.8397127863,573.6922425276
269404,269404,34.1940348520,108.8391502793,701.7961694893
269405,269405,34.1939129832,108.8389635353,754.6702862383
269406,269406,34.1939019308,108.8386263699,868.3868611748
269407,269407,34.1944471951,108.8401301507,469.0857814968
269408,269408,34.1944639120,108.8401099676,496.3422749890
269409,269409,34.1946541120,108.8399213982,584.7092305231
269411,269411,34.1945075174,108.8401252602,537.3991944152
269412,269412,34.1945465532,108.8402168894,527.8150084353
269413,269413,34.1946758190,108.8402487551,473.3358746784
269414,269414,34.1946329105,108.8402997203,488.9582941108
269415,269415,34.1945879509,108.8402974963,451.6717466788
269416,269416,34.1946574117,108.8402163408,470.3018411851
269417,269417,34.1945811780,108.8402778427,484.6260460499
269418,269418,34.1944551295,108.8399112660,536.0823735141
269419,269419,34.1945992099,108.8402537441,483.0518561213
269420,269420,34.1945349372,108.8397161519,564.4721340326
269422,269422,34.1944203164,108.8398649691,520.3726769046
269423,269423,34.1944390994,108.8398109575,541.7875642080
269425,269425,34.1944300137,108.8397288239,560.4602842334
269426,269426,34.1944416834,108.8397461188,557.2535392920
269427,269427,34.1945049484,108.8399704942,504.1992573945
269428,269428,34.1944635670,108.8398678227,516.1407000199
269429,269429,34.1944780493,108.8399263835,513.1503907542
269430,269430,34.1948002502,108.8404557592,387.4876040888
269431,269431,34.1946113943,108.8403803480,399.2693263684
269432,269432,34.1947904366,108.8405146111,377.1569513058
269433,269433,34.1943350382,108.8400989380,471.1053033089
269434,269434,34.1945025396,108.8402592524,446.0197251267
269435,269435,34.1945131141,108.8402952324,437.0453309162
269436,269436,-nan,-nan,-6292741.6544055268
269437,269437,-nan,-nan,-6292741.6544055268
269438,269438,-nan,-nan,-6292741.6544055268
269439,269439,34.1952927992,108.8416078160,138.7494152499
269440,269440,34.1942575698,108.8398942106,524.7978103765
269441,269441,34.1943939479,108.8403563153,427.6672296191
269442,269442,34.1945350966,108.8403242908,441.4955686086
269443,269443,34.1945108953,108.8403980722,426.8030953809
269444,269444,34.1945279597,108.8404534451,415.8826294640
269445,269445,34.1945357094,108.8405116185,409.1072202607
269446,269446,34.1942741342,108.8405508215,401.6692268483
269447,269447,34.1943093224,108.8402528294,508.6683143327
269448,269448,34.1944088574,108.8402095218,484.2063350503
